CASRN,LD50_xgboost_maccs
24863-70-5,1.1283044
623-42-7,1.4992392
75274-28-1,0.91190267
75274-29-2,0.9014013
75274-27-0,0.9777137
20723-84-6,0.9739351
104-27-8,1.0266371
536759-91-8,0.41432995
54249-44-4,1.031061
68274-48-6,0.9902001
75274-14-5,0.9798694
75274-16-7,0.8242041
147150-35-4,0.48241568
623-53-0,1.3198932
286938-65-6,1.3606962
63578-18-7,1.4270484
168152-79-2,0.53142345
624-89-5,1.161341
68855-24-3,1.3416619
55726-47-1,0.5719174
112-85-6,1.3743639
629-96-9,1.4345524
68037-92-3,0.6578057
930-02-9,1.2290558
68987-29-1,1.4406762
638-65-3,0.9581244
9004-99-3,1.455467
106-11-6,1.2894694
99300-62-6,-0.70651776
68955-20-4,0.95978343
19035-79-1,1.4406762
5894-60-0,1.1833552
112-82-3,0.60040265
88599-34-2,0.43415293
88599-70-6,0.37679604
2441-41-0,1.3105011
57-10-3,1.3743639
137-66-6,0.8132732
130365-35-4,-0.70651776
68955-19-1,0.95978343
56677-60-2,0.84655774
124-25-4,1.4197035
20261-38-5,0.71387404
72716-26-8,1.1282661
63233-56-7,-0.2556644
544-63-8,1.3743639
59227-89-3,0.9701709
143-15-7,0.60040265
67774-74-7,1.3416619
2146-71-6,1.1365101
112-44-7,1.4197035
113885-32-8,1.0924915
68515-73-1,1.4073011
112-29-8,0.60040265
63233-55-6,-0.2556644
86960-46-5,1.1052383
99313-47-0,-0.70651776
112-84-5,0.8445642
112-91-4,0.89978147
124-19-6,1.4197035
6071-32-5,1.5098909
20190-95-8,1.4237783
112-05-0,1.3743639
111-87-5,1.4345524
1843-05-6,0.96472263
111-85-3,0.8806957
137-03-1,1.0826838
6071-27-8,1.5098909
2435-16-7,1.2757783
713-95-1,1.3399646
1987-50-4,1.0905042
63233-54-5,-0.2556644
68155-07-7,1.4134443
52364-72-4,0.38299912
13074-65-2,1.0826838
7620-77-1,1.3313043
1117-86-8,1.6398128
7237-81-2,0.79482937
629-33-4,1.5202148
41424-11-7,0.38299912
147315-50-2,0.74303293
53370-90-4,0.951615
111-25-1,0.60040265
23433-05-8,1.5098909
1766-91-2,0.07275126
76990-85-7,0.9435075
20308-43-4,0.899138
638-49-3,1.5226395
52364-71-3,0.40299764
557-48-2,1.2464217
23433-04-7,1.4943107
168152-75-8,0.5154253
141645-16-1,0.30257815
138401-24-8,0.28302678
28395-03-1,1.0280238
3470-98-2,0.94587225
122-43-0,1.3711808
20954-16-9,0.52323115
7756-96-9,1.1163665
88599-43-3,0.5297837
82989-25-1,0.6490814
2314-09-2,0.668407
116020-44-1,1.0895638
21531-91-9,1.5099204
698-76-0,1.3511819
105-21-5,1.3569039
151327-12-7,0.17826465
151327-04-7,0.3733181
151327-11-6,0.22189759
151327-07-0,0.51150423
168152-96-3,0.49186477
168152-92-9,0.4429625
168152-72-5,0.32375833
168152-66-7,0.57336044
168152-81-6,0.57336044
168152-80-5,0.65673757
168152-67-8,0.6088892
168152-84-9,0.645418
168152-76-9,0.43645138
168152-71-4,0.39230737
70735-85-2,0.6246381
63233-46-5,0.015766716
125055-68-7,0.54072165
52709-86-1,0.35629928
142770-42-1,0.00017566522
34614-30-7,0.31126633
83395-30-6,0.29831588
918504-27-5,-0.19798759
1262985-23-8,0.06385299
1103234-56-5,0.24664253
540-54-5,0.86049426
33467-73-1,1.3517169
42436-07-7,1.3066403
24880-45-3,1.2679303
695-06-7,1.3278227
4437-85-8,1.1836491
98519-44-9,0.23949403
98518-99-1,0.572389
98532-66-2,0.43745407
65-14-5,0.34883773
90-49-3,1.0275145
113614-08-7,0.5419017
1824-58-4,0.6701787
34314-31-3,0.69357246
149979-41-9,0.17067894
168152-88-3,0.5198158
127277-53-6,0.5297855
1477-19-6,0.31967515
106006-84-2,0.4952553
17511-60-3,1.120627
5187-23-5,1.177852
3047-32-3,1.2746496
66492-51-1,0.81145185
10097-02-6,1.3845906
509-86-4,-0.42024264
61837-66-9,-0.09085456
74697-48-6,-0.09164959
85697-07-0,0.48033094
71475-35-9,0.5980132
68228-19-3,0.58395016
13147-25-6,0.84511256
70458-96-7,0.5794736
19562-30-2,0.6725714
80472-85-1,0.44029817
62899-75-6,0.6626207
78467-49-9,0.21620628
86-28-2,0.39963588
3784-99-4,0.059991818
1239-45-8,0.21782708
98519-29-0,0.5195276
58567-11-6,1.354649
10310-32-4,0.74993247
64037-28-1,0.4709017
105-56-6,1.0691892
25059-80-7,0.45953444
119-41-5,0.6332441
34580-65-9,0.43757728
63935-38-6,-0.23176765
88599-72-8,0.5906859
18637-00-8,0.56540745
92077-78-6,0.6825396
86541-74-4,0.55489737
110221-44-8,0.5890696
38109-77-2,0.96960026
29177-84-2,0.75522435
454-31-9,0.19029707
34580-75-1,0.41136646
122277-22-9,0.408472
79660-46-1,0.44268614
98349-25-8,0.5014088
16078-71-0,0.8178865
142891-20-1,0.30249202
24237-54-5,0.20054595
75274-22-5,0.9516852
74531-87-6,0.72970426
103112-35-2,0.5680663
383-63-1,0.43632528
515-84-4,0.83318996
139481-59-7,0.927024
79794-75-5,0.090201996
110-77-0,1.1218771
181587-01-9,-0.41174057
102251-91-2,0.34304717
1733-25-1,1.3307015
7785-33-3,1.6324492
56172-46-4,1.6324492
11141-17-6,-1.7373078
8022-96-6,1.2752085
80-59-1,1.2204193
240494-70-6,-0.17981268
7319-16-6,1.2105508
623-43-8,1.1969926
6842-15-5,1.0045791
33956-49-9,1.3245729
15220-87-8,1.0130551
78919-13-8,-0.010128432
126-13-6,0.90290904
26305-03-3,0.66977656
111-01-3,1.4876789
72559-06-9,-1.0180626
16846-24-5,0.52296114
101043-37-2,-0.12652868
134652-60-1,1.2440307
6846-50-0,1.3184155
68937-40-6,0.49251986
126-71-6,0.53163236
64532-95-2,0.5584466
2162-73-4,0.87256104
85187-23-1,0.13369592
157859-20-6,1.15603
24916-51-6,0.55474657
78164-00-8,-1.6078366
16409-46-4,1.2899002
80621-81-4,-0.4627283
3286-46-2,0.8634256
61379-65-5,-0.43307754
4345-03-3,0.2998168
43119-47-7,0.5525476
1406-66-2,0.08280078
84-80-0,0.85585153
21673-83-6,0.8436961
150-86-7,1.4473531
70384-29-1,0.30716243
505-32-8,0.84016097
41669-30-1,1.6232265
26401-35-4,1.5363384
28472-97-1,1.5363384
166412-78-8,1.4604222
544-01-4,1.4547445
605-50-5,1.4176726
589-59-3,1.5334612
53378-52-2,0.5871282
68171-33-5,1.4844003
100-18-5,1.3229257
3437-84-1,1.362826
7491-02-3,1.4190365
924-88-9,1.4129714
10552-74-6,0.8049721
3726-36-1,1.3875448
128446-33-3,0.9877146
1397-89-3,0.26946378
20780-49-8,1.6232265
58327-21-2,0.9503746
58327-19-8,0.72379756
516-95-0,0.44216266
65242-49-1,1.0270137
57-88-5,0.49156553
1404-93-9,-0.34087735
29886-96-2,1.2670795
87239-81-4,0.7855846
106-21-8,1.478902
203448-76-4,0.6122745
99-82-1,1.4847394
87061-04-9,1.3369496
26171-78-8,1.1223557
147126-62-3,0.8199434
860035-10-5,0.80229217
50765-83-8,0.31372863
50765-86-1,0.31372863
50765-79-2,0.31372863
68133-73-3,1.6717622
20724-12-3,0.77898145
30129-27-2,0.77898145
78-35-3,1.2088044
73080-51-0,0.8060924
121625-72-7,0.23684505
67801-20-1,0.88155794
56105-46-5,0.81497353
94739-29-4,0.010838682
13749-61-6,1.0403917
13706-86-0,1.3619927
56211-40-6,1.0249635
40507-23-1,0.54765606
125055-52-9,0.5770172
19234-20-9,1.5472082
1445870-18-7,0.6683765
1222-05-5,0.604418
57052-04-7,0.22265874
540-84-1,1.3229557
76-50-6,1.0707164
127-25-3,1.2470409
144-19-4,1.4846427
49562-28-9,0.8764727
51368-55-9,0.8161626
58327-13-2,0.46329108
58327-14-3,0.3757638
58327-12-1,0.72379756
666-84-2,1.0570289
53471-69-5,-0.48845991
53003-82-0,-0.50027126
53003-62-6,0.025326008
86408-72-2,0.9397976
512-04-9,0.19241151
114311-32-9,0.35576022
69915-62-4,1.1849142
116666-63-8,-0.12105159
14759-05-8,0.14876577
97699-69-9,0.30847898
30560-28-2,0.009834565
145071-49-4,-0.58592385
149877-41-8,-0.19271688
97886-45-8,0.46347737
27458-93-1,1.4588631
30399-84-9,1.3957857
68784-12-3,0.9162744
68526-86-3,1.4588631
72162-46-0,1.1050876
64354-92-3,1.3375964
71902-23-3,1.2294906
29590-42-9,1.2105417
11071-47-9,1.2608123
830322-14-0,1.2150911
56011-02-0,1.2704452
7779-65-9,1.3074524
91040-96-9,0.81542987
103-38-8,1.3544683
102-13-6,1.3544683
86553-26-6,0.2989687
18169-57-8,1.0344979
696-29-7,1.453148
14845-08-0,0.46372765
72-18-4,1.3972348
16652-76-9,0.89782065
28770-01-6,1.234942
15763-76-5,1.018226
91040-95-8,0.7123011
37389-71-2,0.39677748
103-60-6,1.2216848
103-59-3,1.3135605
97817-39-5,0.6007983
99300-63-7,-0.15917486
89703-10-6,0.35922
22235-81-0,0.6522623
3423-28-7,1.0017903
98519-41-6,0.48593247
66332-96-5,0.5977058
35212-22-7,0.43093544
7780-06-5,1.1569982
88599-41-1,0.32122692
88599-42-2,0.27569443
83395-31-7,0.20357133
298692-41-8,-0.3249251
46355-07-1,0.8800726
75-33-2,1.0163567
141396-28-3,0.77397025
110871-86-8,0.26904884
3048-76-8,0.829406
849-55-8,0.58693105
84985-34-2,0.61058736
513-85-9,1.4097607
98532-74-2,0.5303689
98519-01-8,0.4843103
23477-98-7,0.58089477
62563-80-8,1.3009634
4433-36-7,1.3705033
72869-86-4,0.33081073
70172-00-8,1.0873958
71-58-9,1.0145068
33564-31-7,-1.0123565
51155-15-8,0.98918575
7492-67-3,1.6142735
139-70-8,1.4956957
2436-90-0,1.3610135
141-11-7,1.4600515
143692-53-9,0.123804286
161599-46-8,1.0282624
53-36-1,0.109765604
64544-07-6,0.91048783
10486-14-3,1.3136919
7764-50-3,1.0788968
66309-83-9,0.75791025
5726-19-2,1.3716393
74258-86-9,0.8674758
2114-33-2,1.2443558
13740-38-0,0.84983456
17560-51-9,0.86368686
207574-76-3,0.00516779
4390-04-9,1.3826085
13475-82-6,1.36486
58327-15-4,0.9503746
1392325-86-8,0.54316294
365411-50-3,0.25714675
34396-03-7,1.3062385
3452-97-9,1.3504453
18379-25-4,1.1083063
55721-11-4,-0.92604977
29597-36-2,1.1671385
58327-09-6,0.36948818
17564-84-0,0.9548937
58327-10-9,0.76698714
17564-81-7,0.27204072
58327-07-4,0.7624419
118-56-9,0.8052036
107-74-4,1.3310707
107-75-5,1.2277775
498-81-7,1.1872643
28231-03-0,-0.121762566
103079-06-7,0.42814803
14605-22-2,0.60464966
89232-83-7,0.5956097
83-43-2,-0.23390397
50-02-2,-1.339927
466-11-5,-0.6872565
56390-16-0,0.05632293
955-48-6,0.49877644
11011-72-6,0.27873147
22791-22-6,-0.2725434
1174627-68-9,0.9917542
564-25-0,0.2967582
74859-39-5,0.28760308
74859-37-3,0.25739375
123172-57-6,0.43444476
123172-63-4,0.42753884
123172-50-9,0.48096582
123172-52-1,0.2683364
123172-54-3,0.41549852
126-07-8,-0.39655346
74149-72-7,0.36708146
18910-65-1,0.6704286
115960-14-0,-0.116338074
547-64-8,1.3701874
82697-75-4,0.73918664
82697-74-3,0.8697099
13749-94-5,0.5175769
1141487-54-8,1.3276057
2163-42-0,1.4620627
118562-73-5,1.2303548
16251-77-7,1.1880342
79547-78-7,-0.3411362
1266664-66-7,0.30754548
141543-65-9,0.42022437
1129-42-6,1.1635718
98730-04-2,0.34618866
928-40-5,1.4541378
127-00-4,0.35297003
96-47-9,1.2684871
17924-92-4,0.5611516
26735-66-0,0.80308604
95737-68-1,0.9128298
24143-17-7,0.27395764
98519-24-5,0.6499006
42872-30-0,0.49306127
42872-29-7,0.5215775
78587-05-0,0.7129106
61276-16-2,0.3738709
26016-98-8,0.50777024
67358-82-1,0.45345718
877399-00-3,0.28352553
123172-49-6,0.6921704
69806-34-4,0.5151264
101-10-0,0.7358561
72324-18-6,0.5873921
94149-41-4,0.7297792
72322-15-7,0.5943493
107220-28-0,0.57099444
303-97-9,1.2135993
158792-23-5,0.81484276
50765-82-7,0.25611028
50765-97-4,-0.23913118
139189-30-3,-0.21665062
126-14-7,0.8269238
51-77-4,1.6414816
40601-76-1,0.48414272
7235-40-7,1.2263951
50765-81-6,0.26292032
162881-26-7,0.36532104
116-75-6,0.6909317
121-06-2,0.52831787
5280-80-8,0.5348255
23960-07-8,1.3193594
50765-77-0,0.25948143
49575-13-5,0.56705695
42012-90-8,0.45405075
64506-49-6,0.9641373
495-62-5,1.4162791
24304-50-5,0.65844345
4948-15-6,0.5124629
26567-10-2,0.80341125
68259-05-2,0.5588147
79665-24-0,0.53194994
21697-42-7,0.83396924
68922-23-6,0.58677775
161050-58-4,0.24752277
283594-90-1,0.7554519
145-39-1,-0.19682902
81-14-1,-0.09356424
7212-44-4,0.81497353
97322-87-7,-0.12948655
58652-20-3,1.0145068
2655-15-4,-0.20971102
3618-72-2,0.113277
18794-84-8,1.3735803
65405-73-4,1.6142735
105-86-2,1.6324492
102-22-7,1.4956957
94-48-4,1.405405
41131-65-1,0.5278361
669005-94-1,0.2094576
487-68-3,1.3117045
75980-60-8,0.61812353
90992-25-9,0.8506187
25586-42-9,0.82979006
101708-05-8,0.74505746
53780-34-0,0.67146254
80693-00-1,0.16206847
36443-68-2,0.87620723
7756-94-7,1.2819021
68411-46-1,0.5861857
30392-41-7,0.29397956
1879-09-0,0.8831953
81-15-2,-0.19682902
2205-73-4,0.34689194
6090-15-9,1.0221851
30764-80-8,0.6665574
41414-75-9,0.9811115
60763-44-2,1.1105275
7143-69-3,1.0994012
126-64-7,1.1164414
149961-52-4,0.55843997
2179-25-1,-0.37486264
137521-49-4,0.65586907
137521-48-3,0.65586907
79006-83-0,-0.09375011
87767-36-0,-0.34909847
50765-71-4,0.16334538
123252-97-1,-0.4828388
96-88-8,0.49989974
220899-03-6,0.39179397
68516-73-4,0.5981509
72705-22-7,0.9950828
41295-28-7,0.9869829
74222-97-2,0.7959233
86604-75-3,0.5013623
133908-64-2,0.046408042
105951-93-7,0.21543966
14763-62-3,0.76837164
123-35-3,1.2478807
23444-65-7,0.2423071
50765-76-9,-0.0013401881
50765-74-7,0.042733658
3748-13-8,1.2195612
21282-97-3,1.147201
8028-48-6,1.2454324
10291-28-8,0.9091127
232938-43-1,1.0498273
980-26-7,0.8348001
4403-90-1,1.3223816
4066-02-8,0.3981514
17667-23-1,0.58054495
37027-12-6,0.863196
37027-11-5,0.863196
120-34-3,1.1473165
83-88-5,0.77704626
3416-26-0,0.121038556
57021-61-1,0.8543107
91-97-4,0.91942185
4548-53-2,1.1790773
30544-71-9,0.55718917
21554-20-1,0.70400447
119462-56-5,0.40756336
20404-97-1,0.4403269
144651-06-9,1.2918491
129423-54-7,1.2035326
65089-17-0,0.5375969
25321-41-9,1.1499863
84596-57-6,0.4689075
302964-08-5,0.54248196
3476-88-8,0.42678994
3520-72-7,0.7352113
73840-48-9,0.82704854
74037-55-1,1.0240189
168152-68-9,0.49392647
729-99-7,1.2270563
56619-72-8,0.8428061
39864-15-8,1.4450164
642-83-1,0.8529556
2624-43-3,1.0638571
32509-66-3,0.9348429
6277-14-1,0.84718585
40374-15-0,-0.38031298
116-66-5,-0.022537842
80024-58-4,0.40266213
117467-28-4,0.2390277
125055-56-3,0.35534477
88-60-8,0.8831953
3896-11-5,0.55015403
22791-33-9,-0.38126567
272451-65-7,-0.0011350507
69103-20-4,1.046649
70174-49-1,0.83419955
4501-58-0,1.0465804
28175-97-5,0.7802774
59-53-0,1.1170007
40374-20-7,-0.19653845
22791-34-0,-0.046601076
152-62-5,0.8215186
1164-92-7,0.8081369
119302-24-8,-0.095452346
34184-82-2,0.6401459
514-36-3,-1.0599381
77017-20-0,0.10371781
51022-69-6,-1.6557418
82875-39-6,1.0032086
137521-50-7,0.60877526
137521-61-0,0.22343777
137521-60-9,0.22343777
82875-45-4,0.9405676
82875-42-1,0.9405676
13687-28-0,-0.3761553
500008-45-7,0.42893794
137521-58-5,0.3813097
137521-53-0,0.67796934
137521-52-9,0.67796934
137521-57-4,0.3773532
137521-56-3,0.47737586
137521-54-1,0.65772086
54903-57-0,0.8041073
17526-94-2,0.9462978
57614-25-2,0.21065566
102410-37-7,0.48811957
88149-59-1,0.26604384
365400-11-9,0.51807636
86135-39-9,0.25875083
80087-26-9,0.39825922
98124-05-1,0.1975368
2398-96-1,0.45495734
34552-84-6,-0.37651354
116337-71-4,0.5882916
40373-39-5,-0.13917409
40374-17-2,-0.20717055
80086-85-7,0.33722636
5039-78-1,0.71785706
12225-18-2,0.5736411
10605-03-5,0.14340925
86135-92-4,0.40390155
82230-53-3,0.1339076
143390-89-0,0.7638525
10420-33-4,1.2246957
79277-27-3,0.78075665
104-20-1,1.1114132
52793-11-0,0.59638673
55232-81-0,0.1766904
25956-17-6,0.8951774
68779-00-0,0.92573035
943-88-4,1.0583148
17392-83-5,1.3701874
13515-40-7,0.49086478
82199-12-0,0.7558924
61320-65-8,0.5386523
75511-23-8,0.3467068
82875-41-0,0.998585
67370-00-7,-0.17382973
79510-48-8,0.8594778
82097-50-5,0.85336125
64485-93-4,1.0788996
66505-63-3,0.6756104
106904-09-0,0.87027484
763-32-6,1.0884525
62599-49-9,0.7290737
3683-12-3,1.2444123
2144-53-8,-0.107179664
70293-55-9,0.9699483
1637-39-4,0.32080844
50370-12-2,1.0152864
119-17-5,1.1585939
33353-01-4,-0.016927293
34580-66-0,0.25548324
77054-11-6,0.43169737
134308-13-7,0.7743582
58955-82-1,0.6901515
101-94-0,1.0208179
78-31-9,0.463241
72051-45-7,0.5741497
78521-39-8,1.0796212
123199-94-0,1.0542392
1156-19-0,1.0161338
98519-19-8,0.55633587
88599-49-9,0.56949073
88599-68-2,0.55154365
122277-25-2,0.55154365
956317-36-5,0.6436058
122277-24-1,0.56949073
1435-71-8,0.56125534
125055-80-3,0.54026645
125055-79-0,0.54026645
898566-17-1,0.24142276
135-63-7,0.4967147
96-98-0,0.93674713
88599-47-7,0.56949073
88599-48-8,0.55154365
54935-04-5,0.9025534
74697-60-2,0.40422097
174063-87-7,0.51194316
1084-65-7,0.8091571
130-17-6,1.0066787
88599-69-3,0.55154365
7585-41-3,1.2462094
125055-81-4,0.54026645
101708-02-5,0.22745119
101708-01-4,0.20522088
98967-40-9,0.09360345
121552-61-2,0.33702186
125055-64-3,0.43838912
125055-63-2,0.47365057
125055-61-0,0.3804443
125055-65-4,0.61409366
125055-67-6,0.6295664
125055-75-6,0.47181025
25046-79-1,1.0140315
14745-61-0,-0.038106736
17788-00-0,0.44016308
52603-48-2,0.47535363
75511-25-0,0.49020684
5496-04-8,0.31227016
73855-29-5,1.1232891
168152-87-2,0.5454328
968-81-0,1.0348823
91040-94-7,0.6777364
119851-28-4,0.5710704
78484-11-4,-0.11360212
104617-50-7,0.6055225
41506-62-1,0.7781431
121-60-8,1.0803983
20262-58-2,1.1112343
24733-81-1,0.18606861
5254-41-1,0.564898
2519-30-4,1.3426204
106309-73-3,0.46011928
140-40-9,0.6197308
28911-01-5,0.6260248
19219-99-9,0.4744089
25953-19-9,0.7495171
24963-29-9,0.58583987
50816-18-7,1.0125968
957-68-6,1.5113223
10519-11-6,1.3551979
36175-10-7,0.9769961
55981-09-4,0.48965505
31570-04-4,0.58677775
27676-62-6,0.655202
23288-49-5,0.6141191
85209-91-2,0.76277703
23128-74-7,0.17991138
118-82-1,0.80334586
78-63-7,1.2316893
2212-81-9,1.1069376
73936-91-1,0.45022693
508-02-1,0.69819295
53956-04-0,-0.24417509
127245-22-1,0.430061
14078-41-2,0.75977224
15520-11-3,1.0901091
84632-59-7,-0.080510706
7128-64-5,0.53967685
53551-74-9,0.63689405
7078-98-0,0.8647023
110-05-4,1.2268816
515-03-7,-0.21790029
22791-19-1,-0.795993
81695-89-8,-0.090549946
53152-21-9,-0.05494536
1455-42-1,0.9049957
1568-80-5,0.72251135
110-03-2,1.2567149
83105-70-8,1.0029258
5321-32-4,1.1457782
10081-67-1,0.7160748
70321-86-7,0.44950032
1889-67-4,1.1627524
2778-41-8,0.7542882
474510-57-1,1.0441629
59118-21-7,0.47034273
6790-58-5,0.96863174
3093-35-4,-1.5010341
3385-03-3,-1.7572916
67-73-2,-1.7572916
113702-04-8,-0.2687912
88678-67-5,0.38053071
95882-64-7,0.14380375
78628-80-5,0.28781587
101827-46-7,0.33621916
113702-05-9,0.18044393
78327-32-9,0.38218495
84268-33-7,0.3733647
70356-09-1,0.8482002
5534-95-2,-0.3010868
54423-67-5,1.1279898
100237-68-1,0.4279296
917-92-0,1.2303673
88426-33-9,0.54228544
49763-96-4,0.7828138
55179-31-2,0.3555896
62965-37-1,0.79795825
90729-43-4,0.26787573
67610-51-9,0.34780586
3101-60-8,1.1107337
83373-31-3,0.4277069
16143-18-3,0.4652436
2522-81-8,1.3376259
3741-80-8,0.6405502
56747-96-7,1.0627818
475-20-7,0.63047034
1139-30-6,0.9853421
521-11-9,0.4928365
72-63-9,0.6624995
117774-38-6,0.7872163
87767-48-4,-0.7428377
28789-80-2,-0.778954
123253-01-0,-0.6168369
50673-06-8,-0.85701054
84-83-3,0.21717227
123172-61-2,0.25764593
116337-62-3,0.2902877
116337-68-9,0.20970517
134605-64-4,0.8379352
154825-97-5,0.8879763
6156-18-9,0.9623989
42057-22-7,1.112126
84170-74-1,0.8200372
98519-15-4,0.39380154
98532-76-4,0.46116692
98532-77-5,0.54045963
23588-51-4,0.81412935
81-13-0,1.4601766
81129-83-1,0.4105386
131983-72-7,0.15342383
80-04-6,1.1560421
89686-69-1,0.9808611
101007-06-1,-0.61902744
79-92-5,1.0268015
132-98-9,1.010128
4800-94-6,1.3864299
32887-01-7,1.0120282
39878-70-1,0.86952525
901-44-0,1.0126901
1745-89-7,0.56162244
19444-21-4,1.0292878
116337-60-1,0.44195607
116337-65-6,0.23660117
69047-39-8,0.7926907
72558-82-8,0.17401667
22791-26-0,-0.2568667
22791-25-9,-0.17234682
119302-20-4,0.07805602
103335-54-2,-0.017635975
159325-45-8,0.46236244
13647-35-3,-0.93687904
53-43-0,0.67595065
1099-87-2,0.79919153
905-30-6,0.058863174
434-03-7,0.60552514
17230-88-5,-0.10755701
7004-95-7,-1.8720837
976-70-5,0.3564428
32385-11-8,0.65766996
67814-76-0,0.81567323
37106-99-3,-0.4497541
7195-27-9,0.18335027
28861-00-9,0.2762674
72-33-3,0.07114129
18516-18-2,1.4589392
1123-25-7,1.1665697
2890-61-1,1.0644838
4767-03-7,1.4286383
75219-61-3,0.26230717
105426-99-1,0.16066451
75219-46-4,0.2751721
50-27-1,0.4418078
6615-00-5,0.46643817
89786-04-9,0.97634757
24645-14-5,0.037869144
21981-33-9,0.91231835
82203-23-4,-0.15946877
27955-94-8,1.0022038
131807-57-3,0.7190654
1717-00-6,0.91473013
15208-16-9,0.7911984
66357-35-5,0.36580724
103628-48-4,0.36351854
140695-21-2,0.31524837
61791-42-2,1.2766956
40137-22-2,1.4205971
100-15-2,0.43926993
5621-86-3,0.70464903
54903-59-2,0.76127917
123172-46-3,0.5147146
54903-60-5,0.46824953
63365-44-6,0.90812165
27314-13-2,0.47328934
101155-02-6,0.23374535
96525-23-4,0.34862053
210880-92-5,0.36429548
3567-62-2,0.7185856
22791-23-7,-0.19924805
84597-71-7,0.81617355
112881-58-0,0.21949297
36104-80-0,0.045418512
80464-05-7,0.480721
5415-44-1,0.57568437
4637-24-5,0.20960428
213464-77-8,0.7281383
120162-55-2,0.8498169
30558-43-1,0.4202334
64037-21-4,0.43462974
34580-68-2,0.36365098
34580-72-8,0.36829892
85273-96-7,0.3310468
10175-31-2,0.46521503
102410-40-2,0.5000924
19986-35-7,-0.017350534
55314-16-4,0.44533157
3963-95-9,0.23459001
1356964-77-6,0.8410012
39900-95-3,0.40249053
655-05-0,0.5190504
116979-29-4,0.05148623
6642-31-5,0.88196903
5521-31-3,0.4002473
7597-60-6,0.9736653
100706-81-8,0.6359374
120923-37-7,0.7855079
64951-31-1,0.5377472
64951-34-4,0.34510434
64951-33-3,0.35502985
98389-04-9,0.89210767
80463-89-4,0.44623175
874195-61-6,0.56485915
123253-03-2,-0.27824038
494799-38-1,0.49171293
88678-31-3,0.40289915
181274-17-9,0.4939699
123277-35-0,-0.38168067
123253-07-6,-0.35217518
75498-96-3,0.6333955
74356-00-6,0.7084245
35130-97-3,0.37703568
98565-18-5,0.42521575
26786-32-3,0.36381742
139886-24-1,0.068799384
116979-34-1,0.11097423
116979-31-8,0.08716316
116979-33-0,0.14998274
116979-30-7,-0.03361614
6903-79-3,0.994452
69-81-8,0.44723946
153719-38-1,0.55850416
13256-22-9,0.58923715
67584-55-8,-0.0674517
59756-60-4,0.26904
63927-73-1,0.48220834
51460-26-5,0.53583735
346-18-9,0.2771689
135-07-9,0.77625084
1121-07-9,1.0135374
78467-28-4,0.19240102
78467-30-8,0.19240102
78483-93-9,0.15485632
123172-56-5,0.45303774
123172-62-3,0.45244762
123172-59-8,0.32336974
37385-92-5,0.57784075
54903-63-8,0.20034657
123172-44-1,0.275649
54903-65-0,0.081321016
5790-90-9,0.30892155
80087-46-3,0.44134668
80463-78-1,0.5989313
80087-19-0,0.4364762
30034-03-8,0.75927323
123253-06-5,-0.38114473
123253-02-1,-0.76685405
123277-34-9,0.36415508
110528-94-4,0.8250731
106966-25-0,0.6733958
107-43-7,0.77109456
76144-81-5,1.0692503
46830-22-2,0.4548683
54110-25-7,0.7098216
73573-42-9,-0.038067684
1185-55-3,1.1922245
208465-21-8,0.92805433
24050-58-6,0.44204316
144740-53-4,0.64290804
100596-38-1,0.7327419
757-86-8,0.045765676
2530-87-2,0.7520394
18171-19-2,0.70049655
406679-89-8,0.8091542
681-06-1,-0.1418521
4431-83-8,1.4942464
117428-22-5,0.29838198
131860-33-8,0.37289065
106-79-6,1.3891073
627-93-0,1.3981675
106-65-0,1.3923199
674773-12-7,0.26264814
96719-64-1,0.23785482
93-02-7,1.007254
74697-34-0,0.17950478
96719-51-6,0.28349695
30544-68-4,0.448059
98532-69-5,0.51870996
67990-05-0,0.5612385
100093-45-6,0.9142456
82697-77-6,0.6864151
81840-15-5,0.20852673
4273-92-1,0.59149057
92-72-8,0.59149057
6940-53-0,0.8675021
96719-69-6,0.25982028
77883-43-3,0.81816816
2675-77-6,0.5931498
72684-95-8,0.481196
99283-01-9,0.6792204
104040-78-0,0.62081665
199119-58-9,0.75650984
89392-03-0,0.41014344
122548-33-8,0.6067173
633-65-8,0.28062865
6289-46-9,1.1697551
172529-93-0,0.43905798
5292-45-5,0.9274464
3426-43-5,1.1176744
34391-94-1,0.86110574
98518-96-8,0.43402222
126990-35-0,1.2116793
6161-78-0,0.2972307
18936-52-2,0.0277417
53749-38-5,0.8933361
61718-80-7,0.19152242
81529-71-7,0.59083325
81529-69-3,0.6279606
73815-11-9,0.03526544
98519-47-2,0.3823527
98532-70-8,0.42275295
1917-64-2,0.9680074
168152-85-0,0.6373195
42604-12-6,1.3783668
5614-37-9,1.2603267
51762-05-1,1.0231568
25601-41-6,0.97496825
105-34-0,0.8793416
689-09-8,0.6130128
69184-17-4,0.9421925
117337-19-6,0.30986565
96-32-2,0.3047282
68844-77-9,0.35904908
102-17-0,1.0561038
60027-80-7,0.87107694
42399-49-5,0.55995196
82697-79-8,0.6222751
92-79-5,0.82001024
30544-61-7,0.47563165
104-92-7,0.5364975
96719-46-9,0.20681754
96719-67-4,0.1745949
96733-88-9,0.13151273
96719-65-2,0.25216916
96719-62-9,0.3080012
96719-60-7,0.03345237
96719-59-4,0.2904335
96719-54-9,0.25339735
96719-68-5,0.3080012
96719-50-5,0.24492438
