CASRN,Toxic_xgboost_ecfp6counts-0,Toxic_xgboost_ecfp6counts-1
43121-43-3,0.2768951,0.7231049
22591-21-5,0.50855815,0.49144188
1492-02-0,0.5765318,0.42346817
2522-81-8,0.3906145,0.6093855
107534-96-3,0.37929022,0.6207098
75-64-9,0.31566417,0.6843358
59227-74-6,0.20527625,0.79472375
4620-70-6,0.24618304,0.75381696
87787-67-5,0.32603592,0.6739641
42200-33-9,0.117779076,0.8822209
27912-14-7,0.19514471,0.8048553
51781-21-6,0.13433623,0.86566377
23093-74-5,0.22437716,0.77562284
38363-40-5,0.115419745,0.88458025
35108-88-4,0.3324486,0.6675514
54247-25-5,0.15592688,0.8440731
26921-17-5,0.26011765,0.73988235
68377-91-3,0.43010682,0.5698932
18559-94-9,0.20391071,0.7960893
54240-36-7,0.17641068,0.8235893
21898-19-1,0.15531605,0.84468395
56776-01-3,0.21261126,0.78738874
79645-08-2,0.28307605,0.71692395
60559-94-6,0.22239405,0.77760595
57982-78-2,0.20280796,0.79719204
2160-93-2,0.7629353,0.23706472
112226-61-6,0.65246296,0.347537
3741-80-8,0.8415135,0.15848646
75-65-0,0.45172924,0.54827076
7665-72-7,0.50771916,0.4922808
1663-39-4,0.5531149,0.4468851
398489-26-4,0.5178945,0.48210552
75-91-2,0.5718075,0.4281925
614-45-9,0.80123866,0.19876134
75-66-1,0.36467355,0.63532645
4098-71-9,0.19341326,0.80658674
7027-11-4,0.30794287,0.69205713
56747-96-7,0.45775265,0.54224735
21280-29-5,0.87532926,0.12467072
475-20-7,0.5318816,0.46811846
1139-30-6,0.44063938,0.5593606
1740-15-4,0.6331583,0.36684164
76-29-9,0.661661,0.33833894
79-93-6,0.32188135,0.67811865
521-11-9,0.6777004,0.3222996
58-18-4,0.89386666,0.10613334
72-63-9,0.90171814,0.09828185
116-06-3,0.05700791,0.9429921
1646-87-3,0.10361534,0.89638466
1646-88-4,0.07976562,0.9202344
16146-62-6,0.04081106,0.95918894
4790-92-5,0.04550445,0.95449555
117774-38-6,0.90863043,0.09136957
16655-82-6,0.04026282,0.9597372
66637-25-0,0.038977683,0.9610223
106358-92-3,0.025968432,0.97403157
16709-30-1,0.040764987,0.959235
59375-53-0,0.037623882,0.9623761
59375-61-0,0.02669388,0.9733061
22781-23-3,0.008698404,0.9913016
59375-67-6,0.055011094,0.9449889
106231-36-1,0.06413901,0.935861
87767-48-4,0.42041057,0.5795894
71108-14-0,0.029586315,0.9704137
1249-84-9,0.6642224,0.33577758
69784-42-5,0.047368705,0.9526313
122-15-6,0.24188441,0.7581156
4757-55-5,0.058104277,0.9418957
92320-57-5,0.21972322,0.7802768
54504-70-0,0.29159606,0.70840394
3648-36-0,0.19731909,0.8026809
75096-86-5,0.03218198,0.967818
28789-80-2,0.030182838,0.96981716
123253-01-0,0.09652561,0.9034744
50539-80-5,0.030465305,0.9695347
62382-23-4,0.11858332,0.8814167
32891-29-5,0.4159081,0.5840919
50539-66-7,0.049214005,0.950786
50802-69-2,0.028525531,0.97147447
50673-10-4,0.02916181,0.9708382
50673-11-5,0.07019991,0.9298001
50539-76-9,0.049324155,0.95067585
50673-06-8,0.035822213,0.9641778
37430-50-5,0.016903281,0.9830967
84-83-3,0.20779705,0.79220295
123172-61-2,0.90127397,0.09872601
116337-62-3,0.8975564,0.10244357
116337-68-9,0.94524693,0.05475308
134605-64-4,0.76212883,0.2378712
127-48-0,0.39301902,0.606981
71108-21-9,0.047644198,0.9523558
22198-93-2,0.61919385,0.38080615
123886-70-4,0.054904282,0.9450957
123886-68-0,0.052873433,0.94712657
123886-69-1,0.06603557,0.93396443
111038-47-2,0.07686347,0.92313653
15440-46-7,0.6846601,0.31533992
154825-97-5,0.47563374,0.52436626
123886-65-7,0.0993799,0.9006201
57897-49-1,0.034214318,0.9657857
123886-62-4,0.12068647,0.8793135
31652-69-4,0.6498873,0.35011268
6156-18-9,0.3993495,0.6006505
1646-75-9,0.31388134,0.68611866
71868-10-5,0.39592165,0.60407835
25841-41-2,0.41665322,0.5833468
3680-05-5,0.5867182,0.41328177
25841-38-7,0.59898716,0.40101284
42057-22-7,0.969389,0.030610975
25841-43-4,0.5966487,0.40335134
163000-63-3,0.8428354,0.15716459
84170-74-1,0.43779403,0.562206
17557-23-2,0.7815879,0.2184121
1471-52-9,0.8135224,0.18647762
98519-15-4,0.026613712,0.9733863
98532-76-4,0.023758292,0.9762417
98532-77-5,0.04633218,0.9536678
1755-97-1,0.47211587,0.5278841
23588-51-4,0.41395777,0.5860422
10232-92-5,0.48682523,0.5131748
81-13-0,0.80160373,0.19839625
81129-83-1,0.7483617,0.2516383
6362-80-7,0.3256052,0.6743948
2654-58-2,0.2417016,0.7582984
81777-89-1,0.3865602,0.6134398
1955-45-9,0.62617016,0.37382987
131983-72-7,0.20394832,0.7960517
10389-72-7,0.321074,0.678926
36981-93-8,0.50815254,0.49184746
51200-87-4,0.5107877,0.48921227
15214-89-8,0.30770552,0.6922945
24458-48-8,0.31003624,0.68996376
543-39-5,0.74587214,0.2541279
103-05-9,0.57381594,0.4261841
100-86-7,0.6230896,0.3769104
1320-94-1,0.51931846,0.48068154
50539-73-6,0.059188843,0.94081116
50539-74-7,0.06056404,0.93943596
99599-74-3,0.09496701,0.905033
99599-78-7,0.13930428,0.8606957
558-30-5,0.34209865,0.65790135
2978-58-7,0.19654411,0.8034559
32889-48-8,0.19608045,0.80391955
115-19-5,0.34237117,0.65762883
80-04-6,0.66777647,0.33222353
564-94-3,0.639245,0.36075503
127-91-3,0.67614186,0.32385817
89686-69-1,0.47142458,0.5285754
101007-06-1,0.26677197,0.733228
22431-62-5,0.4147297,0.5852703
58769-20-3,0.25487888,0.7451211
52645-53-1,0.32169956,0.67830044
75867-00-4,0.61581945,0.38418058
68359-37-5,0.29716897,0.70283103
80803-92-5,0.25198042,0.7480196
73611-02-6,0.5194205,0.48057947
79-92-5,0.50790787,0.49209213
128148-93-6,0.45723873,0.54276127
132-98-9,0.7196715,0.28032854
15440-48-9,0.8166783,0.18332168
4800-94-6,0.9726228,0.027377168
4697-14-7,0.9712899,0.028710138
35531-88-5,0.8720057,0.12799428
32887-01-7,0.8710286,0.1289714
39878-70-1,0.91653204,0.08346797
599-64-4,0.41955107,0.5804489
2444-90-8,0.8836629,0.11633714
901-44-0,0.8322558,0.1677442
13080-86-9,0.48806047,0.5119395
2089-46-5,0.05078131,0.9492187
1745-89-7,0.3873195,0.6126805
79-95-8,0.6396919,0.3603081
54-36-4,0.69816566,0.30183437
826-54-0,0.2807541,0.7192459
832088-68-3,0.285075,0.714925
63612-50-0,0.47292805,0.52707195
6440-58-0,0.6895413,0.31045872
118-52-5,0.2568078,0.7431922
126-06-7,0.11693126,0.88306874
16079-88-2,0.24933738,0.7506626
7473-98-5,0.56435347,0.43564656
106797-53-9,0.4416712,0.5583288
19444-21-4,0.36775738,0.6322426
80-15-9,0.31824297,0.68175703
116337-60-1,0.8832174,0.11678262
116337-65-6,0.941203,0.05879703
24201-58-9,0.6256217,0.37437832
41859-67-0,0.7539401,0.24605992
3771-19-5,0.32589924,0.67410076
42017-89-0,0.7812281,0.21877189
21550-30-1,0.43818927,0.56181073
69047-39-8,0.7328987,0.26710132
72558-82-8,0.9666577,0.033342294
63979-37-3,0.2173391,0.7826609
64118-86-1,0.10845184,0.89154816
121776-33-8,0.33884656,0.66115344
63883-18-1,0.38259435,0.61740565
4362-40-7,0.28856927,0.7114307
22791-26-0,0.030460835,0.96953917
22791-25-9,0.037227035,0.96277297
53-10-1,0.88324827,0.11675173
119302-20-4,0.7624533,0.2375467
103335-54-2,0.92246526,0.07753474
159325-45-8,0.28253967,0.71746033
13647-35-3,0.46986568,0.5301343
53-43-0,0.8912265,0.108773544
1099-87-2,0.9160106,0.08398939
905-30-6,0.5245594,0.47544062
2181-04-6,0.84564364,0.15435635
434-03-7,0.8151812,0.18481882
17230-88-5,0.3666528,0.6333472
7004-95-7,0.26011777,0.73988223
6000-74-4,0.92799985,0.07200015
976-70-5,0.95265794,0.04734207
29069-24-7,0.84027654,0.15972345
20231-45-2,0.4292754,0.5707246
20417-82-7,0.028094828,0.9719052
32385-11-8,0.85978127,0.14021873
67814-76-0,0.8854553,0.11454471
20417-84-9,0.056746602,0.9432534
154619-58-6,0.017293572,0.9827064
562-09-4,0.09641582,0.9035842
37106-99-3,0.49551892,0.5044811
154619-91-7,0.022259593,0.9777404
154619-64-4,0.024670303,0.9753297
154619-56-4,0.018386364,0.98161364
154619-66-6,0.037477255,0.96252275
72150-17-5,0.08871567,0.9112843
7195-27-9,0.3172835,0.6827165
14641-96-4,0.17669487,0.82330513
28861-00-9,0.48480368,0.5151963
72-33-3,0.83764815,0.16235185
518-20-7,0.18050301,0.819497
3032-55-1,0.16981864,0.83018136
822-48-0,0.14776164,0.85223836
18516-18-2,0.81717277,0.1828272
1123-25-7,0.59842634,0.4015737
2890-61-1,0.20822209,0.7917779
4767-03-7,0.827687,0.17231297
115-69-5,0.5972512,0.40274885
3692-18-0,0.22392184,0.77607816
2018-45-3,0.68072987,0.31927016
75219-61-3,0.85656667,0.14343333
105426-99-1,0.9299154,0.070084564
75219-46-4,0.8771066,0.122893386
52205-73-9,0.26110548,0.7388945
50-27-1,0.68088186,0.31911817
6615-00-5,0.8642239,0.1357761
89786-04-9,0.8014085,0.19859144
24645-14-5,0.08733559,0.9126644
6147-37-1,0.6598642,0.34013578
1899-36-1,0.37510931,0.6248907
21981-33-9,0.33434844,0.66565156
3175-23-3,0.15265173,0.8473483
50471-44-8,0.75455296,0.24544707
2033-94-5,0.3687365,0.6312635
11034-31-4,0.65806043,0.34193957
82203-23-4,0.3486458,0.6513542
27955-94-8,0.68759435,0.31240565
80-06-8,0.7268876,0.2731124
72420-38-3,0.50057936,0.4994206
131807-57-3,0.62033343,0.37966657
127-20-8,0.3794794,0.6205206
136-25-4,0.23369431,0.7663057
1717-00-6,0.220236,0.779764
71-55-6,0.20935279,0.7906472
15208-16-9,0.9807949,0.019205118
3688-85-5,0.4686206,0.5313794
1754-58-1,0.17888081,0.8211192
561-41-1,0.29774833,0.7022517
23135-22-0,0.059714258,0.94028574
66357-35-5,0.10504019,0.8949598
76963-41-2,0.42885154,0.57114846
103628-48-4,0.131423,0.868577
23422-53-9,0.023402989,0.976597
50335-55-2,0.17892855,0.82107145
3311-54-4,0.100476325,0.8995237
23504-07-6,0.036567688,0.9634323
17289-49-5,0.3514489,0.6485511
13256-32-1,0.06767261,0.9323274
6884-59-9,0.07364005,0.92635995
86360-33-0,0.19397426,0.80602574
49701-24-8,0.5302324,0.4697676
1113-02-6,0.012896359,0.98710364
18278-44-9,0.025180459,0.97481954
3344-11-4,0.034735918,0.9652641
18188-17-5,0.12269062,0.8773094
54708-68-8,0.15712875,0.84287125
15037-58-8,0.04021007,0.95978993
20253-72-9,0.089719,0.910281
16637-86-8,0.046844304,0.9531557
16960-40-0,0.06944716,0.93055284
1421-68-7,0.40263456,0.59736544
140695-21-2,0.6165377,0.3834623
1225-55-4,0.06491387,0.93508613
10262-69-8,0.10106921,0.8989308
60070-44-2,0.11309332,0.8869067
60763-63-5,0.4555664,0.5444336
6291-84-5,0.19832927,0.80167073
693-05-0,0.43994606,0.56005394
54910-89-3,0.38103712,0.6189629
109-83-1,0.5620756,0.43792439
13055-76-0,0.13602036,0.86397964
61791-42-2,0.4557472,0.5442528
25756-29-0,0.4237668,0.5762332
40137-22-2,0.6537273,0.34627274
14489-75-9,0.24410504,0.75589496
10085-81-1,0.056913197,0.9430868
123-39-7,0.2547897,0.7452103
100-60-7,0.36550385,0.63449615
58-25-3,0.46409488,0.5359051
6330-25-2,0.2536406,0.7463594
100-61-8,0.25238472,0.7476153
100-15-2,0.33398902,0.666011
5621-86-3,0.6367593,0.36324075
54903-59-2,0.85879076,0.14120921
123172-46-3,0.7602698,0.23973018
54903-60-5,0.545356,0.45464402
63365-44-6,0.49366575,0.50633425
1220-94-6,0.6785084,0.3214916
2475-46-9,0.9514995,0.04850047
27314-13-2,0.16746438,0.8325356
60439-52-3,0.44853997,0.55146
101155-02-6,0.113573074,0.8864269
63906-81-0,0.44017732,0.5598227
284462-37-9,0.3264106,0.6735894
757251-39-1,0.7896403,0.21035971
882167-77-3,0.23538679,0.7646132
1674-62-0,0.13854355,0.86145645
598-52-7,0.047810674,0.9521893
165252-70-0,0.33444154,0.66555846
210880-92-5,0.2929021,0.7070979
3567-62-2,0.20836306,0.79163694
6610-29-3,0.07086611,0.9291339
1966-58-1,0.27875018,0.7212498
1943-79-9,0.07742238,0.9225776
13792-20-6,0.2747339,0.7252661
13792-24-0,0.08848441,0.9115156
3282-00-6,0.042841494,0.9571585
7070-71-5,0.050631344,0.94936866
6988-21-2,0.10838997,0.89161
6842-34-8,0.016724408,0.9832756
63-25-2,0.02467382,0.9753262
5721-72-2,0.13662201,0.863378
3279-46-7,0.109386265,0.89061373
3942-54-9,0.06430024,0.93569976
13792-21-7,0.023480177,0.9765198
22791-23-7,0.016348302,0.9836517
24031-96-7,0.07294834,0.92705166
55391-34-9,0.039497733,0.96050227
1631-64-7,0.055973947,0.94402605
1867-66-9,0.24282902,0.757171
7339-53-9,0.17548978,0.8245102
130365-37-6,0.038004458,0.96199554
91893-37-7,0.050674677,0.9493253
84597-71-7,0.52956855,0.47043142
63991-43-5,0.52004504,0.47995493
51068-60-1,0.30386615,0.69613385
8004-87-3,0.08694631,0.9130537
34544-12-2,0.07761997,0.92238003
66952-49-6,0.47611976,0.52388024
624-83-9,0.19558716,0.80441284
54266-55-6,0.07237148,0.9276285
54266-44-3,0.09295988,0.9070401
16033-21-9,0.067888975,0.932111
40643-39-8,0.17823642,0.8217636
40843-82-1,0.090458035,0.90954196
40643-36-5,0.11701375,0.88298625
152-16-9,0.20014393,0.79985607
90-72-2,0.06582576,0.93417424
112881-58-0,0.7202425,0.27975753
645-05-6,0.14844799,0.851552
15112-89-7,0.08737332,0.9126267
548-62-9,0.13109654,0.86890346
6711-48-4,0.0833559,0.9166441
110-95-2,0.074751854,0.92524815
110-18-9,0.06921363,0.9307864
74758-19-3,0.12402934,0.87597066
132050-00-1,0.034007072,0.9659929
61-73-4,0.3052495,0.6947505
2782-91-4,0.06093484,0.93906516
5836-23-7,0.35032517,0.64967483
137-26-8,0.16861397,0.831386
1031-47-6,0.054450393,0.9455496
115-26-4,0.10144931,0.8985507
1703-48-6,0.15053636,0.84946364
75-50-3,0.11523533,0.8847647
60662-16-0,0.06971866,0.93028134
36104-80-0,0.20177203,0.79822797
51235-04-2,0.28244096,0.71755904
80464-05-7,0.091305554,0.90869445
3475-63-6,0.14809805,0.85190195
16339-14-3,0.058346093,0.9416539
437-74-1,0.39397055,0.60602945
157309-18-7,0.077406764,0.92259324
161559-34-8,0.1352548,0.8647452
58-08-2,0.32632595,0.67367405
5426-89-1,0.28607005,0.71392995
5415-44-1,0.39851236,0.60148764
15876-67-2,0.23302782,0.7669722
101-26-8,0.0693993,0.9306007
114-80-7,0.05615294,0.94384706
5373-42-2,0.23691535,0.76308465
50-62-4,0.4050554,0.5949446
35115-50-5,0.39081752,0.6091825
4637-24-5,0.14924628,0.8507537
5974-09-4,0.23239458,0.7676054
56066-63-8,0.14454019,0.8554598
213464-77-8,0.95278376,0.04721626
173159-57-4,0.9353258,0.064674184
52-85-7,0.03597933,0.96402067
481-49-2,0.12533826,0.87466174
120162-55-2,0.70499325,0.29500675
61-01-8,0.079755664,0.92024434
76579-52-7,0.13661379,0.8633862
54708-51-9,0.13914275,0.86085725
19937-59-8,0.30130416,0.69869584
35972-50-0,0.14839214,0.85160786
35967-28-3,0.079194784,0.9208052
116476-14-3,0.09723604,0.90276396
27848-84-6,0.12772769,0.8722723
34661-75-1,0.13881463,0.8611854
1039-59-4,0.01754266,0.98245734
30558-43-1,0.1269694,0.8730306
18995-99-8,0.0420146,0.9579854
5310-55-4,0.16826445,0.83173555
109-55-7,0.06970829,0.9302917
10563-29-8,0.16596603,0.83403397
64037-21-4,0.09357685,0.90642315
20064-38-4,0.14848232,0.8515177
303-70-8,0.25897747,0.7410225
303-49-1,0.19141269,0.8085873
53-60-1,0.014093995,0.985906
24268-89-1,0.10514909,0.8948509
50-53-3,0.03265053,0.96734947
1225-65-6,0.026575208,0.9734248
16398-39-3,0.15205199,0.847948
4755-59-3,0.048625767,0.95137423
3179-63-3,0.12261313,0.87738687
132-69-4,0.081757426,0.9182426
34580-68-2,0.013672352,0.98632765
14286-84-1,0.3141399,0.6858601
4510-65-0,0.19323605,0.80676395
113-59-7,0.04872936,0.95127064
1738-25-6,0.12786126,0.87213874
132-20-7,0.06420529,0.9357947
132-22-9,0.084151804,0.9158482
511-13-7,0.07126868,0.9287313
2045-52-5,0.09101617,0.9089838
59-32-5,0.059049785,0.9409502
958-93-0,0.07287842,0.9271216
108-01-0,0.22877085,0.77122915
13877-99-1,0.05241263,0.9475874
518-63-8,0.07814598,0.921854
1176-08-5,0.10905367,0.8909463
26615-21-4,0.07149869,0.9285013
102207-77-2,0.0410493,0.9589507
2439-35-2,0.06425029,0.9357497
34580-72-8,0.011338592,0.9886614
71-79-4,0.07403332,0.9259667
85273-96-7,0.1947729,0.8052271
4584-46-7,0.035734534,0.96426547
16607-80-0,0.10906714,0.89093286
103-83-3,0.09880006,0.90119994
10175-31-2,0.1097942,0.8902058
21140-37-4,0.1318878,0.8681122
102410-40-2,0.30759364,0.69240636
102410-20-8,0.21558976,0.78441024
55363-08-1,0.24130547,0.7586945
19986-35-7,0.29450047,0.70549953
2407-68-3,0.12602997,0.87397003
55314-16-4,0.49407238,0.5059276
5376-09-0,0.1330052,0.8669948
68-12-2,0.13052946,0.86947054
1467-79-4,0.08873135,0.91126865
72575-46-3,0.16596735,0.83403265
2585-36-6,0.099301875,0.9006981
17606-31-4,0.41276157,0.58723843
64-73-3,0.77393436,0.22606562
3963-95-9,0.8253422,0.1746578
2013-58-3,0.7131959,0.28680405
789-37-7,0.063421786,0.9365782
1356964-77-6,0.64476967,0.35523036
6434-38-4,0.21228355,0.78771645
59721-29-8,0.61438495,0.38561505
121-69-7,0.094127834,0.90587217
838-95-9,0.37217927,0.62782073
60045-43-4,0.10517925,0.89482075
39900-95-3,0.05276203,0.94723797
60-11-7,0.21351838,0.7864816
547-58-0,0.7446425,0.25535753
20691-84-3,0.76720643,0.23279357
17576-88-4,0.36825037,0.63174963
140-56-7,0.4765795,0.5234205
5882-48-4,0.1237995,0.8762005
7152-80-9,0.059874713,0.9401253
1122-58-3,0.03757125,0.96242875
100924-68-3,0.24865162,0.7513484
28743-45-5,0.24256074,0.75743926
2680-03-7,0.13194108,0.8680589
74957-49-6,0.15837616,0.84162384
957-51-7,0.1709758,0.8290242
89427-43-0,0.013502121,0.9864979
195252-02-9,0.06454998,0.93545
1778-08-1,0.15166682,0.8483332
63887-52-5,0.12183553,0.87816447
85815-37-8,0.80563617,0.1943638
52777-92-1,0.22062832,0.7793717
106900-12-3,0.21866,0.78134
1609-06-9,0.08011055,0.91988945
1115-70-4,0.35498303,0.64501697
28805-78-9,0.23523748,0.7647625
101-42-8,0.23542213,0.76457787
1982-47-4,0.25670213,0.7432979
150-68-5,0.27840602,0.721594
2164-17-2,0.19976288,0.8002371
27954-37-6,0.3849876,0.6150124
33439-45-1,0.23745126,0.76254874
655-05-0,0.21950036,0.78049964
3134-12-1,0.29585403,0.70414597
21709-44-4,0.071214676,0.9287853
1016-46-2,0.063001096,0.9369989
89427-20-3,0.030525625,0.9694744
25900-68-9,0.16495675,0.83504325
62850-32-2,0.1759088,0.8240912
79-44-7,0.24614042,0.7538596
3226-36-6,0.03381771,0.9661823
31848-11-0,0.21455878,0.7854412
1596-84-5,0.59443617,0.40556386
7227-91-0,0.037641764,0.96235824
7203-95-4,0.04866886,0.95133114
33330-91-5,0.07435477,0.92564523
7227-92-1,0.051105082,0.9488949
7203-90-9,0.04350388,0.9564961
7239-21-6,0.043830574,0.9561694
23456-93-1,0.04910636,0.95089364
36120-57-7,0.10997909,0.8900209
19992-69-9,0.034224868,0.96577513
33330-89-1,0.10613787,0.8938621
4342-03-4,0.035338223,0.9646618
62-75-9,0.054939866,0.94506013
63886-55-5,0.18118125,0.81881875
22850-19-7,0.063156545,0.93684345
99300-64-8,0.017466366,0.98253363
91893-64-0,0.03625071,0.9637493
91893-26-4,0.14959615,0.85040385
85977-49-7,0.026444018,0.973556
36014-72-9,0.03762138,0.9623786
1085-98-9,0.20909905,0.79090095
13360-57-1,0.11543065,0.88456935
533-74-4,0.084218025,0.915782
13863-31-5,0.99617887,0.0038211062
7226-23-5,0.24065137,0.75934863
80-73-9,0.24957138,0.7504286
13256-12-7,0.03654909,0.9634509
116979-29-4,0.031211019,0.968789
83-67-0,0.33067465,0.66932535
81995-79-1,0.1801241,0.8198759
107007-99-8,0.14974707,0.8502529
6642-31-5,0.15135628,0.8486437
5521-31-3,0.96010375,0.039896246
7597-60-6,0.23214531,0.7678547
81996-52-3,0.15163445,0.84836555
87798-85-4,0.12856448,0.8714355
79712-52-0,0.21660447,0.7833955
519-37-9,0.47487587,0.52512413
79712-53-1,0.14384425,0.85615575
69975-86-6,0.54676974,0.45323023
100706-81-8,0.24854618,0.7514538
652-37-9,0.47845572,0.5215443
7601-87-8,0.45131016,0.54868984
68789-89-9,0.031724215,0.9682758
43222-48-6,0.7023924,0.2976076
89805-39-0,0.12561858,0.8743814
128-62-1,0.22143358,0.7785664
29173-31-7,0.025140345,0.97485965
120923-37-7,0.8618198,0.13818018
115-37-7,0.07433057,0.92566943
64951-31-1,0.26879412,0.7312059
3176-03-2,0.07169682,0.9283032
64951-34-4,0.06898272,0.9310173
64951-25-3,0.11769432,0.8823057
64951-33-3,0.0859732,0.9140268
98389-04-9,0.9547453,0.045254692
80463-89-4,0.17295218,0.8270478
874195-61-6,0.83656406,0.16343597
14419-01-3,0.509757,0.49024302
24141-01-3,0.07374263,0.9262574
69353-21-5,0.05594355,0.94405645
63-75-2,0.3583988,0.6416012
139886-04-7,0.1275956,0.8724044
39885-14-8,0.066818774,0.9331812
66794-74-9,0.54473114,0.4552689
14759-04-7,0.29367512,0.7063249
22958-08-3,0.04433483,0.9556652
5965-13-9,0.052780807,0.9472192
125-29-1,0.05732906,0.94267094
52-28-8,0.02662164,0.97337836
3688-66-2,0.1679368,0.8320632
123253-03-2,0.30861074,0.69138926
494799-38-1,0.48352087,0.51647913
88678-31-3,0.35607284,0.64392716
181274-17-9,0.85821414,0.14178587
123277-35-0,0.2276066,0.7723934
123253-07-6,0.053080082,0.9469199
56796-39-5,0.8755965,0.12440351
75498-96-3,0.91369575,0.08630424
74356-00-6,0.8467889,0.15321112
1746-81-2,0.15017164,0.84982836
330-55-2,0.22761154,0.77238846
13360-45-7,0.0991202,0.9008798
5588-33-0,0.12487906,0.87512094
35130-97-3,0.32787126,0.67212874
98565-18-5,0.71052545,0.28947455
23903-11-9,0.3276394,0.6723606
1555-58-4,0.27969122,0.7203088
1229-69-2,0.09239799,0.907602
86-12-4,0.11869538,0.8813046
53-89-4,0.16947466,0.83052534
132-18-3,0.08208686,0.91791314
1057-81-4,0.081486166,0.91851383
57081-55-7,0.37411475,0.62588525
29075-61-4,0.12219769,0.8778023
15574-96-6,0.045594454,0.95440555
34580-14-8,0.048231244,0.95176876
969-33-5,0.06358689,0.9364131
60086-22-8,0.02565664,0.97434336
78104-11-7,0.16855997,0.83144003
72468-85-0,0.17058867,0.8294113
440-17-5,0.057044744,0.94295526
24632-48-2,0.04031837,0.95968163
56217-90-4,0.09114373,0.9088563
29868-97-1,0.15818888,0.8418111
33354-22-2,0.3525868,0.6474132
57342-05-9,0.06616914,0.93383086
24140-98-5,0.059553146,0.94044685
22487-46-3,0.0897913,0.9102087
106017-08-7,0.32340592,0.6765941
1977-11-3,0.23762757,0.76237243
5786-21-0,0.078675926,0.9213241
1977-10-2,0.04397881,0.9560212
14052-80-3,0.09530872,0.9046913
16339-07-4,0.12389821,0.8761018
63905-05-5,0.22720575,0.77279425
55-86-7,0.029599786,0.9704002
17780-75-5,0.13172042,0.8682796
1553-34-0,0.045972884,0.9540271
2975-36-2,0.0749498,0.9250502
1982-37-2,0.036017656,0.96398234
26786-32-3,0.25311804,0.74688196
31139-87-4,0.11039513,0.88960487
139886-24-1,0.12840295,0.87159705
23327-57-3,0.09418857,0.9058114
306-07-0,0.09488332,0.9051167
150433-14-0,0.47999102,0.520009
24600-36-0,0.4957515,0.5042485
5060-56-0,0.07210159,0.9278984
19974-69-7,0.14757645,0.85242355
22952-87-0,0.060207367,0.93979263
54-11-5,0.1622917,0.8377083
60634-70-0,0.060952723,0.9390473
54301-19-8,0.14174205,0.85825795
32033-21-9,0.10872722,0.8912728
74627-35-3,0.04630041,0.9536996
51473-23-5,0.10281229,0.8971877
116979-34-1,0.026716232,0.97328377
116979-31-8,0.04352045,0.95647955
116979-33-0,0.023129463,0.97687054
116979-30-7,0.023688257,0.97631174
24381-37-1,0.0642606,0.9357394
125-52-0,0.06000471,0.9399953
872-50-4,0.14635837,0.8536416
93-90-3,0.1977064,0.8022936
6232-56-0,0.41964662,0.5803534
88475-55-2,0.056404233,0.94359577
2079-00-7,0.52910066,0.4708993
