CASRN,Toxic_xgboost_mordred-0,Toxic_xgboost_mordred-1
132-98-9,0.87707615,0.122923866
15440-48-9,0.81977963,0.18022037
4800-94-6,0.9260297,0.07397032
4697-14-7,0.94621134,0.053788647
35531-88-5,0.7642042,0.2357958
32887-01-7,0.47579056,0.52420944
39878-70-1,0.8895047,0.11049536
599-64-4,0.4723904,0.5276096
2444-90-8,0.6709944,0.32900557
901-44-0,0.69314647,0.3068535
13080-86-9,0.6611517,0.3388483
2089-46-5,0.11410576,0.88589424
1745-89-7,0.6356897,0.36431032
79-95-8,0.5039334,0.49606654
54-36-4,0.24986088,0.7501391
826-54-0,0.15624344,0.84375656
832088-68-3,0.24396616,0.75603384
63612-50-0,0.4439832,0.5560168
6440-58-0,0.69163686,0.30836314
118-52-5,0.13764155,0.86235845
126-06-7,0.086420834,0.91357917
16079-88-2,0.11076003,0.88923997
7473-98-5,0.43403077,0.5659692
106797-53-9,0.5551157,0.44488433
19444-21-4,0.5486372,0.4513628
80-15-9,0.27904636,0.72095364
116337-60-1,0.830969,0.16903101
116337-65-6,0.8022742,0.1977258
24201-58-9,0.6295781,0.37042192
41859-67-0,0.6074541,0.39254588
3771-19-5,0.71866715,0.28133282
42017-89-0,0.5755453,0.42445466
21550-30-1,0.5585922,0.44140783
69047-39-8,0.76769996,0.23230006
72558-82-8,0.92666054,0.07333946
63979-37-3,0.16237032,0.8376297
64118-86-1,0.3692718,0.6307282
121776-33-8,0.2749427,0.7250573
63883-18-1,0.4296648,0.5703352
4362-40-7,0.31350142,0.6864986
22791-26-0,0.09237844,0.90762156
22791-25-9,0.09064394,0.90935606
53-10-1,0.79085475,0.20914523
119302-20-4,0.39654756,0.60345244
103335-54-2,0.63533217,0.36466783
159325-45-8,0.20291913,0.7970809
13647-35-3,0.6981089,0.30189106
53-43-0,0.89971834,0.10028164
1099-87-2,0.7722968,0.22770318
905-30-6,0.55410266,0.44589734
2181-04-6,0.71568394,0.28431606
434-03-7,0.81493384,0.18506618
17230-88-5,0.43825072,0.5617493
7004-95-7,0.41550064,0.58449936
6000-74-4,0.8409611,0.15903893
976-70-5,0.85544974,0.14455025
29069-24-7,0.7344314,0.26556864
20231-45-2,0.68133736,0.31866264
20417-82-7,0.057065547,0.94293445
32385-11-8,0.91078293,0.08921704
67814-76-0,0.9425641,0.057435956
20417-84-9,0.0811342,0.9188658
154619-58-6,0.035220325,0.9647797
562-09-4,0.05628395,0.94371605
37106-99-3,0.7547931,0.24520689
154619-91-7,0.05135554,0.94864446
154619-64-4,0.04092282,0.9590772
154619-56-4,0.04400736,0.95599264
154619-66-6,0.06513709,0.9348629
72150-17-5,0.08591086,0.91408914
7195-27-9,0.43293107,0.56706893
14641-96-4,0.075020134,0.92497987
28861-00-9,0.5401453,0.45985475
72-33-3,0.72717464,0.2728254
518-20-7,0.16363001,0.83637
3032-55-1,0.09814346,0.90185654
822-48-0,0.18089074,0.81910926
18516-18-2,0.80949855,0.19050145
1123-25-7,0.7103139,0.28968605
2890-61-1,0.47677684,0.52322316
4767-03-7,0.80204386,0.19795613
115-69-5,0.8539971,0.1460029
3692-18-0,0.19030982,0.8096902
2018-45-3,0.89467597,0.10532405
75219-61-3,0.634677,0.365323
105426-99-1,0.7955876,0.20441242
75219-46-4,0.7404573,0.2595427
52205-73-9,0.7072861,0.29271385
50-27-1,0.8214619,0.17853811
6615-00-5,0.7970082,0.20299178
89786-04-9,0.8323982,0.16760185
24645-14-5,0.26591545,0.73408455
6147-37-1,0.7924459,0.20755409
1899-36-1,0.1503666,0.8496334
21981-33-9,0.37420666,0.62579334
3175-23-3,0.12632865,0.87367135
50471-44-8,0.6526104,0.34738958
2033-94-5,0.2695579,0.7304421
11034-31-4,0.53335387,0.46664613
82203-23-4,0.46245486,0.53754514
27955-94-8,0.6217778,0.3782222
80-06-8,0.5802914,0.41970864
72420-38-3,0.546705,0.45329502
131807-57-3,0.5677845,0.4322155
127-20-8,0.25711834,0.74288166
136-25-4,0.39193207,0.6080679
1717-00-6,0.1660816,0.8339184
71-55-6,0.19012368,0.8098763
15208-16-9,0.96097106,0.039028928
3688-85-5,0.60856426,0.39143574
1754-58-1,0.046289444,0.95371056
561-41-1,0.21115267,0.7888473
23135-22-0,0.1186862,0.8813138
66357-35-5,0.08180684,0.91819316
76963-41-2,0.29467535,0.70532465
103628-48-4,0.09039199,0.909608
23422-53-9,0.08429879,0.9157012
50335-55-2,0.04331559,0.9566844
3311-54-4,0.04839784,0.95160216
23504-07-6,0.043464363,0.95653564
17289-49-5,0.09533864,0.90466136
13256-32-1,0.081101,0.918899
6884-59-9,0.08790529,0.9120947
86360-33-0,0.22152585,0.77847415
49701-24-8,0.44120097,0.558799
1113-02-6,0.08846694,0.91153306
18278-44-9,0.043337166,0.95666283
3344-11-4,0.036973476,0.9630265
18188-17-5,0.03546977,0.9645302
54708-68-8,0.2995906,0.7004094
15037-58-8,0.054696858,0.94530314
20253-72-9,0.10651767,0.8934823
16637-86-8,0.12861258,0.8713874
16960-40-0,0.067569494,0.9324305
1421-68-7,0.7549323,0.24506775
140695-21-2,0.78522354,0.21477647
1225-55-4,0.07793379,0.9220662
10262-69-8,0.06650448,0.9334955
60070-44-2,0.06890184,0.93109816
60763-63-5,0.097255886,0.9027441
6291-84-5,0.10936773,0.8906323
693-05-0,0.22816372,0.7718363
54910-89-3,0.11613256,0.88386744
109-83-1,0.28972077,0.7102792
13055-76-0,0.0694868,0.9305132
61791-42-2,0.6897761,0.31022388
25756-29-0,0.059880555,0.94011945
40137-22-2,0.78979826,0.21020174
14489-75-9,0.1062395,0.8937605
10085-81-1,0.07967597,0.920324
123-39-7,0.28807628,0.7119237
100-60-7,0.03736329,0.9626367
58-25-3,0.19401455,0.80598545
6330-25-2,0.354217,0.645783
100-61-8,0.08017045,0.91982955
100-15-2,0.24344122,0.7565588
5621-86-3,0.702392,0.29760805
54903-59-2,0.8004196,0.19958037
123172-46-3,0.75253844,0.24746154
54903-60-5,0.6361277,0.36387226
63365-44-6,0.8339711,0.16602892
1220-94-6,0.49778664,0.50221336
2475-46-9,0.7731068,0.22689319
27314-13-2,0.16537178,0.8346282
60439-52-3,0.47706145,0.52293855
101155-02-6,0.13908947,0.86091053
63906-81-0,0.46846735,0.53153265
284462-37-9,0.35676706,0.64323294
757251-39-1,0.5966015,0.40339854
882167-77-3,0.1299575,0.8700425
1674-62-0,0.5793288,0.42067122
598-52-7,0.036227226,0.9637728
165252-70-0,0.22747618,0.7725238
210880-92-5,0.2209788,0.7790212
3567-62-2,0.12863058,0.8713694
6610-29-3,0.054041147,0.94595885
1966-58-1,0.12049985,0.87950015
1943-79-9,0.08411372,0.9158863
13792-20-6,0.11570042,0.8842996
13792-24-0,0.081145585,0.9188544
3282-00-6,0.1079995,0.8920005
7070-71-5,0.11543858,0.8845614
6988-21-2,0.09332335,0.90667665
6842-34-8,0.11338085,0.88661915
63-25-2,0.12581557,0.8741844
5721-72-2,0.18958253,0.8104175
3279-46-7,0.1011377,0.8988623
3942-54-9,0.085487604,0.9145124
13792-21-7,0.11768335,0.88231665
22791-23-7,0.085974276,0.9140257
24031-96-7,0.073623,0.926377
55391-34-9,0.036547244,0.96345276
1631-64-7,0.034356594,0.9656434
1867-66-9,0.08570963,0.91429037
7339-53-9,0.12081939,0.8791806
130365-37-6,0.053196907,0.9468031
91893-37-7,0.1141848,0.8858152
84597-71-7,0.43988413,0.5601159
63991-43-5,0.3670668,0.6329332
51068-60-1,0.2098651,0.7901349
8004-87-3,0.12403625,0.87596375
34544-12-2,0.10470176,0.89529824
66952-49-6,0.3521698,0.6478302
624-83-9,0.123835266,0.87616473
54266-55-6,0.057326615,0.9426734
54266-44-3,0.075157404,0.9248426
16033-21-9,0.06345534,0.93654466
40643-39-8,0.1554758,0.8445242
40843-82-1,0.06456673,0.93543327
40643-36-5,0.07358706,0.92641294
152-16-9,0.10442257,0.89557743
90-72-2,0.11022985,0.88977015
112881-58-0,0.4921211,0.5078789
645-05-6,0.14732361,0.8526764
15112-89-7,0.19688934,0.80311066
548-62-9,0.088064134,0.91193587
6711-48-4,0.08261722,0.9173828
110-95-2,0.14032358,0.8596764
110-18-9,0.15425211,0.8457479
74758-19-3,0.02631557,0.97368443
132050-00-1,0.08266395,0.91733605
61-73-4,0.09732628,0.9026737
2782-91-4,0.08054966,0.91945034
5836-23-7,0.26910228,0.7308977
137-26-8,0.13048053,0.8695195
1031-47-6,0.123610735,0.87638927
115-26-4,0.07809448,0.9219055
1703-48-6,0.21834707,0.7816529
75-50-3,0.08910853,0.9108915
60662-16-0,0.023034453,0.97696555
36104-80-0,0.26779228,0.7322077
51235-04-2,0.21403241,0.7859676
80464-05-7,0.08707088,0.9129291
3475-63-6,0.05937296,0.94062704
16339-14-3,0.06583369,0.9341663
437-74-1,0.59799033,0.40200967
157309-18-7,0.08566755,0.91433245
161559-34-8,0.16540176,0.83459824
58-08-2,0.18320435,0.81679565
5426-89-1,0.17228514,0.82771486
5415-44-1,0.17140174,0.82859826
15876-67-2,0.23107344,0.76892656
101-26-8,0.07217038,0.9278296
114-80-7,0.082169235,0.91783077
5373-42-2,0.2823159,0.7176841
50-62-4,0.23924983,0.7607502
35115-50-5,0.25525904,0.74474096
4637-24-5,0.31301528,0.6869847
5974-09-4,0.07812846,0.92187154
56066-63-8,0.34152758,0.6584724
213464-77-8,0.96183556,0.038164455
173159-57-4,0.9558446,0.0441554
52-85-7,0.048535585,0.9514644
481-49-2,0.14256674,0.85743326
120162-55-2,0.9164444,0.08355561
61-01-8,0.039783716,0.9602163
76579-52-7,0.13185197,0.868148
54708-51-9,0.25342596,0.74657404
19937-59-8,0.17202348,0.8279765
35972-50-0,0.104102135,0.89589787
35967-28-3,0.0630191,0.9369809
116476-14-3,0.2599861,0.7400139
27848-84-6,0.081027985,0.918972
34661-75-1,0.19510704,0.80489296
1039-59-4,0.04925853,0.95074147
30558-43-1,0.113582194,0.8864178
18995-99-8,0.079590976,0.920409
5310-55-4,0.049960554,0.95003945
109-55-7,0.20580322,0.7941968
10563-29-8,0.31224883,0.6877512
64037-21-4,0.1394,0.8606
20064-38-4,0.11598539,0.8840146
303-70-8,0.051191688,0.9488083
303-49-1,0.0687899,0.9312101
53-60-1,0.029996693,0.9700033
24268-89-1,0.117874086,0.8821259
50-53-3,0.026970267,0.97302973
1225-65-6,0.03129047,0.9687095
16398-39-3,0.16560537,0.83439463
4755-59-3,0.11693585,0.88306415
3179-63-3,0.1830529,0.8169471
132-69-4,0.06833738,0.9316626
34580-68-2,0.05741495,0.94258505
14286-84-1,0.098034084,0.9019659
4510-65-0,0.106564045,0.89343596
113-59-7,0.04452187,0.95547813
1738-25-6,0.17300427,0.82699573
132-20-7,0.028950512,0.9710495
132-22-9,0.04015714,0.95984286
511-13-7,0.03594166,0.96405834
2045-52-5,0.057415426,0.9425846
59-32-5,0.052831948,0.94716805
958-93-0,0.04777509,0.9522249
108-01-0,0.2795946,0.7204054
13877-99-1,0.047171056,0.95282894
518-63-8,0.11023021,0.8897698
1176-08-5,0.051707447,0.94829255
26615-21-4,0.050807297,0.9491927
102207-77-2,0.19330233,0.80669767
2439-35-2,0.30982512,0.6901749
34580-72-8,0.05077833,0.9492217
71-79-4,0.11921477,0.8807852
85273-96-7,0.22695446,0.77304554
4584-46-7,0.0923838,0.9076162
16607-80-0,0.08856797,0.911432
103-83-3,0.036638618,0.9633614
10175-31-2,0.06113255,0.93886745
21140-37-4,0.121798754,0.87820125
102410-40-2,0.10994947,0.89005053
102410-20-8,0.15529418,0.8447058
55363-08-1,0.049735427,0.9502646
19986-35-7,0.12174809,0.8782519
2407-68-3,0.21173114,0.78826886
55314-16-4,0.16714042,0.8328596
5376-09-0,0.23537135,0.76462865
68-12-2,0.3113379,0.6886621
1467-79-4,0.23390019,0.7660998
72575-46-3,0.16181874,0.83818126
2585-36-6,0.13936526,0.86063474
17606-31-4,0.56028545,0.43971452
64-73-3,0.93903416,0.06096582
3963-95-9,0.9423516,0.057648446
2013-58-3,0.92524123,0.07475877
789-37-7,0.10492653,0.8950735
1356964-77-6,0.7495191,0.25048092
6434-38-4,0.16452324,0.83547676
59721-29-8,0.8042862,0.19571382
121-69-7,0.0782969,0.9217031
838-95-9,0.33334392,0.6666561
60045-43-4,0.13919997,0.8608
39900-95-3,0.55562073,0.44437927
60-11-7,0.35628355,0.64371645
547-58-0,0.7288699,0.2711301
20691-84-3,0.7464289,0.2535711
17576-88-4,0.38275868,0.6172413
140-56-7,0.28557467,0.7144253
5882-48-4,0.16016501,0.839835
7152-80-9,0.20351899,0.796481
1122-58-3,0.057495475,0.9425045
100924-68-3,0.33782423,0.6621758
28743-45-5,0.17055595,0.82944405
2680-03-7,0.21504182,0.7849582
74957-49-6,0.25535327,0.7446467
957-51-7,0.28506088,0.7149391
89427-43-0,0.026214719,0.9737853
195252-02-9,0.05671501,0.943285
1778-08-1,0.32947642,0.6705236
63887-52-5,0.18315846,0.81684154
85815-37-8,0.86595833,0.13404168
52777-92-1,0.16272664,0.83727336
106900-12-3,0.37079716,0.62920284
1609-06-9,0.26399815,0.73600185
1115-70-4,0.65812814,0.34187186
28805-78-9,0.17295182,0.8270482
101-42-8,0.087109745,0.91289026
1982-47-4,0.21961063,0.78038937
150-68-5,0.26848984,0.73151016
2164-17-2,0.077144265,0.92285573
27954-37-6,0.19307512,0.8069249
33439-45-1,0.14408451,0.8559155
655-05-0,0.1500665,0.8499335
3134-12-1,0.46699965,0.53300035
21709-44-4,0.10181707,0.8981829
1016-46-2,0.10051584,0.89948416
89427-20-3,0.06407738,0.9359226
25900-68-9,0.1555435,0.8444565
62850-32-2,0.17737824,0.82262176
79-44-7,0.098903894,0.9010961
3226-36-6,0.062059045,0.93794096
31848-11-0,0.07961935,0.92038065
1596-84-5,0.827461,0.17253903
7227-91-0,0.03850758,0.9614924
7203-95-4,0.0912928,0.9087072
33330-91-5,0.1504671,0.8495329
7227-92-1,0.078823626,0.9211764
7203-90-9,0.040228844,0.95977116
7239-21-6,0.05219263,0.9478074
23456-93-1,0.07867026,0.92132974
36120-57-7,0.14949763,0.8505024
19992-69-9,0.05782169,0.9421783
33330-89-1,0.183308,0.816692
4342-03-4,0.34788322,0.6521168
62-75-9,0.04442072,0.9555793
63886-55-5,0.090462804,0.9095372
22850-19-7,0.051908016,0.948092
99300-64-8,0.042452216,0.9575478
91893-64-0,0.064876795,0.9351232
91893-26-4,0.2556569,0.7443431
85977-49-7,0.0723843,0.9276157
36014-72-9,0.08021659,0.9197834
1085-98-9,0.18995392,0.8100461
13360-57-1,0.121989846,0.87801015
533-74-4,0.037130773,0.9628692
13863-31-5,0.9727236,0.027276382
7226-23-5,0.23613364,0.76386636
80-73-9,0.41102296,0.58897704
13256-12-7,0.09863329,0.9013667
116979-29-4,0.026519835,0.97348017
83-67-0,0.23598224,0.76401776
81995-79-1,0.16352648,0.8364735
107007-99-8,0.13786829,0.8621317
6642-31-5,0.2520057,0.7479943
5521-31-3,0.87039846,0.12960154
7597-60-6,0.500049,0.499951
81996-52-3,0.14600194,0.85399806
87798-85-4,0.097752035,0.90224797
79712-52-0,0.17437506,0.82562494
519-37-9,0.18679708,0.8132029
79712-53-1,0.2668128,0.7331872
69975-86-6,0.2866615,0.7133385
100706-81-8,0.34637922,0.6536208
652-37-9,0.61233073,0.38766927
7601-87-8,0.15709198,0.842908
68789-89-9,0.16027498,0.839725
43222-48-6,0.12680137,0.8731986
89805-39-0,0.13736057,0.8626394
128-62-1,0.28731102,0.712689
29173-31-7,0.048552215,0.9514478
120923-37-7,0.77727115,0.22272882
115-37-7,0.028956175,0.9710438
64951-31-1,0.15848446,0.84151554
3176-03-2,0.06497091,0.9350291
64951-34-4,0.11579615,0.88420385
64951-25-3,0.13618219,0.8638178
64951-33-3,0.22942638,0.7705736
98389-04-9,0.96194625,0.038053773
80463-89-4,0.16373795,0.83626205
874195-61-6,0.5532713,0.4467287
14419-01-3,0.52319646,0.4768035
24141-01-3,0.037375867,0.96262413
69353-21-5,0.0290519,0.9709481
63-75-2,0.1732018,0.8267982
139886-04-7,0.112414,0.887586
39885-14-8,0.05345142,0.9465486
66794-74-9,0.30243564,0.69756436
14759-04-7,0.08249158,0.9175084
22958-08-3,0.029474854,0.97052515
5965-13-9,0.020706773,0.9792932
125-29-1,0.027037442,0.97296256
52-28-8,0.022782981,0.977217
3688-66-2,0.052981734,0.94701827
123253-03-2,0.29068166,0.70931834
494799-38-1,0.24175256,0.75824744
88678-31-3,0.5071378,0.49286225
181274-17-9,0.7183168,0.28168318
123277-35-0,0.5272615,0.47273847
123253-07-6,0.3717062,0.6282938
56796-39-5,0.9349201,0.065079935
75498-96-3,0.9586549,0.04134514
74356-00-6,0.9448686,0.055131372
1746-81-2,0.107830346,0.89216965
330-55-2,0.31751466,0.68248534
13360-45-7,0.118543446,0.88145655
5588-33-0,0.13570434,0.86429566
35130-97-3,0.29595262,0.7040474
98565-18-5,0.851606,0.14839396
23903-11-9,0.12354779,0.8764522
1555-58-4,0.4300481,0.5699519
1229-69-2,0.04232925,0.95767075
86-12-4,0.034715295,0.9652847
53-89-4,0.0731169,0.9268831
132-18-3,0.042633057,0.95736694
1057-81-4,0.034097612,0.9659024
57081-55-7,0.25596642,0.7440336
29075-61-4,0.14055455,0.85944545
15574-96-6,0.049301803,0.9506982
34580-14-8,0.045760036,0.95423996
969-33-5,0.046816766,0.95318323
60086-22-8,0.042887807,0.9571122
78104-11-7,0.03960681,0.9603932
72468-85-0,0.078805506,0.9211945
440-17-5,0.041350722,0.9586493
24632-48-2,0.14977127,0.8502287
56217-90-4,0.11712569,0.8828743
29868-97-1,0.277084,0.722916
33354-22-2,0.32426232,0.6757377
57342-05-9,0.045100927,0.9548991
24140-98-5,0.04961276,0.95038724
22487-46-3,0.03240156,0.96759844
106017-08-7,0.54353106,0.45646894
1977-11-3,0.025004447,0.97499555
5786-21-0,0.055428326,0.9445717
1977-10-2,0.041832507,0.9581675
14052-80-3,0.29284745,0.70715255
16339-07-4,0.1677264,0.8322736
63905-05-5,0.12689036,0.87310964
55-86-7,0.046569467,0.95343053
17780-75-5,0.09015244,0.90984756
1553-34-0,0.059599757,0.94040024
2975-36-2,0.031736255,0.96826375
1982-37-2,0.024941683,0.9750583
26786-32-3,0.18732542,0.8126746
31139-87-4,0.051112056,0.94888794
139886-24-1,0.08403832,0.9159617
23327-57-3,0.048791826,0.9512082
306-07-0,0.09642398,0.903576
150433-14-0,0.44942772,0.5505723
24600-36-0,0.41748345,0.58251655
5060-56-0,0.15104795,0.84895205
19974-69-7,0.043352008,0.956648
22952-87-0,0.03858602,0.961414
54-11-5,0.047160745,0.95283926
60634-70-0,0.025968552,0.97403145
54301-19-8,0.10534656,0.89465344
32033-21-9,0.06635201,0.933648
74627-35-3,0.100833654,0.89916635
51473-23-5,0.07462597,0.92537403
116979-34-1,0.045666993,0.954333
116979-31-8,0.027011812,0.9729882
116979-33-0,0.03178233,0.9682177
116979-30-7,0.02964729,0.9703527
24381-37-1,0.09072524,0.90927476
125-52-0,0.124896705,0.8751033
872-50-4,0.32000232,0.6799977
93-90-3,0.21977055,0.78022945
6232-56-0,0.5983695,0.4016305
88475-55-2,0.13327205,0.86672795
2079-00-7,0.8540144,0.14598562
6903-79-3,0.5665927,0.43340728
27942-00-3,0.65392387,0.34607616
59-05-2,0.91613954,0.08386047
69-81-8,0.72727287,0.27272713
68787-95-1,0.17597461,0.8240254
21820-82-6,0.08511728,0.9148827
153719-38-1,0.30789322,0.6921068
153719-23-4,0.14556837,0.8544316
63906-70-7,0.057566702,0.9424333
3655-88-7,0.17098117,0.82901883
51026-28-9,0.08953565,0.91046435
13256-11-6,0.052345335,0.94765466
16339-16-5,0.027412832,0.97258717
13256-22-9,0.15883982,0.8411602
46948-72-5,0.3821236,0.6178764
67584-55-8,0.26400352,0.7359965
4960-47-8,0.3387968,0.6612032
59756-60-4,0.24118376,0.75881624
63927-73-1,0.20258987,0.79741013
77639-70-4,0.469568,0.530432
132907-72-3,0.11131215,0.88868785
60-56-0,0.05960536,0.94039464
446-86-6,0.27471888,0.7252811
7560-83-0,0.31012708,0.6898729
132-17-2,0.06386554,0.93613446
2169-75-7,0.094384074,0.9056159
51-55-8,0.14149874,0.85850126
51460-26-5,0.9368591,0.06314091
80-77-3,0.32465607,0.67534393
5571-97-1,0.46614563,0.53385437
13131-19-6,0.30287284,0.69712716
5432-28-0,0.050266862,0.94973314
346-18-9,0.84387636,0.15612364
135-07-9,0.57330936,0.42669064
1121-07-9,0.6138096,0.3861904
64057-88-1,0.06552005,0.93447995
63716-37-0,0.06532848,0.9346715
3543-75-7,0.25866598,0.741334
80845-35-8,0.09955776,0.90044224
78467-28-4,0.054637372,0.9453626
78467-30-8,0.043822944,0.95617706
78483-93-9,0.049033463,0.95096654
7492-29-7,0.1141758,0.8858242
2011-67-8,0.24264812,0.7573519
1622-62-4,0.3265705,0.6734295
3900-31-0,0.4927222,0.5072778
5903-13-9,0.19502681,0.8049732
123172-56-5,0.8114061,0.18859392
123172-62-3,0.82309926,0.17690074
123172-59-8,0.81451374,0.18548627
74859-42-0,0.46327007,0.53672993
63744-49-0,0.1378851,0.8621149
13993-65-2,0.38136727,0.61863273
124824-14-2,0.08816683,0.91183317
84542-20-1,0.30526984,0.69473016
84529-63-5,0.17549783,0.82450217
84529-59-9,0.12912911,0.8708709
64037-23-6,0.19643468,0.8035653
37385-92-5,0.28375822,0.7162418
54903-63-8,0.6239575,0.37604246
123172-44-1,0.71572137,0.28427866
54903-65-0,0.6042243,0.39577568
5790-90-9,0.2580552,0.7419448
1740-11-0,0.09228903,0.90771097
63755-05-5,0.40835303,0.59164697
20354-26-1,0.3171805,0.6828195
614-00-6,0.052232802,0.9477672
7431-19-8,0.15359372,0.8464063
99-80-9,0.20494407,0.7950559
69781-06-2,0.23842353,0.7615765
16219-99-1,0.049242556,0.95075744
69658-91-9,0.06716657,0.93283343
25505-98-0,0.080029845,0.91997015
684-93-5,0.20235175,0.79764825
70-25-7,0.22316402,0.776836
13860-69-0,0.39319116,0.60680884
80087-46-3,0.11092335,0.88907665
80463-78-1,0.09985912,0.9001409
80087-19-0,0.09807742,0.9019226
30034-03-8,0.9470282,0.05297176
1084-23-7,0.14748698,0.852513
2682-20-4,0.18894291,0.8110571
631-93-6,0.50261575,0.49738425
34042-85-8,0.68201184,0.31798816
59804-37-4,0.44509268,0.5549073
123253-06-5,0.7132995,0.28670046
123277-33-8,0.5114622,0.4885378
123253-02-1,0.2625121,0.7374879
90101-16-9,0.4884566,0.5115434
123277-34-9,0.42180222,0.5781978
39794-99-5,0.10260576,0.89739424
535-83-1,0.4367646,0.5632354
2447-54-3,0.5258537,0.4741463
14901-08-7,0.8827479,0.11725211
75-52-5,0.09230071,0.9076993
1420-40-2,0.14588833,0.8541117
60-26-4,0.10366744,0.89633256
69-27-2,0.183644,0.816356
110528-94-4,0.7083014,0.29169855
13254-33-6,0.42916715,0.57083285
106966-25-0,0.47639602,0.523604
32765-81-4,0.15471375,0.84528625
44992-01-0,0.2120964,0.7879036
51-83-2,0.48685282,0.5131472
987-78-0,0.8118577,0.18814231
999-81-5,0.14493215,0.85506785
2758-06-7,0.24020064,0.75979936
5110-69-0,0.18419802,0.815802
6645-46-1,0.76182806,0.23817194
56-93-9,0.11212492,0.8878751
107-43-7,0.57144624,0.42855376
76144-81-5,0.5185757,0.48142427
35035-05-3,0.16495693,0.8350431
15302-91-7,0.12442595,0.87557405
62-97-5,0.08649427,0.91350573
596-51-0,0.10972786,0.89027214
46830-22-2,0.11752218,0.8824778
561-43-3,0.062015533,0.93798447
13025-69-9,0.29816157,0.70183843
14652-09-6,0.14334965,0.85665035
4317-14-0,0.054921627,0.9450784
2747-31-1,0.32298535,0.67701465
3688-65-1,0.07444036,0.92555964
15351-05-0,0.0731042,0.9268958
30817-43-7,0.08360124,0.91639876
4269-88-9,0.1569407,0.8430593
144-12-7,0.06819737,0.93180263
21216-78-4,0.08446568,0.9155343
35425-83-3,0.06818837,0.93181163
71731-58-3,0.2024113,0.7975887
7529-22-8,0.4997216,0.5002784
302-70-5,0.14625943,0.8537406
101670-74-0,0.18825889,0.8117411
63516-07-4,0.2503795,0.7496205
63869-28-3,0.29984182,0.7001582
24815-24-5,0.31913978,0.6808602
50-55-5,0.43965346,0.56034654
1062-48-2,0.6514237,0.34857628
54110-25-7,0.6546009,0.34539908
122185-09-5,0.86242306,0.13757691
1178-29-6,0.0929355,0.9070645
73573-42-9,0.24448937,0.7555106
6429-04-5,0.13234586,0.86765414
81182-04-9,0.2321775,0.7678225
4880-82-4,0.08189678,0.9181032
6879-02-3,0.08634651,0.9136535
122-10-1,0.12640059,0.8735994
1795-58-0,0.07828486,0.92171514
3700-89-8,0.04463035,0.95536965
76541-72-5,0.10030633,0.89969367
690-49-3,0.12033689,0.8796631
3383-96-8,0.15359998,0.8464
3356-57-8,0.20561868,0.7943813
1174-83-0,0.19273508,0.8072649
2782-70-9,0.090955436,0.90904456
5930-71-2,0.20458895,0.79541105
1185-55-3,0.7441188,0.25588122
208465-21-8,0.94795114,0.05204887
