CASRN,LD50_xgboost_ecfp6counts
536759-91-8,0.6779696
54249-44-4,0.5093747
68274-48-6,0.47479808
75274-14-5,0.69890684
75274-16-7,0.83524257
147150-35-4,0.64566666
623-53-0,1.1664819
286938-65-6,0.95239234
63578-18-7,0.8110983
168152-79-2,0.4996552
624-89-5,0.8334979
68855-24-3,0.9212005
55726-47-1,0.6014827
112-85-6,1.3783052
629-96-9,1.4753399
68037-92-3,0.7721386
930-02-9,1.2060707
68987-29-1,1.0005507
638-65-3,0.9127098
9004-99-3,1.4896374
106-11-6,1.4152346
99300-62-6,-0.124012925
68955-20-4,1.0257565
19035-79-1,1.0005507
5894-60-0,0.8987204
112-82-3,0.7164444
88599-34-2,0.58870304
88599-70-6,0.5105966
2441-41-0,1.3159512
57-10-3,1.3783052
137-66-6,1.165976
130365-35-4,-0.124012925
68955-19-1,1.0257565
56677-60-2,0.9429584
124-25-4,1.3275557
20261-38-5,0.9171414
72716-26-8,0.8887716
63233-56-7,0.370264
544-63-8,1.363945
59227-89-3,0.9112178
143-15-7,0.6771575
67774-74-7,0.90045893
2146-71-6,1.3932046
112-44-7,1.3186938
113885-32-8,1.0606115
68515-73-1,1.1733464
112-29-8,0.6733635
63233-55-6,0.37734476
86960-46-5,0.8964228
99313-47-0,-0.122385055
112-84-5,1.363949
112-91-4,0.9094459
124-19-6,1.3516698
6071-32-5,1.2893639
20190-95-8,1.4616576
112-05-0,1.394709
111-87-5,1.3116014
1843-05-6,1.1019166
111-85-3,1.102495
137-03-1,1.0721554
6071-27-8,1.3202379
2435-16-7,1.0946697
713-95-1,1.0419581
1987-50-4,0.90345025
63233-54-5,0.45524314
68155-07-7,1.252314
52364-72-4,0.60324574
13074-65-2,1.0676707
7620-77-1,1.2434179
1117-86-8,1.3929209
7237-81-2,0.6716981
629-33-4,1.3104801
41424-11-7,0.6161227
147315-50-2,0.576955
53370-90-4,0.85011727
111-25-1,0.6835486
23433-05-8,1.3196942
1766-91-2,0.2823003
76990-85-7,1.0615059
20308-43-4,1.0589869
638-49-3,1.2079849
52364-71-3,0.6155332
557-48-2,1.0824994
23433-04-7,1.3383429
168152-75-8,0.54761654
141645-16-1,0.57077736
138401-24-8,0.09999279
28395-03-1,0.8250586
3470-98-2,1.0813048
122-43-0,1.161626
20954-16-9,0.52844137
7756-96-9,0.7249305
88599-43-3,0.77677196
82989-25-1,0.66556233
2314-09-2,0.7824698
116020-44-1,0.74112356
21531-91-9,1.2541145
698-76-0,0.9183366
105-21-5,1.2394918
151327-12-7,0.5079802
151327-04-7,0.24568686
151327-11-6,0.34237638
151327-07-0,0.58385605
168152-96-3,0.41424164
168152-92-9,0.5228744
168152-72-5,0.3749125
168152-66-7,0.61921954
168152-81-6,0.5226382
168152-80-5,0.4460138
168152-67-8,0.3974788
168152-84-9,0.59338963
168152-76-9,0.54187214
168152-71-4,0.46334898
70735-85-2,0.6945721
63233-46-5,0.3987981
125055-68-7,0.50779736
52709-86-1,0.73216677
142770-42-1,0.7854797
34614-30-7,0.47834557
83395-30-6,0.6000366
918504-27-5,0.42446637
1262985-23-8,0.4422302
1103234-56-5,0.55834705
540-54-5,0.6578971
33467-73-1,1.2758487
42436-07-7,0.88925064
24880-45-3,1.3286918
695-06-7,1.1487188
4437-85-8,0.8539374
98519-44-9,0.21054168
98518-99-1,0.1940922
98532-66-2,0.3095939
65-14-5,0.7123351
90-49-3,0.7679015
113614-08-7,0.42032775
1824-58-4,0.5729902
34314-31-3,0.7590563
149979-41-9,0.3905127
168152-88-3,0.5412207
127277-53-6,0.9766584
1477-19-6,0.6919242
106006-84-2,0.5353307
17511-60-3,0.94419366
5187-23-5,0.85097283
3047-32-3,0.91682357
66492-51-1,0.33424935
10097-02-6,1.4269054
509-86-4,0.22586465
61837-66-9,0.5325706
74697-48-6,0.47093126
85697-07-0,0.57638353
71475-35-9,0.60740554
68228-19-3,0.54130614
13147-25-6,0.64566624
70458-96-7,0.79893893
19562-30-2,1.1978034
80472-85-1,0.45298392
62899-75-6,0.8234345
78467-49-9,0.19906634
86-28-2,0.39777872
3784-99-4,0.08978428
1239-45-8,0.49255234
98519-29-0,0.2148715
58567-11-6,1.5144693
10310-32-4,0.6244048
64037-28-1,0.7761164
105-56-6,1.0698686
25059-80-7,0.53350896
119-41-5,0.5872504
34580-65-9,0.35501128
63935-38-6,-0.095564
88599-72-8,0.7508776
18637-00-8,0.68408364
92077-78-6,0.6695367
86541-74-4,0.4198153
110221-44-8,0.49292877
38109-77-2,0.8941025
29177-84-2,0.6837082
454-31-9,0.7123858
34580-75-1,0.37516874
122277-22-9,0.59717196
79660-46-1,0.49223694
98349-25-8,0.2616092
16078-71-0,0.83700424
142891-20-1,0.44112527
24237-54-5,0.5491311
75274-22-5,0.94327193
74531-87-6,0.8169721
103112-35-2,0.49968922
383-63-1,0.7309936
515-84-4,0.82979065
139481-59-7,0.17534679
79794-75-5,0.18798245
110-77-0,1.0020795
181587-01-9,-0.1922571
102251-91-2,0.06876018
1733-25-1,0.9492467
7785-33-3,1.1197261
56172-46-4,1.1664178
11141-17-6,-0.17040764
8022-96-6,0.7407963
80-59-1,0.9757712
240494-70-6,0.13359067
7319-16-6,1.1136979
623-43-8,1.1266674
6842-15-5,0.8313067
33956-49-9,1.2655468
15220-87-8,0.39379692
78919-13-8,0.16779594
126-13-6,0.38407412
26305-03-3,0.3888076
111-01-3,0.91727954
72559-06-9,-0.33423287
16846-24-5,0.6313417
101043-37-2,-0.46967328
134652-60-1,1.3435247
6846-50-0,0.78908485
68937-40-6,0.4635969
126-71-6,0.40020818
64532-95-2,0.41919276
2162-73-4,1.0076017
85187-23-1,0.6149162
157859-20-6,0.9811078
24916-51-6,0.44735843
78164-00-8,-0.98781365
16409-46-4,0.7925846
80621-81-4,-0.14060333
3286-46-2,0.13757637
61379-65-5,-0.43431544
4345-03-3,0.27790418
43119-47-7,0.21103059
1406-66-2,0.43717358
84-80-0,0.7350402
21673-83-6,0.6897855
150-86-7,0.95873845
70384-29-1,-0.63284653
505-32-8,0.7251562
41669-30-1,1.3200102
26401-35-4,1.1007079
28472-97-1,1.1941575
166412-78-8,1.1262535
544-01-4,1.2443945
605-50-5,1.2739661
589-59-3,1.2535979
53378-52-2,-0.056238163
68171-33-5,1.3908638
100-18-5,1.1564993
3437-84-1,1.2519652
7491-02-3,1.4013555
924-88-9,1.4192013
10552-74-6,1.0006514
3726-36-1,0.96819746
128446-33-3,0.33460748
1397-89-3,0.10898337
20780-49-8,1.2540725
58327-21-2,0.5436719
58327-19-8,0.5622488
516-95-0,0.11930638
65242-49-1,0.31914178
57-88-5,0.19291821
1404-93-9,-1.0649854
29886-96-2,0.79728913
87239-81-4,0.7761767
106-21-8,1.0252503
203448-76-4,0.76385695
99-82-1,1.199452
87061-04-9,1.2518754
26171-78-8,0.793336
147126-62-3,0.81245464
860035-10-5,0.87541175
50765-83-8,0.20041871
50765-86-1,0.37238428
50765-79-2,0.14090896
68133-73-3,1.3341373
20724-12-3,0.43664756
30129-27-2,0.3275962
78-35-3,1.3556551
73080-51-0,0.3794738
121625-72-7,0.5242217
67801-20-1,1.0573409
56105-46-5,1.250087
94739-29-4,0.34106734
13749-61-6,0.883138
13706-86-0,1.2870787
56211-40-6,0.79542303
40507-23-1,0.60409945
125055-52-9,0.54293776
19234-20-9,1.3498869
1445870-18-7,0.60833395
1222-05-5,0.31964082
57052-04-7,0.3684202
540-84-1,1.1140932
76-50-6,0.8745238
127-25-3,0.54322064
144-19-4,0.9575389
49562-28-9,0.53856045
51368-55-9,0.9867142
58327-13-2,0.67539656
58327-14-3,0.4584186
58327-12-1,0.56316006
666-84-2,0.25069997
53471-69-5,-0.11244908
53003-82-0,-0.12411282
53003-62-6,-0.044421535
86408-72-2,0.5333297
512-04-9,0.33831376
114311-32-9,0.6896024
69915-62-4,1.0309694
116666-63-8,0.27762672
14759-05-8,0.37329462
97699-69-9,0.37359592
30560-28-2,0.032672066
145071-49-4,0.17351367
149877-41-8,0.38947147
97886-45-8,0.21097003
27458-93-1,1.327959
30399-84-9,1.3745376
68784-12-3,0.7526667
68526-86-3,1.2655542
72162-46-0,0.81095105
64354-92-3,1.006126
71902-23-3,1.0466069
29590-42-9,1.328534
11071-47-9,1.2427801
830322-14-0,1.0406628
56011-02-0,1.2000083
7779-65-9,1.3572719
91040-96-9,0.7459628
103-38-8,1.0782901
102-13-6,1.2284992
86553-26-6,0.5836054
18169-57-8,0.59120125
696-29-7,1.0554411
14845-08-0,0.62763846
72-18-4,1.0205841
16652-76-9,0.8795157
28770-01-6,1.0260676
15763-76-5,1.1553907
91040-95-8,0.62344927
37389-71-2,0.52682835
103-60-6,1.0684738
103-59-3,1.2506914
97817-39-5,0.5040216
99300-63-7,0.053409107
89703-10-6,0.33545503
22235-81-0,0.53793705
3423-28-7,0.53533983
98519-41-6,0.29178137
66332-96-5,0.49394065
35212-22-7,0.7415985
7780-06-5,1.0849674
88599-41-1,0.7818625
88599-42-2,0.44915164
83395-31-7,0.61025065
298692-41-8,0.23454487
46355-07-1,0.60469335
75-33-2,1.1055784
141396-28-3,0.24939047
110871-86-8,0.37929448
3048-76-8,0.61032814
849-55-8,0.65005034
84985-34-2,0.673266
513-85-9,1.1295367
98532-74-2,0.3946387
98519-01-8,0.32609922
23477-98-7,-0.14823897
62563-80-8,0.69515544
4433-36-7,1.4353064
72869-86-4,1.0515883
70172-00-8,0.85613716
71-58-9,0.510154
33564-31-7,-0.27990785
51155-15-8,0.69802576
7492-67-3,1.5368001
139-70-8,1.2506893
2436-90-0,1.5975337
141-11-7,1.1694393
143692-53-9,-0.06943171
161599-46-8,0.7477278
53-36-1,0.50241023
64544-07-6,0.7821747
10486-14-3,1.1876581
7764-50-3,0.94580936
66309-83-9,0.80324
5726-19-2,1.1309417
74258-86-9,0.3442989
2114-33-2,0.87069994
13740-38-0,0.43873888
17560-51-9,0.6016908
207574-76-3,-0.43079925
4390-04-9,0.9464651
13475-82-6,0.8863708
58327-15-4,0.70857304
1392325-86-8,0.6933304
365411-50-3,0.567993
34396-03-7,0.92618436
3452-97-9,1.1746252
18379-25-4,0.31088057
55721-11-4,-1.3538796
29597-36-2,1.0450573
58327-09-6,0.6272439
17564-84-0,0.66284776
58327-10-9,0.6247235
17564-81-7,0.4691845
58327-07-4,0.65511906
118-56-9,0.8210599
107-74-4,1.1166257
107-75-5,1.2271304
498-81-7,1.1087135
28231-03-0,0.59518695
103079-06-7,0.96846867
14605-22-2,0.043139055
89232-83-7,0.10750159
83-43-2,0.3875922
50-02-2,0.14981772
466-11-5,0.3607565
56390-16-0,0.15068367
955-48-6,0.72544265
11011-72-6,1.0515974
22791-22-6,-0.27056065
1174627-68-9,0.75231415
564-25-0,0.16480832
74859-39-5,0.51694375
74859-37-3,0.4519226
123172-57-6,0.65493727
123172-63-4,0.5984965
123172-50-9,0.4581451
123172-52-1,0.365045
123172-54-3,0.22172184
126-07-8,0.5816106
74149-72-7,0.50233215
18910-65-1,0.45779237
115960-14-0,-0.07005079
547-64-8,0.99171734
82697-75-4,0.7967534
82697-74-3,0.6271353
13749-94-5,0.74608994
1141487-54-8,0.98770726
2163-42-0,1.3001995
118562-73-5,1.2036371
16251-77-7,1.0733687
79547-78-7,-0.14956945
1266664-66-7,0.22459802
141543-65-9,-0.16297135
1129-42-6,0.76008713
98730-04-2,0.6084936
928-40-5,1.4054854
127-00-4,0.78915936
96-47-9,1.0763685
17924-92-4,0.542447
26735-66-0,0.56677186
95737-68-1,0.5355584
24143-17-7,0.518224
98519-24-5,0.23661226
42872-30-0,0.4716461
42872-29-7,0.48120368
78587-05-0,0.3998657
61276-16-2,0.036930192
26016-98-8,1.0138768
67358-82-1,-0.313298
877399-00-3,0.23883067
123172-49-6,0.49881408
69806-34-4,0.3473949
101-10-0,0.68177694
72324-18-6,0.40061635
94149-41-4,0.47886166
72322-15-7,0.5888955
107220-28-0,0.59212965
303-97-9,1.105582
158792-23-5,0.31496388
50765-82-7,0.013486379
50765-97-4,-0.06950696
139189-30-3,0.45471448
126-14-7,0.651327
51-77-4,1.4428567
40601-76-1,0.4558061
7235-40-7,0.82065165
50765-81-6,0.087858796
162881-26-7,0.6598156
116-75-6,0.94232893
121-06-2,0.4198124
5280-80-8,0.37115985
23960-07-8,1.0027721
50765-77-0,-0.08471445
49575-13-5,-0.02237386
42012-90-8,0.039025586
64506-49-6,0.8282683
495-62-5,0.9669524
24304-50-5,0.7444304
4948-15-6,0.5306357
26567-10-2,0.96259946
68259-05-2,0.27927992
79665-24-0,0.47290176
21697-42-7,0.99102557
68922-23-6,0.7773445
161050-58-4,0.5626689
283594-90-1,0.14001264
145-39-1,0.439003
81-14-1,0.18271756
7212-44-4,1.1672589
97322-87-7,0.3067016
58652-20-3,0.31345814
2655-15-4,-0.045123037
3618-72-2,0.10522587
18794-84-8,0.6654012
65405-73-4,1.4467843
105-86-2,1.5178052
102-22-7,1.2788757
94-48-4,1.1879853
41131-65-1,0.58517957
669005-94-1,-0.07678663
487-68-3,1.0542436
75980-60-8,0.7247367
90992-25-9,0.272271
25586-42-9,0.80216736
101708-05-8,0.37693053
53780-34-0,0.37084073
80693-00-1,0.2639
36443-68-2,0.7983425
7756-94-7,0.8997958
68411-46-1,0.83079386
30392-41-7,0.45814148
1879-09-0,0.7480067
81-15-2,0.14955533
2205-73-4,-0.08497882
6090-15-9,1.2025286
30764-80-8,0.4236747
41414-75-9,1.1479541
60763-44-2,1.3041368
7143-69-3,1.1751757
126-64-7,1.251245
149961-52-4,0.38338894
2179-25-1,-0.02101228
137521-49-4,0.74226767
137521-48-3,0.78050214
79006-83-0,-0.010287982
87767-36-0,-0.36328822
50765-71-4,-0.004044805
123252-97-1,-0.025727626
96-88-8,0.40520743
220899-03-6,0.5419712
68516-73-4,0.31608692
72705-22-7,0.8760773
41295-28-7,0.8330393
74222-97-2,0.97753376
86604-75-3,0.5842973
133908-64-2,0.17942026
105951-93-7,0.370999
14763-62-3,0.96039623
123-35-3,0.77605414
23444-65-7,0.7559017
50765-76-9,0.16245665
50765-74-7,0.11726353
3748-13-8,1.0518922
21282-97-3,1.476524
8028-48-6,0.8912685
10291-28-8,0.8636787
232938-43-1,1.0104412
980-26-7,0.76947385
4403-90-1,1.0205643
4066-02-8,0.3888696
17667-23-1,0.89181304
37027-12-6,0.5614934
37027-11-5,0.61357456
120-34-3,0.9252908
83-88-5,0.43420494
3416-26-0,-0.25118127
57021-61-1,0.6349209
91-97-4,0.7020993
4548-53-2,1.142526
30544-71-9,0.6107282
21554-20-1,0.91334945
119462-56-5,0.6563555
20404-97-1,0.56222206
144651-06-9,0.93130153
129423-54-7,0.91730034
65089-17-0,0.33148637
25321-41-9,1.0532453
84596-57-6,0.3424034
302964-08-5,0.4836732
3476-88-8,0.24944806
3520-72-7,0.30746856
73840-48-9,0.97669786
74037-55-1,1.1781185
168152-68-9,0.70518804
729-99-7,0.89610493
56619-72-8,0.51043755
39864-15-8,1.4317178
642-83-1,0.5066422
2624-43-3,0.72093827
32509-66-3,0.6926545
6277-14-1,0.6506026
40374-15-0,-0.024649387
116-66-5,0.50517243
80024-58-4,0.47673458
117467-28-4,0.5705711
125055-56-3,0.49525696
88-60-8,0.9188562
3896-11-5,0.5037534
22791-33-9,-0.2022947
272451-65-7,0.31427658
69103-20-4,0.6204385
70174-49-1,0.72211766
4501-58-0,1.0159845
28175-97-5,0.5847607
59-53-0,0.9916368
40374-20-7,-0.044532184
22791-34-0,-0.10568884
152-62-5,0.19082837
1164-92-7,0.4470968
119302-24-8,-0.05661405
34184-82-2,0.294498
514-36-3,0.26977605
77017-20-0,0.32289103
51022-69-6,-0.4982754
82875-39-6,0.84866536
137521-50-7,0.6758583
137521-61-0,0.3872709
137521-60-9,0.58147573
82875-45-4,0.8108047
82875-42-1,0.71942747
13687-28-0,-0.39937538
500008-45-7,0.283448
137521-58-5,0.7605528
137521-53-0,0.43696895
137521-52-9,0.4895852
137521-57-4,0.34304458
137521-56-3,0.4153368
137521-54-1,0.5301515
54903-57-0,0.7997621
17526-94-2,0.6386149
57614-25-2,0.3062524
102410-37-7,0.18662572
88149-59-1,0.6058534
365400-11-9,0.5477906
86135-39-9,0.25826296
80087-26-9,0.46871823
98124-05-1,0.59621274
2398-96-1,0.30569458
34552-84-6,0.104564905
116337-71-4,0.55998063
40373-39-5,0.16504045
40374-17-2,0.1180892
80086-85-7,-0.047973078
5039-78-1,1.015031
12225-18-2,0.60907227
10605-03-5,0.515977
86135-92-4,0.23232993
82230-53-3,-0.0135144135
143390-89-0,0.5201992
10420-33-4,0.804739
79277-27-3,0.552353
104-20-1,1.0194923
52793-11-0,0.69302076
55232-81-0,0.21595919
25956-17-6,1.0831505
68779-00-0,0.87916225
943-88-4,1.103574
17392-83-5,1.2475561
13515-40-7,0.53557307
82199-12-0,0.08441634
61320-65-8,0.5706796
75511-23-8,0.48962006
82875-41-0,0.87562776
67370-00-7,-0.4117581
79510-48-8,0.798308
82097-50-5,0.620415
64485-93-4,0.92591465
66505-63-3,0.5334959
106904-09-0,0.821051
763-32-6,1.2972628
62599-49-9,1.1889561
3683-12-3,1.429555
2144-53-8,0.51719224
70293-55-9,0.7429385
1637-39-4,0.69161236
50370-12-2,0.87509274
119-17-5,1.0413302
33353-01-4,0.44719392
34580-66-0,0.35103354
77054-11-6,0.4867273
134308-13-7,0.83006257
58955-82-1,0.6115356
101-94-0,0.9170764
78-31-9,0.82867616
72051-45-7,0.7975868
78521-39-8,0.93430203
123199-94-0,0.9227574
1156-19-0,0.848653
98519-19-8,0.2960777
88599-49-9,0.6881931
88599-68-2,0.61259824
122277-25-2,0.62412226
956317-36-5,0.5608689
122277-24-1,0.85677034
1435-71-8,0.44640258
125055-80-3,0.607501
125055-79-0,0.6310022
898566-17-1,0.4856278
135-63-7,0.39360934
96-98-0,0.9707581
88599-47-7,0.75669336
88599-48-8,0.57455945
54935-04-5,0.31132
74697-60-2,0.48266783
174063-87-7,0.5155057
1084-65-7,0.70734143
130-17-6,0.9214983
88599-69-3,0.46688697
7585-41-3,0.8340283
125055-81-4,0.45445687
101708-02-5,0.12231466
101708-01-4,0.12040489
98967-40-9,0.6935754
121552-61-2,0.5217336
125055-64-3,0.47137478
125055-63-2,0.48165727
125055-61-0,0.40435544
125055-65-4,0.63437295
125055-67-6,0.48568726
125055-75-6,0.31191742
25046-79-1,0.6818908
14745-61-0,-0.26246107
17788-00-0,0.727159
52603-48-2,0.5498359
75511-25-0,0.726986
5496-04-8,0.5393636
73855-29-5,1.180968
168152-87-2,0.72906584
968-81-0,0.9211359
91040-94-7,0.60992473
119851-28-4,0.7720839
78484-11-4,-0.048439417
104617-50-7,0.602639
41506-62-1,1.0007671
121-60-8,0.9908203
20262-58-2,0.9869862
24733-81-1,0.44736636
5254-41-1,0.7720589
2519-30-4,0.7220911
106309-73-3,0.33919156
140-40-9,0.7910885
28911-01-5,0.5006078
19219-99-9,0.597532
25953-19-9,0.26557696
24963-29-9,0.88827723
50816-18-7,1.3132629
957-68-6,0.860197
10519-11-6,0.77988714
36175-10-7,0.9783097
55981-09-4,0.4052912
31570-04-4,0.8444606
27676-62-6,0.7320819
23288-49-5,0.62760365
85209-91-2,0.15277301
23128-74-7,0.78404564
118-82-1,0.91658705
78-63-7,1.0309418
2212-81-9,1.0535451
73936-91-1,0.63863724
508-02-1,0.24515484
53956-04-0,0.30153492
127245-22-1,0.5676552
14078-41-2,0.66785395
15520-11-3,1.0878756
84632-59-7,0.59128916
7128-64-5,-0.23567642
53551-74-9,0.77198863
7078-98-0,0.62937975
110-05-4,1.1315402
515-03-7,0.44256884
22791-19-1,-0.58326626
81695-89-8,-0.101774715
53152-21-9,-0.4653157
1455-42-1,0.64757663
1568-80-5,0.44169334
110-03-2,1.1185391
83105-70-8,0.11118605
5321-32-4,0.41422442
10081-67-1,0.7787985
70321-86-7,0.45879728
1889-67-4,0.7535379
2778-41-8,0.93468875
474510-57-1,0.8875816
59118-21-7,0.55090636
6790-58-5,0.81974655
3093-35-4,-0.18042974
3385-03-3,-0.0680828
67-73-2,-0.637817
113702-04-8,-0.24470021
88678-67-5,-0.06053578
95882-64-7,0.5259834
78628-80-5,0.08217331
101827-46-7,0.3711077
113702-05-9,0.08012016
78327-32-9,0.37691158
84268-33-7,0.81789833
70356-09-1,0.7997683
5534-95-2,0.038079407
54423-67-5,1.1425049
100237-68-1,0.39807975
917-92-0,0.914227
88426-33-9,0.37675184
49763-96-4,0.7365844
55179-31-2,0.28225014
62965-37-1,0.68975306
90729-43-4,0.06460903
67610-51-9,0.13811217
3101-60-8,1.0113846
83373-31-3,0.49436313
16143-18-3,0.36936367
2522-81-8,0.83863807
3741-80-8,0.5398336
56747-96-7,0.49765345
475-20-7,0.5910738
1139-30-6,0.7213097
521-11-9,0.50749
72-63-9,0.54814893
117774-38-6,0.29346982
87767-48-4,-0.24113986
28789-80-2,-0.34411663
123253-01-0,-0.18380019
50673-06-8,-1.0011017
84-83-3,0.2533398
123172-61-2,0.33467498
116337-62-3,0.33284137
116337-68-9,0.30472273
134605-64-4,0.04991399
154825-97-5,0.53565055
6156-18-9,0.6238882
42057-22-7,0.71725374
84170-74-1,0.5184482
98519-15-4,0.1137789
98532-76-4,-0.018263025
98532-77-5,0.070281126
23588-51-4,0.6980299
81-13-0,1.1053132
81129-83-1,0.43962163
131983-72-7,0.28412956
80-04-6,0.9154661
89686-69-1,0.6491777
101007-06-1,-0.36278048
79-92-5,0.9033188
132-98-9,0.96328014
4800-94-6,1.1298922
32887-01-7,0.41337663
39878-70-1,0.3783979
901-44-0,1.123753
1745-89-7,0.6745879
19444-21-4,0.88576657
116337-60-1,0.5820284
116337-65-6,0.4839282
69047-39-8,0.42638448
72558-82-8,0.48951188
22791-26-0,-0.24429049
22791-25-9,-0.17172742
119302-20-4,0.011198081
103335-54-2,0.50012076
159325-45-8,0.044065554
13647-35-3,-0.095048584
53-43-0,0.57257235
1099-87-2,0.6021339
905-30-6,0.57049084
434-03-7,0.7699061
17230-88-5,0.2546143
7004-95-7,-1.207793
976-70-5,0.70149213
32385-11-8,0.49455628
67814-76-0,0.32679626
37106-99-3,-0.2508569
7195-27-9,0.39833736
28861-00-9,0.74667275
72-33-3,0.40898174
18516-18-2,1.4687772
1123-25-7,0.85893804
2890-61-1,0.74256694
4767-03-7,1.3501936
75219-61-3,0.041904535
105426-99-1,-0.14562671
75219-46-4,-0.22663385
50-27-1,0.82650834
6615-00-5,0.8372165
89786-04-9,0.72287524
24645-14-5,0.19051251
21981-33-9,0.5834905
82203-23-4,0.10391276
27955-94-8,0.9431667
131807-57-3,0.48652095
1717-00-6,0.809303
15208-16-9,0.28872508
66357-35-5,0.27529135
103628-48-4,-0.021401476
140695-21-2,-0.013496714
61791-42-2,0.9298461
40137-22-2,1.0368791
100-15-2,0.6760525
5621-86-3,0.5791784
54903-59-2,0.6994831
123172-46-3,0.6293654
54903-60-5,0.3942105
63365-44-6,0.43162507
27314-13-2,0.32176536
101155-02-6,0.31102633
96525-23-4,-0.10191286
210880-92-5,0.4037447
3567-62-2,0.66767204
22791-23-7,-0.16253403
84597-71-7,0.85059404
112881-58-0,0.13559736
36104-80-0,-0.03193493
80464-05-7,0.037344728
5415-44-1,0.7739012
4637-24-5,0.7546114
213464-77-8,0.5851382
120162-55-2,0.22309937
30558-43-1,0.3237803
64037-21-4,0.18984744
34580-68-2,0.16572164
34580-72-8,0.31188157
85273-96-7,0.4145928
10175-31-2,0.39961722
102410-40-2,0.38721645
19986-35-7,0.4192359
55314-16-4,0.5808119
3963-95-9,0.23807673
1356964-77-6,0.6990684
39900-95-3,0.40523747
655-05-0,0.4188842
116979-29-4,-0.1889816
6642-31-5,0.8302024
5521-31-3,0.81686616
7597-60-6,0.5525792
100706-81-8,0.70644116
120923-37-7,0.3795888
64951-31-1,0.23757654
64951-34-4,0.32101548
64951-33-3,0.38835296
98389-04-9,0.88609475
80463-89-4,0.19209541
874195-61-6,0.38349968
123253-03-2,0.29774293
494799-38-1,0.48776728
88678-31-3,0.044415914
181274-17-9,0.42201975
123277-35-0,-0.043316517
123253-07-6,-0.2070084
75498-96-3,0.5298868
74356-00-6,0.41461992
35130-97-3,0.68602633
98565-18-5,0.74495786
26786-32-3,0.19022639
139886-24-1,0.2986481
116979-34-1,-0.19983068
116979-31-8,-0.21701874
116979-33-0,-0.21130209
116979-30-7,-0.34908465
6903-79-3,0.6258705
69-81-8,0.41589794
153719-38-1,0.5629182
13256-22-9,0.42081422
67584-55-8,-0.007962754
59756-60-4,0.4128387
63927-73-1,0.6973613
51460-26-5,0.543804
346-18-9,0.30846906
135-07-9,0.6962077
1121-07-9,0.8922895
78467-28-4,0.17446041
78467-30-8,0.22005859
78483-93-9,0.2454933
123172-56-5,0.5506028
123172-62-3,0.5873061
123172-59-8,0.45277756
37385-92-5,0.59556437
54903-63-8,0.67365295
123172-44-1,0.606263
54903-65-0,0.30341572
5790-90-9,0.63624156
80087-46-3,0.45394063
80463-78-1,0.596657
80087-19-0,0.4953516
30034-03-8,0.48045263
123253-06-5,-0.26016495
123253-02-1,-0.15468735
123277-34-9,0.39646265
110528-94-4,0.7911188
106966-25-0,0.44568774
107-43-7,0.6955565
76144-81-5,0.5928198
46830-22-2,0.07224353
54110-25-7,0.60497016
73573-42-9,0.16402248
1185-55-3,1.2028668
208465-21-8,0.69409007
24050-58-6,0.42476097
144740-53-4,0.34874576
100596-38-1,0.7879146
757-86-8,0.19870164
2530-87-2,0.6738723
18171-19-2,0.595794
406679-89-8,0.7488352
681-06-1,0.4108505
4431-83-8,1.2684637
117428-22-5,0.20093338
131860-33-8,0.378053
106-79-6,1.3692683
627-93-0,1.2791561
106-65-0,1.3009408
674773-12-7,0.57309276
96719-64-1,0.47566542
93-02-7,1.0116978
74697-34-0,0.34007233
96719-51-6,0.42891118
30544-68-4,0.5443126
98532-69-5,0.14474049
67990-05-0,0.2180337
100093-45-6,0.6525423
82697-77-6,0.77206796
81840-15-5,0.3874449
4273-92-1,0.37057063
92-72-8,0.40126806
6940-53-0,0.6963823
96719-69-6,0.51416117
77883-43-3,0.31662026
2675-77-6,0.7175278
72684-95-8,0.48794636
99283-01-9,0.74042434
104040-78-0,0.33842567
199119-58-9,0.26046017
89392-03-0,0.5590181
122548-33-8,0.73629403
633-65-8,0.21982886
6289-46-9,0.8564601
172529-93-0,0.41882744
5292-45-5,1.167845
3426-43-5,0.82456577
34391-94-1,0.61082184
98518-96-8,0.45353135
126990-35-0,1.1884378
6161-78-0,-0.12769419
18936-52-2,-0.045720864
53749-38-5,1.1891453
61718-80-7,0.32746485
81529-71-7,0.8660879
81529-69-3,0.8394161
73815-11-9,0.54456276
98519-47-2,0.28516233
98532-70-8,0.21121491
1917-64-2,1.0005738
168152-85-0,0.55324334
42604-12-6,1.5261732
5614-37-9,1.2862052
51762-05-1,0.5903203
25601-41-6,1.0862082
105-34-0,0.91583145
689-09-8,0.6765072
69184-17-4,0.8048703
117337-19-6,0.21515322
96-32-2,0.7869665
68844-77-9,0.14760898
102-17-0,1.0264424
60027-80-7,0.74780464
42399-49-5,0.49685368
82697-79-8,0.7699458
92-79-5,0.7832766
30544-61-7,0.6710182
104-92-7,0.7066572
96719-46-9,0.32692543
96719-67-4,0.26313478
96733-88-9,0.32625705
96719-65-2,0.21278599
96719-62-9,0.39513224
96719-60-7,0.38281295
96719-59-4,0.27533904
96719-54-9,0.4324629
96719-68-5,0.361468
96719-50-5,0.36164445
96719-49-2,0.34286454
96719-47-0,0.41860282
93-04-9,1.0549409
138113-08-3,0.7243157
1504-74-1,0.93059313
10238-21-8,0.37660092
120-35-4,0.8560989
135-62-6,0.56206626
36968-27-1,0.43806648
