CASRN,LD50_xgboost_rdkit2d
24851-98-7,1.0047594
24863-70-5,1.150205
623-42-7,1.7404217
75274-28-1,0.6646594
75274-29-2,0.31417248
75274-27-0,0.22439496
20723-84-6,0.6229304
104-27-8,1.1625373
536759-91-8,0.38740787
54249-44-4,0.79514986
68274-48-6,0.63062525
75274-14-5,0.52388644
75274-16-7,0.6089517
147150-35-4,0.6447375
623-53-0,1.3758074
286938-65-6,1.0918342
63578-18-7,1.2374687
168152-79-2,0.48727345
624-89-5,1.0876602
68855-24-3,1.0441859
55726-47-1,0.8680739
112-85-6,1.4459772
629-96-9,1.5338908
68037-92-3,0.72560954
930-02-9,1.2322062
68987-29-1,1.2223045
638-65-3,1.1576279
9004-99-3,1.472602
106-11-6,1.4214066
99300-62-6,0.08720343
68955-20-4,0.9201477
19035-79-1,1.1765338
5894-60-0,0.5740143
112-82-3,1.1456329
88599-34-2,0.69127256
88599-70-6,0.60799974
2441-41-0,1.2172276
57-10-3,1.3796127
137-66-6,0.69059587
130365-35-4,0.08057307
68955-19-1,0.8622227
56677-60-2,1.0569328
124-25-4,1.4847947
20261-38-5,0.8858068
72716-26-8,0.89779764
63233-56-7,0.43932912
544-63-8,1.3457328
59227-89-3,0.92360294
143-15-7,1.2411389
67774-74-7,1.2922904
2146-71-6,1.2856584
112-44-7,1.4630553
113885-32-8,0.8761998
68515-73-1,1.1071713
112-29-8,1.1132091
63233-55-6,0.3686631
86960-46-5,0.9560863
99313-47-0,-0.08988871
112-84-5,1.0508518
112-91-4,0.95988244
124-19-6,1.4691844
6071-32-5,1.3439506
20190-95-8,1.4451091
112-05-0,1.3708576
111-87-5,1.229918
1843-05-6,0.8322049
111-85-3,1.5659766
137-03-1,1.1924025
6071-27-8,1.3698901
2435-16-7,1.309313
713-95-1,1.6032083
1987-50-4,1.0025885
63233-54-5,0.41981435
68155-07-7,1.0668013
52364-72-4,0.77155274
13074-65-2,1.2068397
7620-77-1,1.2969948
1117-86-8,1.2981634
7237-81-2,0.98742974
629-33-4,1.7069294
41424-11-7,0.71811974
147315-50-2,0.33091342
53370-90-4,0.86590874
111-25-1,1.316042
23433-05-8,1.3426272
1766-91-2,0.028293617
76990-85-7,1.181912
20308-43-4,1.0847207
638-49-3,1.7148088
52364-71-3,0.66902286
557-48-2,1.0712429
23433-04-7,1.298612
168152-75-8,0.4252764
141645-16-1,0.31009775
138401-24-8,0.11360263
28395-03-1,0.9520564
3470-98-2,0.95476115
122-43-0,1.2360455
20954-16-9,0.6550413
7756-96-9,1.0354912
88599-43-3,0.86580503
82989-25-1,0.71576756
2314-09-2,0.53597885
116020-44-1,1.1278034
21531-91-9,1.534401
698-76-0,1.5011873
105-21-5,1.4248854
151327-12-7,0.32364404
151327-04-7,-0.012725113
151327-11-6,0.038207978
151327-07-0,0.45570865
168152-96-3,0.2715577
168152-92-9,0.5123341
168152-72-5,0.43075365
168152-66-7,0.40538925
168152-81-6,0.35260803
168152-80-5,0.49985334
168152-67-8,0.48582795
168152-84-9,0.30038953
168152-76-9,0.24570726
168152-71-4,0.19214438
70735-85-2,0.36284387
63233-46-5,0.46001375
125055-68-7,0.64454037
52709-86-1,0.6951929
142770-42-1,0.27538127
34614-30-7,0.3800412
83395-30-6,0.50476974
918504-27-5,0.3132145
1262985-23-8,0.43083715
1103234-56-5,0.3168039
540-54-5,1.4395363
33467-73-1,1.4685997
42436-07-7,1.3241085
24880-45-3,1.2898419
695-06-7,1.4525813
4437-85-8,1.0008965
98519-44-9,0.21998145
98518-99-1,0.531206
98532-66-2,0.44562954
65-14-5,0.47891474
90-49-3,0.76410633
113614-08-7,0.2342204
1824-58-4,0.67867804
34314-31-3,0.4989788
149979-41-9,0.39428103
168152-88-3,0.5017391
127277-53-6,0.70984685
1477-19-6,0.5101428
106006-84-2,0.72657514
17511-60-3,1.15079
5187-23-5,1.2706187
3047-32-3,0.99125683
66492-51-1,1.0485846
10097-02-6,1.3042758
509-86-4,0.19238624
61837-66-9,0.7013579
74697-48-6,0.4653833
85697-07-0,0.6199835
71475-35-9,0.8018213
68228-19-3,0.7227608
13147-25-6,0.8086305
70458-96-7,0.81933206
19562-30-2,0.9088625
80472-85-1,0.3115225
62899-75-6,0.7418504
78467-49-9,0.07866311
86-28-2,0.6995367
3784-99-4,0.17231582
1239-45-8,0.31196263
98519-29-0,0.47818163
58567-11-6,1.1508855
10310-32-4,0.24323194
64037-28-1,0.79849714
105-56-6,1.0623763
25059-80-7,0.43830648
119-41-5,0.57429016
34580-65-9,0.4467196
63935-38-6,-0.5476528
88599-72-8,0.75154877
18637-00-8,0.9733976
92077-78-6,0.6964651
86541-74-4,0.73106503
110221-44-8,0.3463316
38109-77-2,0.6115281
29177-84-2,0.72489166
454-31-9,0.0167555
34580-75-1,0.32754326
122277-22-9,0.28616038
79660-46-1,0.21266529
98349-25-8,0.38158166
16078-71-0,0.8472095
142891-20-1,0.5052895
24237-54-5,0.26301733
75274-22-5,0.78459907
74531-87-6,0.37260127
103112-35-2,0.21502718
383-63-1,0.5199758
515-84-4,0.9117905
139481-59-7,0.3926237
79794-75-5,-0.11263696
110-77-0,1.0079292
181587-01-9,-0.08589384
102251-91-2,0.335031
1733-25-1,1.6404525
7785-33-3,1.4629279
56172-46-4,1.3687449
11141-17-6,-0.53714883
8022-96-6,1.471445
80-59-1,1.4173445
240494-70-6,-0.170964
7319-16-6,1.5909718
623-43-8,1.1891041
6842-15-5,1.177038
33956-49-9,1.335232
15220-87-8,1.1446981
78919-13-8,0.0061087604
126-13-6,-0.4326208
26305-03-3,-0.22499254
111-01-3,1.1480561
72559-06-9,-0.42700565
16846-24-5,0.4425059
101043-37-2,-0.2606763
134652-60-1,0.76910496
6846-50-0,1.2586951
68937-40-6,0.8177166
126-71-6,0.7914175
64532-95-2,0.8394996
2162-73-4,1.0178932
85187-23-1,0.34642825
157859-20-6,0.6433282
24916-51-6,0.41582486
78164-00-8,-1.1242367
16409-46-4,1.5121411
80621-81-4,-0.061362833
3286-46-2,0.2544761
61379-65-5,-0.42120144
4345-03-3,0.33667108
43119-47-7,0.2678776
1406-66-2,0.30464643
84-80-0,0.58654404
21673-83-6,0.6749278
150-86-7,1.1007063
70384-29-1,0.048416343
505-32-8,0.8176229
41669-30-1,1.9139094
26401-35-4,1.5739511
28472-97-1,1.6895667
166412-78-8,1.4934446
544-01-4,1.299743
605-50-5,1.4207504
589-59-3,1.6744615
53378-52-2,0.42364678
68171-33-5,1.7066219
100-18-5,1.5039082
3437-84-1,1.2555615
7491-02-3,1.726848
924-88-9,1.5597817
10552-74-6,1.0868901
3726-36-1,1.4013437
128446-33-3,0.9715707
1397-89-3,0.02460563
20780-49-8,1.5005867
58327-21-2,0.6870622
58327-19-8,0.63889843
516-95-0,0.1919959
65242-49-1,-0.042234898
57-88-5,-0.23287193
1404-93-9,-0.8440187
29886-96-2,0.9173448
87239-81-4,0.47185746
106-21-8,1.3617704
203448-76-4,0.622373
99-82-1,1.4464355
87061-04-9,1.010382
26171-78-8,1.0955802
147126-62-3,0.5919798
860035-10-5,0.73549134
50765-83-8,0.24741983
50765-86-1,0.25305367
50765-79-2,0.2425243
68133-73-3,1.4311659
20724-12-3,0.6097374
30129-27-2,0.52346283
78-35-3,1.2397262
73080-51-0,0.49311718
121625-72-7,0.34379798
67801-20-1,1.0392898
56105-46-5,1.0672007
94739-29-4,0.28003842
13749-61-6,0.9143131
13706-86-0,1.326928
56211-40-6,0.92368484
40507-23-1,0.50871044
125055-52-9,0.42615178
19234-20-9,1.6508535
1445870-18-7,0.8167391
1222-05-5,0.771909
57052-04-7,0.42058626
540-84-1,1.0391217
76-50-6,1.4433
127-25-3,0.9157948
144-19-4,1.1759347
49562-28-9,0.78700066
51368-55-9,0.77879626
58327-13-2,0.657678
58327-14-3,0.4113074
58327-12-1,0.65619874
666-84-2,0.6563529
53471-69-5,-0.1725661
53003-82-0,-0.16065824
53003-62-6,-0.02060919
86408-72-2,0.7785731
512-04-9,-0.39575043
114311-32-9,0.6173661
69915-62-4,1.1056067
116666-63-8,-0.02042793
14759-05-8,0.3376527
97699-69-9,0.35740703
30560-28-2,-0.13652782
145071-49-4,0.035941474
149877-41-8,0.10632981
97886-45-8,-0.20919625
27458-93-1,1.5199829
30399-84-9,1.3710548
68784-12-3,1.0432017
68526-86-3,1.5894253
72162-46-0,0.49491107
64354-92-3,1.28431
71902-23-3,1.1572913
29590-42-9,1.4067327
11071-47-9,1.4396204
830322-14-0,1.3364663
56011-02-0,1.2305831
7779-65-9,1.3400028
91040-96-9,0.52835673
103-38-8,1.2616887
102-13-6,1.3510672
86553-26-6,0.51333034
18169-57-8,0.7176776
696-29-7,1.3969009
14845-08-0,0.12631425
72-18-4,1.2816973
16652-76-9,0.9987383
28770-01-6,1.0814949
15763-76-5,1.0336376
91040-95-8,0.5260865
37389-71-2,0.3117218
103-60-6,1.1974775
103-59-3,1.2482517
97817-39-5,0.6581938
99300-63-7,-0.46818087
89703-10-6,0.26170793
22235-81-0,0.45383635
3423-28-7,0.74506295
98519-41-6,0.36140925
66332-96-5,0.43923184
35212-22-7,0.4629508
7780-06-5,1.292803
88599-41-1,0.77064884
88599-42-2,0.42534727
83395-31-7,0.4422006
298692-41-8,0.46652687
46355-07-1,0.42442355
75-33-2,1.4919406
141396-28-3,0.37587056
110871-86-8,0.36644998
3048-76-8,0.56316847
849-55-8,0.33413348
84985-34-2,0.33856952
513-85-9,1.883315
98532-74-2,0.58829534
98519-01-8,0.57401305
23477-98-7,-0.028481008
62563-80-8,1.1172354
4433-36-7,1.321208
72869-86-4,0.5234098
70172-00-8,1.043762
71-58-9,0.6519094
33564-31-7,-0.4945676
51155-15-8,0.7709332
7492-67-3,1.3020926
139-70-8,1.1626421
2436-90-0,1.3300017
141-11-7,1.5719814
143692-53-9,0.37291285
161599-46-8,0.71215504
53-36-1,-0.12779553
64544-07-6,0.7120631
10486-14-3,1.1098429
7764-50-3,0.97114813
66309-83-9,0.8991043
5726-19-2,1.3181875
74258-86-9,0.6894798
2114-33-2,1.2929132
13740-38-0,0.4419202
17560-51-9,0.78161526
207574-76-3,0.4083236
4390-04-9,1.3542755
13475-82-6,1.2961714
58327-15-4,0.6964545
1392325-86-8,0.72671556
365411-50-3,0.8626396
34396-03-7,1.2113379
3452-97-9,1.2443904
18379-25-4,0.6007212
55721-11-4,-2.0897858
29597-36-2,1.2815136
58327-09-6,0.63715076
17564-84-0,0.6568099
58327-10-9,0.5442265
17564-81-7,0.47216356
58327-07-4,0.60146993
118-56-9,0.88741106
107-74-4,1.4031512
107-75-5,1.4087298
498-81-7,1.1759138
28231-03-0,1.2061592
103079-06-7,0.98015
14605-22-2,0.36653385
89232-83-7,-0.27865997
83-43-2,-0.27960438
50-02-2,-0.4448337
466-11-5,-0.2338079
56390-16-0,0.06178382
955-48-6,0.36784548
11011-72-6,0.52065307
22791-22-6,-0.5437996
1174627-68-9,1.0460099
564-25-0,0.28992885
74859-39-5,0.26325023
74859-37-3,0.26010025
123172-57-6,0.37283847
123172-63-4,0.4064288
123172-50-9,0.49621287
123172-52-1,0.2924446
123172-54-3,0.27414832
126-07-8,0.15967907
74149-72-7,0.47402647
18910-65-1,0.58522433
115960-14-0,0.20543075
547-64-8,1.824482
82697-75-4,0.6497152
82697-74-3,0.62316954
13749-94-5,0.6665314
1141487-54-8,1.2290491
2163-42-0,1.7721466
118562-73-5,1.3198973
16251-77-7,1.1249542
79547-78-7,-0.13250956
1266664-66-7,0.1187768
141543-65-9,0.23494643
1129-42-6,1.2357148
98730-04-2,0.5011265
928-40-5,1.5245315
127-00-4,0.39038873
96-47-9,1.3142394
17924-92-4,0.45323142
26735-66-0,0.94468385
95737-68-1,0.7278311
24143-17-7,0.47325385
98519-24-5,0.5396044
42872-30-0,0.6330292
42872-29-7,0.8230144
78587-05-0,0.7377054
61276-16-2,0.3277384
26016-98-8,0.90440977
67358-82-1,0.19491714
877399-00-3,0.22951646
123172-49-6,0.62839127
69806-34-4,0.43513426
101-10-0,0.55640054
72324-18-6,0.6971447
94149-41-4,0.20162086
72322-15-7,0.24278086
107220-28-0,0.21882458
303-97-9,0.83399737
158792-23-5,0.27502948
50765-82-7,0.5415089
50765-97-4,0.24859227
139189-30-3,-0.5510732
126-14-7,0.35450116
51-77-4,1.2968698
40601-76-1,0.20857675
7235-40-7,0.67795616
50765-81-6,0.2537038
162881-26-7,0.6461616
116-75-6,0.65914917
121-06-2,0.640542
5280-80-8,0.055167977
23960-07-8,1.3101493
50765-77-0,0.25665456
49575-13-5,0.22667217
42012-90-8,0.24811703
64506-49-6,0.6705928
495-62-5,1.3405665
24304-50-5,0.6546409
4948-15-6,0.5761112
26567-10-2,0.8920798
68259-05-2,-0.28632987
79665-24-0,-0.24853879
21697-42-7,0.5256445
68922-23-6,0.7686819
161050-58-4,0.6148954
283594-90-1,0.89942086
145-39-1,0.4070687
81-14-1,-0.0777368
7212-44-4,1.0588933
97322-87-7,0.25550345
58652-20-3,0.5066857
2655-15-4,0.031167122
3618-72-2,0.22638457
18794-84-8,1.2221756
65405-73-4,1.28513
105-86-2,1.3426918
102-22-7,1.1636015
94-48-4,1.2274829
41131-65-1,0.71951187
669005-94-1,-0.358372
487-68-3,1.181984
75980-60-8,0.26535156
90992-25-9,0.8666559
25586-42-9,0.73598
101708-05-8,0.6872869
53780-34-0,0.55202436
80693-00-1,0.7079586
36443-68-2,0.73293
7756-94-7,1.0448718
68411-46-1,0.7296443
30392-41-7,0.56370187
1879-09-0,0.7631012
81-15-2,-0.3320396
2205-73-4,0.35892797
6090-15-9,1.3007122
30764-80-8,0.37810346
41414-75-9,1.1940119
60763-44-2,1.2288456
7143-69-3,1.1214066
126-64-7,1.2426301
149961-52-4,0.34609
2179-25-1,-0.17809331
137521-49-4,0.49337646
137521-48-3,0.51452297
79006-83-0,-0.13200897
87767-36-0,-0.026657002
50765-71-4,0.07947391
123252-97-1,0.08703355
96-88-8,0.51228267
220899-03-6,-0.32120413
68516-73-4,0.5868592
72705-22-7,0.9520142
41295-28-7,0.9283115
74222-97-2,0.9642742
86604-75-3,0.5965662
133908-64-2,0.06726708
105951-93-7,0.27911618
14763-62-3,0.95642996
123-35-3,0.96395606
23444-65-7,0.5815295
50765-76-9,0.12516253
50765-74-7,0.13026397
3748-13-8,1.1554557
21282-97-3,1.0304203
8028-48-6,1.0380739
10291-28-8,0.8719915
232938-43-1,0.84304374
980-26-7,0.62586343
4403-90-1,1.0028982
4066-02-8,0.48908788
17667-23-1,0.5747071
37027-12-6,0.77765286
37027-11-5,0.8121954
120-34-3,0.89211947
83-88-5,0.7474078
3416-26-0,0.13629447
57021-61-1,0.76149184
91-97-4,1.1379997
4548-53-2,1.4111924
30544-71-9,0.52008677
21554-20-1,0.65540856
119462-56-5,0.5722285
20404-97-1,0.6074555
144651-06-9,0.7737903
129423-54-7,0.8802914
65089-17-0,0.48099303
25321-41-9,1.1484436
84596-57-6,0.34264305
302964-08-5,0.4050539
3476-88-8,0.114621155
3520-72-7,0.22825453
73840-48-9,0.92050296
74037-55-1,0.9092493
168152-68-9,0.3850328
729-99-7,1.2227379
56619-72-8,0.5857824
39864-15-8,1.574841
642-83-1,1.1422181
2624-43-3,0.93384963
32509-66-3,0.43715099
6277-14-1,0.5618115
40374-15-0,0.049668696
116-66-5,0.44163695
80024-58-4,0.41918826
117467-28-4,0.25709048
125055-56-3,0.30225632
88-60-8,0.74746
3896-11-5,0.32915094
22791-33-9,-0.09043521
272451-65-7,-0.5073184
69103-20-4,1.2680575
70174-49-1,1.205347
4501-58-0,1.2543546
28175-97-5,0.7834526
59-53-0,1.0055468
40374-20-7,0.32763973
22791-34-0,0.15496618
152-62-5,0.5013116
1164-92-7,0.68984586
119302-24-8,-0.059063844
34184-82-2,0.4812737
514-36-3,-0.37466857
77017-20-0,-0.00038427865
51022-69-6,-1.1331737
82875-39-6,0.8885087
137521-50-7,0.42721033
137521-61-0,0.5781663
137521-60-9,0.5466651
82875-45-4,0.4660768
82875-42-1,0.45435342
13687-28-0,-0.35713378
500008-45-7,0.53350234
137521-58-5,0.47708744
137521-53-0,0.5509953
137521-52-9,0.5517967
137521-57-4,0.39095336
137521-56-3,0.46879968
137521-54-1,0.5433141
54903-57-0,0.9362315
17526-94-2,0.6612291
57614-25-2,0.2864068
102410-37-7,0.57348835
88149-59-1,0.44989315
365400-11-9,0.2553042
86135-39-9,-0.02647676
80087-26-9,0.27409652
98124-05-1,0.551618
2398-96-1,0.6141631
34552-84-6,0.2328637
116337-71-4,0.69661486
40373-39-5,-0.029407613
40374-17-2,-0.11782735
80086-85-7,0.36446223
5039-78-1,0.81924784
12225-18-2,0.34240898
10605-03-5,-0.05243121
86135-92-4,-0.3318666
82230-53-3,0.47778955
143390-89-0,0.61645514
10420-33-4,1.2285091
79277-27-3,0.8048633
104-20-1,1.2206043
52793-11-0,0.69663876
55232-81-0,0.17219904
25956-17-6,1.3471907
68779-00-0,0.81558686
943-88-4,1.1788331
17392-83-5,1.6310725
13515-40-7,0.35618785
82199-12-0,0.66277754
61320-65-8,0.66347694
75511-23-8,0.63539016
82875-41-0,0.47258055
67370-00-7,0.15028514
79510-48-8,0.9474514
82097-50-5,0.63886756
64485-93-4,0.86358297
66505-63-3,0.43977457
106904-09-0,0.76379883
763-32-6,1.1776172
62599-49-9,1.1438684
3683-12-3,1.3143325
2144-53-8,-0.13940732
70293-55-9,0.99085116
1637-39-4,0.56510144
50370-12-2,0.8701878
119-17-5,1.0550185
33353-01-4,-0.018319719
34580-66-0,0.3346061
77054-11-6,0.10634367
134308-13-7,0.50957906
58955-82-1,0.5208451
101-94-0,0.96158046
78-31-9,0.92288
72051-45-7,0.5190938
78521-39-8,0.89531
123199-94-0,0.6945485
1156-19-0,0.8508226
98519-19-8,0.3889855
88599-49-9,0.70677805
88599-68-2,0.45296538
122277-25-2,0.47913238
956317-36-5,0.8053107
122277-24-1,0.7217111
1435-71-8,0.5740935
125055-80-3,0.39782164
125055-79-0,0.4136828
898566-17-1,0.36921215
135-63-7,0.41920134
96-98-0,1.1529155
88599-47-7,0.7347066
88599-48-8,0.52731925
54935-04-5,0.55021155
74697-60-2,0.6807617
174063-87-7,0.66115314
1084-65-7,0.6632241
130-17-6,0.91335857
88599-69-3,0.483815
7585-41-3,0.95181483
125055-81-4,0.38790658
101708-02-5,-0.043871228
101708-01-4,-0.0092920475
98967-40-9,0.78287375
121552-61-2,0.60303247
125055-64-3,0.58042425
125055-63-2,0.48533332
125055-61-0,0.50007254
125055-65-4,0.57514375
125055-67-6,0.50959873
125055-75-6,0.49763033
25046-79-1,0.6823301
14745-61-0,-0.36426473
17788-00-0,0.52331424
52603-48-2,0.34755164
75511-25-0,0.72789145
5496-04-8,0.44104242
73855-29-5,0.75809157
168152-87-2,0.42764777
968-81-0,1.1193074
91040-94-7,0.66165274
119851-28-4,0.81108403
78484-11-4,0.023505645
104617-50-7,0.70206714
41506-62-1,0.7513143
121-60-8,0.75431275
20262-58-2,0.4759071
24733-81-1,0.46978873
5254-41-1,0.5447423
2519-30-4,0.98713565
106309-73-3,0.64760226
140-40-9,0.7843695
28911-01-5,0.6130615
19219-99-9,0.63681227
25953-19-9,0.66973895
24963-29-9,0.62895226
50816-18-7,1.2498527
957-68-6,0.8536113
10519-11-6,1.374076
36175-10-7,0.79515445
55981-09-4,0.6264341
31570-04-4,0.8477018
27676-62-6,0.4837158
23288-49-5,0.49327698
85209-91-2,0.4757273
23128-74-7,0.94724554
118-82-1,1.045744
78-63-7,1.1201174
2212-81-9,1.2409745
73936-91-1,0.24725907
508-02-1,0.07505986
53956-04-0,-0.948564
127245-22-1,0.34865242
14078-41-2,0.60704136
15520-11-3,0.6686145
84632-59-7,0.32658178
7128-64-5,0.646442
53551-74-9,0.3164937
7078-98-0,0.6598088
110-05-4,0.902586
515-03-7,0.34711143
22791-19-1,-0.6506615
81695-89-8,0.045027044
53152-21-9,-0.42960232
1455-42-1,0.6842828
1568-80-5,0.7199476
110-03-2,1.325798
83105-70-8,0.40968266
5321-32-4,1.0499887
10081-67-1,0.41771328
70321-86-7,-0.039257716
1889-67-4,0.6448292
2778-41-8,1.2671107
474510-57-1,0.5948906
59118-21-7,0.42184094
6790-58-5,1.3145436
3093-35-4,-0.46593133
3385-03-3,-0.77969044
67-73-2,-1.1226637
113702-04-8,-0.155592
88678-67-5,0.33956063
95882-64-7,0.5873775
78628-80-5,0.0129714515
101827-46-7,0.22794507
113702-05-9,-0.07910588
78327-32-9,0.5172695
84268-33-7,0.59316874
70356-09-1,0.677493
5534-95-2,0.15605168
54423-67-5,1.3818566
100237-68-1,0.40523785
917-92-0,1.2007991
88426-33-9,0.53069884
49763-96-4,0.6840693
55179-31-2,0.43299642
62965-37-1,0.7884196
90729-43-4,0.19691345
67610-51-9,0.3111975
3101-60-8,1.1436055
83373-31-3,0.5448765
16143-18-3,-0.09308996
2522-81-8,1.0894841
3741-80-8,0.7084725
56747-96-7,1.2967533
475-20-7,1.1837027
1139-30-6,1.1138743
521-11-9,0.7458831
72-63-9,0.81523705
117774-38-6,0.4926262
87767-48-4,-0.29585943
28789-80-2,-0.5980712
123253-01-0,0.22941571
50673-06-8,-0.7242044
84-83-3,0.6348674
123172-61-2,0.4471705
116337-62-3,0.4703892
116337-68-9,0.41150016
134605-64-4,0.34795654
154825-97-5,0.68651056
6156-18-9,0.4681427
42057-22-7,0.6305455
84170-74-1,0.7718952
98519-15-4,0.37162158
98532-76-4,0.5011496
98532-77-5,0.35806844
23588-51-4,1.2020258
81-13-0,1.2729797
81129-83-1,0.6764649
131983-72-7,0.36093277
80-04-6,1.1332879
89686-69-1,1.0322909
101007-06-1,-0.622022
79-92-5,1.4639014
132-98-9,0.92948395
4800-94-6,1.263824
32887-01-7,0.66890985
39878-70-1,0.3073247
901-44-0,0.8097062
1745-89-7,0.7373845
19444-21-4,0.8553354
116337-60-1,0.48671687
116337-65-6,0.41162595
69047-39-8,0.85995114
72558-82-8,0.34168154
22791-26-0,-0.16328765
22791-25-9,-0.257012
119302-20-4,-0.2694552
103335-54-2,0.67652863
159325-45-8,0.12338909
13647-35-3,0.14217572
53-43-0,1.0723299
1099-87-2,0.10958761
905-30-6,-0.025941543
434-03-7,0.6998781
17230-88-5,0.15100797
7004-95-7,-1.2752746
976-70-5,0.5552487
32385-11-8,0.85866493
67814-76-0,0.9026979
37106-99-3,-0.548692
7195-27-9,0.5047543
28861-00-9,0.65960634
72-33-3,0.35071203
18516-18-2,1.5899942
1123-25-7,0.989303
2890-61-1,0.7617002
4767-03-7,1.4513255
75219-61-3,-0.08216449
105426-99-1,0.046921488
75219-46-4,0.13804613
50-27-1,0.99605685
6615-00-5,0.716639
89786-04-9,0.70402706
24645-14-5,0.08366416
21981-33-9,0.6593678
82203-23-4,0.39750955
27955-94-8,0.729641
131807-57-3,0.32672897
1717-00-6,1.0149825
15208-16-9,0.8802314
66357-35-5,0.40220395
103628-48-4,0.45796117
140695-21-2,0.53162605
61791-42-2,1.1856316
40137-22-2,1.446648
100-15-2,0.86323315
5621-86-3,0.57159954
54903-59-2,1.0731735
123172-46-3,0.70694673
54903-60-5,0.6789064
63365-44-6,0.51713973
27314-13-2,-0.0791018
101155-02-6,0.42008698
96525-23-4,0.47857603
210880-92-5,0.30756998
3567-62-2,0.65999335
22791-23-7,-0.3565692
84597-71-7,0.5406133
112881-58-0,0.29405975
36104-80-0,0.3606899
80464-05-7,0.39919198
5415-44-1,0.12458988
4637-24-5,1.1262366
213464-77-8,0.871675
120162-55-2,0.66035813
30558-43-1,0.1597499
64037-21-4,0.30181408
34580-68-2,0.2773724
34580-72-8,0.18672076
85273-96-7,0.37796876
10175-31-2,0.2369688
102410-40-2,0.40000546
19986-35-7,0.13497677
55314-16-4,0.64499116
3963-95-9,0.45509303
1356964-77-6,0.76432335
39900-95-3,0.7499555
655-05-0,0.6699008
116979-29-4,-0.011365662
6642-31-5,0.89738685
5521-31-3,0.54447347
7597-60-6,0.87297946
100706-81-8,0.73244613
120923-37-7,0.88543075
64951-31-1,0.00035785453
64951-34-4,0.4145557
64951-33-3,0.53008014
98389-04-9,0.90048534
80463-89-4,0.19655442
874195-61-6,0.16487096
123253-03-2,0.07599339
494799-38-1,0.53448933
88678-31-3,0.29259315
181274-17-9,0.5441647
123277-35-0,0.2727643
123253-07-6,0.055836122
75498-96-3,0.59058404
74356-00-6,0.44856152
35130-97-3,0.47993046
98565-18-5,0.78967625
26786-32-3,0.33570886
139886-24-1,-0.03966737
116979-34-1,0.17108141
116979-31-8,0.005728431
116979-33-0,0.13498348
116979-30-7,0.002837149
6903-79-3,0.57884634
69-81-8,0.49484912
153719-38-1,0.6923699
13256-22-9,0.4914551
67584-55-8,-0.12964338
59756-60-4,0.42983097
63927-73-1,0.6002458
51460-26-5,0.7501021
346-18-9,-0.11311709
135-07-9,0.6195015
1121-07-9,1.2467163
78467-28-4,0.07353054
78467-30-8,0.07811482
78483-93-9,0.08215556
123172-56-5,0.5806044
123172-62-3,0.56915176
123172-59-8,0.5434065
37385-92-5,0.72426337
54903-63-8,0.41322726
123172-44-1,0.28228435
54903-65-0,0.1551934
5790-90-9,0.6390299
80087-46-3,0.50964797
80463-78-1,0.508471
80087-19-0,0.19121337
30034-03-8,0.6247082
123253-06-5,0.10644527
123253-02-1,-0.09507218
123277-34-9,0.00058654964
110528-94-4,0.8684376
106966-25-0,1.0329124
107-43-7,0.9439491
76144-81-5,1.2007821
46830-22-2,0.557421
54110-25-7,0.6532098
73573-42-9,-0.09060188
1185-55-3,1.570061
208465-21-8,0.89624375
24050-58-6,0.5385219
144740-53-4,0.55220747
100596-38-1,0.9456766
757-86-8,0.23809232
2530-87-2,0.6099233
18171-19-2,0.17761047
406679-89-8,0.6793527
681-06-1,0.40185624
4431-83-8,1.403447
117428-22-5,0.36177668
131860-33-8,0.5089351
106-79-6,1.487697
627-93-0,1.4126114
106-65-0,1.5049375
674773-12-7,0.70751613
96719-64-1,0.3518319
93-02-7,0.99953896
74697-34-0,0.40480742
96719-51-6,0.35865697
30544-68-4,0.45420006
98532-69-5,0.45221126
67990-05-0,0.3337072
100093-45-6,0.6564162
82697-77-6,0.64437234
81840-15-5,0.54307795
4273-92-1,0.4940729
92-72-8,0.4766572
6940-53-0,0.68364054
96719-69-6,0.5405189
77883-43-3,0.35360047
2675-77-6,0.77134097
72684-95-8,0.7564194
99283-01-9,0.8165659
104040-78-0,0.59630126
199119-58-9,0.65409756
89392-03-0,0.24326177
122548-33-8,0.69923276
633-65-8,0.039265912
6289-46-9,1.0228771
172529-93-0,0.72544485
5292-45-5,0.9990294
3426-43-5,0.99142647
34391-94-1,0.8529565
98518-96-8,0.48589545
126990-35-0,0.98670095
6161-78-0,0.011993034
18936-52-2,-0.1932261
53749-38-5,0.65462935
61718-80-7,0.48446915
81529-71-7,0.21752377
81529-69-3,0.2782907
73815-11-9,0.2634888
98519-47-2,0.40437064
98532-70-8,0.38836735
1917-64-2,0.93529457
168152-85-0,0.35508868
42604-12-6,1.1295639
5614-37-9,1.266519
51762-05-1,0.6235753
25601-41-6,1.0959171
105-34-0,0.50640965
689-09-8,0.6505453
69184-17-4,0.8675929
117337-19-6,0.36953908
96-32-2,0.010703515
68844-77-9,0.3122393
102-17-0,1.0677177
60027-80-7,0.8072996
42399-49-5,0.2540328
82697-79-8,0.56431097
92-79-5,0.8537775
30544-61-7,0.44153538
104-92-7,0.8004759
96719-46-9,0.3068495
96719-67-4,0.20827876
96733-88-9,0.1592675
96719-65-2,0.03932196
96719-62-9,0.260619
96719-60-7,0.24768853
96719-59-4,-0.10592293
96719-54-9,0.33272755
96719-68-5,0.32088187
96719-50-5,0.24794358
96719-49-2,0.2014547
