CASRN,Toxic_xgboost_maccs-0,Toxic_xgboost_maccs-1
64037-23-6,0.092116416,0.9078836
37385-92-5,0.37511033,0.6248897
54903-63-8,0.7487043,0.25129572
123172-44-1,0.83506024,0.16493978
54903-65-0,0.7227479,0.27725208
5790-90-9,0.26340562,0.7365944
1740-11-0,0.21198493,0.78801507
63755-05-5,0.4507153,0.5492847
20354-26-1,0.5652015,0.43479845
614-00-6,0.062326312,0.9376737
7431-19-8,0.22704697,0.77295303
99-80-9,0.23856103,0.76143897
69781-06-2,0.17587972,0.8241203
16219-99-1,0.0660395,0.9339605
69658-91-9,0.07777798,0.922222
25505-98-0,0.102359354,0.89764065
684-93-5,0.06727666,0.93272334
70-25-7,0.57581216,0.42418784
13860-69-0,0.42591333,0.57408667
80087-46-3,0.11700195,0.88299805
80463-78-1,0.110132635,0.88986737
80087-19-0,0.10789889,0.8921011
30034-03-8,0.8959725,0.10402751
1084-23-7,0.122686446,0.87731355
2682-20-4,0.22819036,0.77180964
631-93-6,0.59517974,0.40482026
34042-85-8,0.63990045,0.36009955
59804-37-4,0.30107754,0.69892246
123253-06-5,0.25268644,0.74731356
123277-33-8,0.119255304,0.8807447
123253-02-1,0.11653519,0.8834648
90101-16-9,0.26634306,0.73365694
123277-34-9,0.230165,0.769835
39794-99-5,0.15172994,0.84827006
535-83-1,0.4151482,0.5848518
2447-54-3,0.40053326,0.59946674
14901-08-7,0.5135505,0.4864495
75-52-5,0.12447494,0.87552506
1420-40-2,0.26420796,0.73579204
60-26-4,0.21073443,0.7892656
69-27-2,0.13185608,0.8681439
110528-94-4,0.59605926,0.40394074
13254-33-6,0.396199,0.603801
106966-25-0,0.5443274,0.4556726
32765-81-4,0.16977209,0.8302279
44992-01-0,0.3831169,0.6168831
51-83-2,0.30992156,0.69007844
987-78-0,0.6458236,0.35417637
999-81-5,0.15913785,0.84086215
2758-06-7,0.25766784,0.74233216
5110-69-0,0.27658707,0.72341293
6645-46-1,0.44902706,0.55097294
56-93-9,0.18617332,0.8138267
107-43-7,0.2854473,0.7145527
76144-81-5,0.5676205,0.4323795
35035-05-3,0.2586469,0.7413531
15302-91-7,0.17448723,0.82551277
62-97-5,0.11482108,0.8851789
596-51-0,0.096272826,0.9037272
46830-22-2,0.20045626,0.79954374
561-43-3,0.06705195,0.93294805
13025-69-9,0.36646944,0.63353056
14652-09-6,0.3757248,0.6242752
4317-14-0,0.10726875,0.89273125
2747-31-1,0.12838179,0.8716182
3688-65-1,0.06994456,0.93005544
15351-05-0,0.08715689,0.9128431
30817-43-7,0.09672415,0.90327585
4269-88-9,0.19465196,0.80534804
144-12-7,0.088012874,0.9119871
21216-78-4,0.07504779,0.9249522
35425-83-3,0.07139778,0.9286022
71731-58-3,0.11285293,0.88714707
7529-22-8,0.14366603,0.856334
302-70-5,0.13094509,0.8690549
101670-74-0,0.16586286,0.83413714
63516-07-4,0.06480849,0.9351915
63869-28-3,0.1103363,0.8896637
24815-24-5,0.33532047,0.6646795
50-55-5,0.31468558,0.6853144
1062-48-2,0.45780915,0.54219085
54110-25-7,0.6764846,0.3235154
122185-09-5,0.86015844,0.13984159
1178-29-6,0.101833165,0.89816684
73573-42-9,0.5643001,0.43569988
6429-04-5,0.26088423,0.7391158
81182-04-9,0.19040054,0.80959946
4880-82-4,0.0835011,0.9164989
6879-02-3,0.06156999,0.93843
122-10-1,0.06375563,0.93624437
1795-58-0,0.17655265,0.82344735
3700-89-8,0.07635456,0.92364544
76541-72-5,0.08408451,0.9159155
690-49-3,0.17497522,0.8250248
3383-96-8,0.23414296,0.76585704
3356-57-8,0.3618307,0.6381693
1174-83-0,0.14378232,0.8562177
2782-70-9,0.08087748,0.9191225
5930-71-2,0.10069859,0.8993014
1185-55-3,0.6946558,0.30534422
208465-21-8,0.9152372,0.08476281
37894-46-5,0.72341126,0.27658874
1067-53-4,0.7887285,0.21127155
53808-87-0,0.70620024,0.2937998
58306-30-2,0.83746666,0.16253334
919-76-6,0.104922354,0.89507765
751-73-5,0.3118686,0.6881314
35543-24-9,0.12759435,0.87240565
41716-93-2,0.11150116,0.88849884
26328-04-1,0.2952845,0.7047155
82697-76-5,0.61922705,0.38077295
635-41-6,0.2727707,0.7272293
35619-65-9,0.1973545,0.8026455
5914-66-9,0.15940225,0.84059775
24050-58-6,0.41002822,0.5899718
1532-12-3,0.2546534,0.7453466
102324-40-3,0.40247357,0.59752643
144740-53-4,0.9366556,0.0633444
101477-54-7,0.11033207,0.8896679
100596-38-1,0.8147039,0.18529612
757-86-8,0.07116467,0.92883533
2778-04-3,0.090922594,0.9090774
15037-64-6,0.11110997,0.88889
3581-11-1,0.034819007,0.965181
950-37-8,0.07776511,0.9222349
2487-90-3,0.7198516,0.28014836
1760-24-3,0.45770818,0.5422918
15396-00-6,0.45726103,0.542739
2530-87-2,0.29086953,0.70913047
2996-92-1,0.6866511,0.31334886
121-45-9,0.19212478,0.8078752
512-56-1,0.2801667,0.7198333
3069-29-2,0.39592916,0.60407084
18171-19-2,0.55454236,0.44545764
406679-89-8,0.32205117,0.67794883
17865-32-6,0.8636375,0.13636251
3027-21-2,0.7706166,0.22938341
681-06-1,0.04201448,0.9579855
2587-90-8,0.027967453,0.97203255
4752-35-6,0.026926577,0.9730734
54473-43-7,0.047798157,0.95220184
3254-63-5,0.051237464,0.94876254
3070-16-4,0.059619665,0.94038033
152-20-5,0.037914515,0.9620855
2953-29-9,0.04384017,0.95615983
6504-77-4,0.56462705,0.43537298
110-71-4,0.84353936,0.15646064
111-96-6,0.8952244,0.104775585
143-24-8,0.9232282,0.07677181
4431-83-8,0.9386846,0.061315395
71850-03-8,0.9475664,0.05243358
10232-93-6,0.93445563,0.06554437
117-82-8,0.94513065,0.05486933
3753-18-2,0.7978593,0.20214066
109-87-5,0.75490725,0.24509278
117428-22-5,0.45962936,0.54037064
131860-33-8,0.72787845,0.27212152
34758-84-4,0.16418064,0.83581936
1125-88-8,0.7282889,0.2717111
20627-73-0,0.58845735,0.41154268
81098-60-4,0.36427832,0.6357217
77402-03-0,0.3847518,0.6152482
106-79-6,0.92323256,0.07676744
627-93-0,0.9185866,0.08141339
106-65-0,0.881274,0.11872604
1830-54-2,0.81073636,0.18926366
108-59-8,0.85768855,0.14231144
674773-12-7,0.69623005,0.30376998
111753-73-2,0.4365852,0.5634148
78967-07-4,0.57120645,0.42879355
101-70-2,0.43564892,0.5643511
150-78-7,0.69323695,0.30676302
96719-64-1,0.07319456,0.92680544
27318-87-2,0.34331864,0.65668136
93-02-7,0.6495695,0.3504305
74697-34-0,0.8499066,0.15009339
96719-51-6,0.06889087,0.93110913
89-39-4,0.66956055,0.33043942
2735-04-8,0.25463378,0.7453662
30544-68-4,0.744594,0.25540605
98532-69-5,0.07393253,0.9260675
67990-05-0,0.95651895,0.043481056
5355-16-8,0.19985229,0.8001477
7306-46-9,0.3903693,0.6096307
100093-45-6,0.9438087,0.056191325
82697-77-6,0.7858346,0.2141654
110488-70-5,0.25468528,0.7453147
81840-15-5,0.21914732,0.7808527
119-90-4,0.57056504,0.42943496
89427-14-5,0.056245625,0.9437544
4273-92-1,0.8983409,0.1016591
92-72-8,0.8796093,0.120390736
2586-57-4,0.96487796,0.03512203
6940-53-0,0.63517165,0.36482835
458-37-7,0.7321136,0.2678864
91-10-1,0.5565026,0.44349742
23158-25-0,0.086321235,0.91367877
96719-69-6,0.10536736,0.89463264
70024-40-7,0.13386416,0.86613584
77883-43-3,0.14120203,0.85879797
19237-84-4,0.45436174,0.54563826
64951-27-5,0.25183547,0.74816453
357-57-3,0.20564198,0.794358
89427-13-4,0.07657236,0.92342764
6294-52-6,0.5304301,0.46956995
2675-77-6,0.43910402,0.560896
72684-95-8,0.29167247,0.70832753
40553-78-4,0.5031707,0.49682924
31848-02-9,0.39198774,0.60801226
99283-01-9,0.8892841,0.11071591
104040-78-0,0.94417846,0.055821545
199119-58-9,0.923813,0.07618701
89392-03-0,0.5164838,0.48351622
122548-33-8,0.92929626,0.07070375
13223-43-3,0.11083883,0.88916117
138786-67-1,0.5652895,0.43471047
633-65-8,0.1452905,0.8547095
606-45-1,0.69198275,0.30801722
94-60-0,0.80335695,0.19664304
6289-46-9,0.6761134,0.32388657
172529-93-0,0.3969075,0.6030925
133-47-1,0.64592856,0.35407144
56141-00-5,0.58067906,0.41932097
89427-46-3,0.07714194,0.92285806
4336-19-0,0.89653367,0.10346635
1459-93-4,0.8021473,0.19785269
13290-96-5,0.7863373,0.21366268
5292-45-5,0.7846865,0.21531351
131-11-3,0.78255403,0.21744597
173584-44-6,0.5417772,0.4582228
96753-93-4,0.70374644,0.29625356
3426-43-5,0.9659427,0.034057338
34391-94-1,0.95399195,0.046008024
616-38-6,0.5579068,0.4420932
4525-33-1,0.5740404,0.42595956
98518-96-8,0.05388719,0.9461128
126990-35-0,0.8084032,0.19159679
6843-66-9,0.5939127,0.40608728
20120-33-6,0.6171497,0.3828503
52-68-6,0.19459301,0.805407
74940-61-7,0.14641649,0.8535835
37565-85-8,0.36597472,0.6340253
813-84-3,0.19166982,0.8083302
17321-47-0,0.031089604,0.9689104
597-25-1,0.119131446,0.88086855
42136-28-7,0.15628982,0.8437102
950-35-6,0.039607286,0.9603927
2255-15-4,0.06576002,0.93424
6161-78-0,0.2298851,0.7701149
2274-67-1,0.34110212,0.6588979
2274-69-3,0.14838773,0.85161227
13104-21-7,0.14397013,0.85602987
23560-59-0,0.15158081,0.8484192
52899-13-5,0.13830632,0.8616937
5598-52-7,0.13015622,0.8698438
64050-54-0,0.12229264,0.87770736
1886-01-7,0.022678435,0.97732157
3735-33-9,0.04025662,0.9597434
3820-53-9,0.04547298,0.954527
3309-87-3,0.07001579,0.9299842
50915-31-6,0.047530115,0.9524699
298-00-0,0.032607913,0.9673921
363-97-3,0.02954334,0.97045666
5826-76-6,0.048513472,0.9514865
500-28-7,0.03802383,0.9619762
50590-01-7,0.02782166,0.97217834
18936-52-2,0.186391,0.813609
63981-11-3,0.17947906,0.82052094
2104-96-3,0.1256969,0.8743031
18181-70-9,0.042272568,0.95772743
5598-13-0,0.09624207,0.9037579
756-80-9,0.048321545,0.95167845
32357-99-6,0.02256012,0.9774399
3692-87-3,0.025540173,0.9744598
42565-17-3,0.083217144,0.91678286
78-57-9,0.07757527,0.92242473
144-41-2,0.14824289,0.8517571
1113-01-5,0.3736453,0.6263547
58995-44-1,0.06396896,0.93603104
22439-39-0,0.21702647,0.7829735
51356-18-4,0.16131389,0.8386861
51442-09-2,0.02445829,0.9755417
86-50-0,0.18482596,0.81517404
18722-80-0,0.025313973,0.974686
64050-59-5,0.023034155,0.97696584
64050-57-3,0.026413739,0.97358626
3735-23-7,0.027612984,0.972387
6436-04-0,0.10572624,0.89427376
41219-30-1,0.054811895,0.9451881
10312-19-3,0.042458534,0.95754147
63716-52-9,0.07522583,0.92477417
5114-31-8,0.041578054,0.95842195
2524-03-0,0.02784735,0.97215265
53749-38-5,0.56324023,0.43675977
2667-49-4,0.08097547,0.9190245
22243-91-0,0.049837768,0.95016223
2984-68-1,0.029831648,0.97016835
22608-53-3,0.033334076,0.9666659
77173-43-4,0.03714806,0.96285194
10265-92-6,0.03271699,0.967283
29809-48-1,0.029541671,0.9704583
54473-30-2,0.08680934,0.91319066
54473-41-5,0.043397963,0.95660204
41495-66-3,0.20891964,0.79108036
87359-33-9,0.55714226,0.44285774
66-27-3,0.40079594,0.59920406
61718-80-7,0.45862192,0.5413781
5332-73-0,0.26924896,0.73075104
1589-49-7,0.7625419,0.23745812
110-67-8,0.67162853,0.32837147
54778-70-0,0.29749006,0.70250994
4634-47-3,0.23415405,0.76584595
109-86-4,0.7097065,0.2902935
111-77-3,0.85640985,0.14359014
112-35-6,0.83326566,0.16673432
81529-71-7,0.6998726,0.30012736
1663-35-0,0.5214386,0.4785614
3459-20-9,0.81535995,0.18464005
339-44-6,0.81385225,0.18614776
3121-61-7,0.67964137,0.3203586
81529-69-3,0.78116417,0.2188358
35702-75-1,0.7086262,0.2913738
13551-87-6,0.4456818,0.5543182
73815-11-9,0.25354576,0.74645424
98519-47-2,0.084254384,0.9157456
98532-70-8,0.056901038,0.94309896
1917-64-2,0.6379749,0.36202508
168152-85-0,0.101679265,0.89832073
625-45-6,0.8004343,0.1995657
4484-61-1,0.7126332,0.2873668
42604-12-6,0.87360597,0.12639402
107-30-2,0.2617703,0.7382297
107-25-5,0.2272219,0.7727781
107-31-3,0.4046036,0.5953964
5614-37-9,0.783181,0.21681897
1328-90-1,0.14632356,0.85367644
86803-90-9,0.7725558,0.22744416
36061-95-7,0.1093868,0.8906132
58994-96-0,0.36935377,0.6306462
9000-38-8,0.5970118,0.40298817
51762-05-1,0.9199233,0.08007672
111-81-9,0.7837715,0.2162285
25601-41-6,0.54952276,0.4504772
2935-90-2,0.5009129,0.4990871
3395-91-3,0.3220889,0.6779111
105-34-0,0.33874428,0.6612557
14352-61-5,0.8052709,0.19472912
101-41-7,0.6312644,0.3687356
2876-78-0,0.7218014,0.27819863
689-09-8,0.39451295,0.60548705
65463-19-6,0.4813854,0.5186146
1929-87-9,0.7536711,0.24632889
69184-17-4,0.6669667,0.3330333
453-18-9,0.19492781,0.8050722
117337-19-6,0.56069493,0.4393051
96-32-2,0.14618838,0.8538116
100-66-3,0.42451233,0.5754877
68844-77-9,0.10366219,0.8963378
140-67-0,0.5245374,0.47546262
102-17-0,0.77119833,0.22880165
60045-41-2,0.20220822,0.7977918
60027-80-7,0.394557,0.605443
123-11-5,0.652396,0.34760398
130198-05-9,0.23536056,0.76463944
42399-49-5,0.8164274,0.18357259
53036-61-6,0.06795007,0.93204993
82697-79-8,0.50694144,0.4930586
157173-60-9,0.06578332,0.9342167
5863-35-4,0.32114357,0.67885643
611-94-9,0.75289595,0.24710408
58955-83-2,0.16110682,0.8388932
72432-10-1,0.3966213,0.6033787
12771-68-5,0.45879197,0.541208
104-94-9,0.14945227,0.85054773
332-35-4,0.25590557,0.74409443
20172-02-5,0.27428764,0.72571236
92-79-5,0.7961782,0.20382181
30544-61-7,0.35861593,0.64138407
100-17-4,0.23809469,0.7619053
150-76-5,0.41833442,0.5816656
104-92-7,0.49059325,0.50940675
96719-46-9,0.03722626,0.96277374
96719-67-4,0.08060455,0.91939545
96733-88-9,0.10737193,0.8926281
96719-65-2,0.101417124,0.8985829
96719-62-9,0.05388397,0.94611603
96719-60-7,0.051193595,0.9488064
96719-59-4,0.06997383,0.9300262
96719-54-9,0.054110706,0.9458893
96719-68-5,0.05388397,0.94611603
96719-50-5,0.07615936,0.92384064
96719-49-2,0.09833342,0.9016666
96719-47-0,0.064275324,0.9357247
1078-19-9,0.74985695,0.25014302
1847-63-8,0.17476839,0.8252316
93-04-9,0.6762265,0.32377347
150-19-6,0.35178065,0.64821935
138113-08-3,0.49789405,0.50210595
28534-37-4,0.6309098,0.3690902
64037-14-5,0.20990467,0.7900953
96-96-8,0.2847491,0.7152509
131-57-7,0.50431013,0.49568987
531-59-9,0.50459373,0.49540624
13244-33-2,0.9242983,0.075701684
63638-90-4,0.104698,0.895302
18179-67-4,0.8125186,0.18748137
61361-61-3,0.2742316,0.7257684
56538-01-3,0.12924147,0.87075853
61361-58-8,0.11831981,0.8816802
66839-98-3,0.06147474,0.93852526
17854-59-0,0.109191835,0.89080817
1504-74-1,0.55916405,0.44083598
64380-46-7,0.37916642,0.6208336
135-02-4,0.51079917,0.4892008
80834-78-2,0.055035174,0.9449648
80834-75-9,0.086545825,0.9134542
3562-99-0,0.41055208,0.5894479
313-67-7,0.5545102,0.44548982
108828-56-4,0.6422554,0.35774457
32828-81-2,0.26565957,0.7343404
10238-21-8,0.62214506,0.37785494
3641-50-7,0.6445384,0.3554616
90-04-0,0.13128519,0.8687148
120-35-4,0.572936,0.427064
99-59-2,0.25096738,0.7490326
135-62-6,0.7865498,0.2134502
36968-27-1,0.9573078,0.042692173
55232-80-9,0.2716033,0.7283967
1229-55-6,0.5428059,0.4571941
80834-64-6,0.07512766,0.92487234
76487-32-6,0.14509451,0.8549055
21580-07-4,0.21039802,0.789602
80834-66-8,0.0806365,0.9193635
57149-07-2,0.11288905,0.88711095
107707-55-1,0.092208505,0.9077915
107707-39-1,0.07218218,0.9278178
128143-10-2,0.29105687,0.7089431
91-23-6,0.6137907,0.3862093
93839-20-4,0.8424182,0.1575818
537-73-5,0.48892462,0.5110754
99784-08-4,0.594809,0.405191
72956-09-3,0.36391324,0.63608676
93-14-1,0.6039728,0.39602724
70-07-5,0.10747576,0.89252424
21492-45-5,0.18015039,0.8198496
7217-59-6,0.3183508,0.6816492
5345-54-0,0.15179634,0.84820366
4920-79-0,0.31773186,0.68226814
4698-11-7,0.40568858,0.5943114
57645-49-5,0.28349346,0.71650654
5307-02-8,0.23851418,0.7614858
32861-85-1,0.7102024,0.2897976
97-53-0,0.41013378,0.5898662
19272-90-3,0.46596998,0.53403
121-33-5,0.48613566,0.51386434
92-61-5,0.3179974,0.6820026
374726-62-2,0.588211,0.411789
73698-58-5,0.6147618,0.38523814
10031-96-6,0.42124426,0.57875574
73698-63-2,0.8056025,0.1943975
4065-45-6,0.8514541,0.1485459
1162-65-8,0.49891305,0.50108695
10048-13-2,0.3590483,0.6409517
2872-48-2,0.818068,0.18193199
69563-51-5,0.79653805,0.20346196
607-91-0,0.29604447,0.70395553
73698-64-3,0.47885442,0.5211456
219715-34-1,0.2736209,0.7263791
114834-06-9,0.14602411,0.8539759
80-35-3,0.53168863,0.46831137
30578-37-1,0.26745576,0.73254424
96-33-3,0.32712573,0.6728743
22839-47-0,0.82126725,0.17873274
14437-17-3,0.5037539,0.49624607
5894-79-1,0.6150126,0.3849874
144077-07-6,0.12206745,0.87793255
484-20-8,0.20150506,0.79849494
2307-49-5,0.293064,0.706936
89427-02-1,0.050984085,0.9490159
5956-63-8,0.49481112,0.5051889
57057-83-7,0.27481604,0.72518396
2539-17-5,0.47006232,0.5299377
298-81-7,0.57232535,0.42767468
89427-39-4,0.06360316,0.93639684
2438-88-2,0.36317742,0.6368226
34580-76-2,0.09702158,0.9029784
219715-41-0,0.37365383,0.6263462
137-05-3,0.34753186,0.65246814
80-63-7,0.14880407,0.85119593
93-58-3,0.6320877,0.3679123
14192-26-8,0.6359334,0.36406663
134-20-3,0.69281304,0.30718696
83929-47-9,0.6959986,0.3040014
319-24-4,0.62925863,0.37074137
42576-02-3,0.6898428,0.3101572
393-85-1,0.8053513,0.1946487
88599-37-5,0.6740008,0.3259992
6307-82-0,0.7215951,0.2784049
611-13-2,0.53747076,0.46252924
16298-03-6,0.4583946,0.5416054
15206-55-0,0.56259704,0.437403
360-53-2,0.35926908,0.6407309
2536-31-4,0.535506,0.46449402
26447-85-8,0.43771547,0.5622845
19190-61-5,0.31306326,0.68693674
29427-58-5,0.21321714,0.78678286
142469-14-5,0.84921825,0.15078175
176972-62-6,0.15572965,0.84427035
1918-18-9,0.24193126,0.75806874
31431-39-7,0.62248135,0.37751868
43210-67-9,0.48788422,0.5121158
28559-00-4,0.5083705,0.49162948
6804-07-5,0.3008538,0.6991462
145701-23-1,0.7686121,0.23138791
31080-68-9,0.20243531,0.7975647
13589-15-6,0.073725164,0.92627484
79-22-1,0.30085695,0.69914305
25991-93-9,0.22710353,0.77289647
92823-03-5,0.8635315,0.13646851
33564-30-6,0.9203872,0.07961281
425-87-6,0.5269964,0.47300366
76-38-0,0.51143193,0.48856807
139886-03-6,0.096372604,0.9036274
88283-41-4,0.4362895,0.5637105
361377-29-9,0.6366366,0.36336342
68401-82-1,0.96308535,0.03691466
98753-19-6,0.94208723,0.057912793
55268-75-2,0.91779864,0.082201354
105239-91-6,0.7813719,0.2186281
598-58-3,0.1351183,0.8648817
21609-90-5,0.22709674,0.77290326
2591-66-4,0.047945023,0.952055
3811-49-2,0.10357404,0.89642596
2523-94-6,0.037737608,0.9622624
540-97-6,0.77999276,0.22000723
541-02-6,0.77999276,0.22000723
10497-05-9,0.3905341,0.6094659
107-51-7,0.84212345,0.15787657
60111-54-8,0.8092284,0.1907716
556-67-2,0.77999276,0.22000723
999-97-3,0.24009031,0.7599097
1000-70-0,0.19729805,0.80270195
107-46-0,0.797732,0.20226802
1009-93-4,0.17747414,0.82252586
33204-76-1,0.6962037,0.30379626
75-76-3,0.65505725,0.34494275
388606-32-4,0.26924628,0.7307537
2554-06-5,0.5649061,0.4350939
5683-30-7,0.8755243,0.1244757
2345-38-2,0.8151183,0.1848817
2374-14-3,0.5402398,0.4597602
1719-58-0,0.22777271,0.7722273
42959-18-2,0.26190048,0.7380995
75-78-5,0.14959812,0.8504019
85509-19-9,0.22286671,0.7771333
7787-93-1,0.17243439,0.8275656
675-62-7,0.25195432,0.7480457
5578-42-7,0.23449749,0.7655025
149-74-6,0.2596432,0.7403568
75-79-6,0.16601187,0.83398813
676-83-5,0.036541343,0.96345866
1787-44-6,0.3564399,0.6435601
35691-25-9,0.12705177,0.8729482
1511-67-7,0.1181736,0.8818264
7526-26-3,0.37673134,0.62326866
3954-73-2,0.033192694,0.9668073
740-20-5,0.035827756,0.96417224
2665-30-7,0.062442124,0.9375579
5188-07-8,0.19634181,0.8036582
816-80-8,0.045901,0.954099
624-92-0,0.57452255,0.42547745
3268-49-3,0.5112112,0.48878878
17773-41-0,0.4403652,0.5596348
63-68-3,0.69841677,0.30158323
1947-37-1,0.7424505,0.2575495
87459-76-5,0.8115507,0.18844932
583-91-5,0.6775018,0.3224982
59021-03-3,0.06574106,0.93425894
100-68-5,0.2607044,0.7392956
123-09-1,0.23749477,0.76250523
7143-67-1,0.7560672,0.24393277
135158-54-2,0.2644034,0.7355966
14527-26-5,0.050841153,0.94915885
68786-66-3,0.43515974,0.56484026
64037-25-8,0.15533978,0.8446602
1115-84-0,0.67949224,0.32050774
67-68-5,0.5804595,0.41954052
934-73-6,0.22974092,0.7702591
473-51-8,0.4124441,0.5875559
67-71-0,0.4867488,0.5132512
2990-21-8,0.3774987,0.6225013
3112-85-4,0.37279016,0.62720984
3570-98-7,0.6030319,0.39696813
1222-57-7,0.15820122,0.8417988
14763-60-1,0.39645302,0.603547
247569-56-8,0.6630142,0.33698583
19016-29-6,0.22885942,0.7711406
14008-44-7,0.48440015,0.51559985
104206-82-8,0.7256054,0.27439457
13244-35-4,0.5491537,0.45084628
20945-65-7,0.48970914,0.51029086
335104-84-2,0.36135876,0.63864124
141112-29-0,0.36483735,0.63516265
2700-89-2,0.17358589,0.8264141
27603-25-4,0.25584853,0.7441515
51803-78-2,0.56204224,0.43795773
113296-13-2,0.40466732,0.5953327
22729-75-5,0.32703835,0.67296165
3687-13-6,0.25079936,0.74920064
53639-82-0,0.21422684,0.78577316
558-25-8,0.12718856,0.87281144
74-88-4,0.14859569,0.8514043
1025-15-6,0.15905863,0.84094137
2694-54-4,0.37386787,0.62613213
101-37-1,0.2552346,0.7447654
102-84-1,0.13520586,0.86479414
3524-68-3,0.4819082,0.5180918
72782-44-6,0.2529785,0.7470215
3710-30-3,0.45863497,0.541365
99-67-2,0.29840738,0.7015926
124-02-7,0.093497634,0.90650237
37764-25-3,0.14414895,0.85585105
16338-97-9,0.05041963,0.9495804
6294-79-7,0.20081049,0.7991895
15180-03-7,0.25529373,0.7447063
557-40-4,0.261878,0.738122
131-17-9,0.37386787,0.62613213
142-22-3,0.28062284,0.71937716
2179-57-9,0.23544216,0.76455784
3917-15-5,0.2655192,0.7344808
106-99-0,0.25847977,0.7415202
110-26-9,0.4051677,0.5948323
13048-33-4,0.17223185,0.82776815
1070-70-8,0.2989506,0.7010494
17831-71-9,0.32674253,0.67325747
1680-21-3,0.25221568,0.7477843
4074-88-8,0.32674253,0.67325747
52408-42-1,0.76907206,0.23092794
86273-46-3,0.32591313,0.67408687
765-12-8,0.43729186,0.56270814
17351-75-6,0.5293577,0.4706423
4074-90-2,0.26951343,0.7304866
627-51-0,0.20415932,0.7958407
26750-50-5,0.31573898,0.684261
77-77-0,0.21409535,0.78590465
126-99-8,0.09815335,0.90184665
112-43-6,0.61203957,0.38796043
112-45-8,0.4672327,0.5327673
112-38-9,0.4641236,0.5358764
591-80-0,0.41862583,0.58137417
39716-58-0,0.17220074,0.82779926
4255-24-7,0.08263534,0.91736466
300-57-2,0.5137315,0.4862685
302-34-1,0.2892518,0.7107482
10017-11-5,0.06207061,0.9379294
109-57-9,0.03670299,0.963297
19876-05-2,0.24590212,0.7540979
13973-71-2,0.13709372,0.8629063
25646-22-4,0.09080261,0.9091974
25646-24-6,0.11945617,0.8805438
57-06-7,0.06273866,0.93726134
5834-97-9,0.1175639,0.8824361
152-02-3,0.065965354,0.93403465
57-29-4,0.11445689,0.8855431
357-08-4,0.12104231,0.8789577
78467-47-7,0.16047746,0.83952254
107-18-6,0.2866758,0.7133242
111-45-5,0.49123234,0.50876766
106-92-3,0.34103358,0.6589664
1838-59-1,0.19482929,0.8051707
35554-44-0,0.29333657,0.7066634
2705-87-5,0.48555452,0.5144455
13361-32-5,0.30499297,0.695007
4728-82-9,0.46334988,0.5366501
1797-74-6,0.45998955,0.54001045
14520-53-7,0.40661895,0.59338105
63887-17-2,0.5237938,0.47620618
22131-79-9,0.12721962,0.8727804
1866-31-5,0.54261327,0.45738673
