CASRN,Toxic_xgboost_rdkit2d-0,Toxic_xgboost_rdkit2d-1
50471-44-8,0.6757264,0.32427362
2033-94-5,0.17645717,0.82354283
11034-31-4,0.5469209,0.45307913
82203-23-4,0.44227046,0.55772954
27955-94-8,0.8707514,0.12924863
80-06-8,0.6414447,0.35855535
72420-38-3,0.54454225,0.45545775
131807-57-3,0.43704033,0.5629597
127-20-8,0.5875411,0.41245893
136-25-4,0.20214432,0.7978557
1717-00-6,0.35317993,0.64682007
71-55-6,0.194614,0.805386
15208-16-9,0.9935981,0.0064019132
3688-85-5,0.6472211,0.35277888
1754-58-1,0.049797833,0.95020217
561-41-1,0.16503847,0.83496153
23135-22-0,0.074685276,0.9253147
66357-35-5,0.07156694,0.92843306
76963-41-2,0.39784545,0.60215455
103628-48-4,0.19680643,0.80319357
23422-53-9,0.01567483,0.9843252
50335-55-2,0.032607555,0.96739244
3311-54-4,0.019421458,0.98057854
23504-07-6,0.029405236,0.97059476
17289-49-5,0.05391258,0.9460874
13256-32-1,0.07180798,0.928192
6884-59-9,0.015428424,0.9845716
86360-33-0,0.542487,0.45751294
49701-24-8,0.51964146,0.48035854
1113-02-6,0.042402267,0.95759773
18278-44-9,0.012069702,0.9879303
3344-11-4,0.04369074,0.95630926
18188-17-5,0.011813462,0.98818654
54708-68-8,0.28436613,0.71563387
15037-58-8,0.044500947,0.95549905
20253-72-9,0.086651206,0.9133488
16637-86-8,0.023050189,0.9769498
16960-40-0,0.01835686,0.98164314
1421-68-7,0.8014238,0.19857623
140695-21-2,0.67339027,0.3266097
1225-55-4,0.062375963,0.93762404
10262-69-8,0.020269632,0.97973037
60070-44-2,0.018281817,0.9817182
60763-63-5,0.039823055,0.96017694
6291-84-5,0.08818686,0.91181314
693-05-0,0.17846668,0.8215333
54910-89-3,0.081490755,0.91850924
109-83-1,0.74828696,0.25171307
13055-76-0,0.025216222,0.9747838
61791-42-2,0.8069876,0.19301243
25756-29-0,0.014059544,0.98594046
40137-22-2,0.7398481,0.26015192
14489-75-9,0.032906115,0.9670939
10085-81-1,0.0108367205,0.9891633
123-39-7,0.22989374,0.77010626
100-60-7,0.021343172,0.9786568
58-25-3,0.34245592,0.6575441
6330-25-2,0.47200567,0.52799433
100-61-8,0.04224974,0.95775026
100-15-2,0.21799111,0.7820089
5621-86-3,0.6667334,0.3332666
54903-59-2,0.90881795,0.091182046
123172-46-3,0.8571073,0.14289275
54903-60-5,0.80654836,0.19345164
63365-44-6,0.7930197,0.2069803
1220-94-6,0.57300574,0.42699426
2475-46-9,0.92051613,0.07948385
27314-13-2,0.12468982,0.8753102
60439-52-3,0.41439492,0.5856051
101155-02-6,0.11587089,0.8841291
63906-81-0,0.44028544,0.55971456
284462-37-9,0.3547638,0.6452362
757251-39-1,0.5823474,0.4176526
882167-77-3,0.17661077,0.82338923
1674-62-0,0.37047333,0.6295267
598-52-7,0.017898083,0.9821019
165252-70-0,0.48751384,0.51248616
210880-92-5,0.1615383,0.8384617
3567-62-2,0.20549196,0.79450804
6610-29-3,0.031071246,0.96892875
1966-58-1,0.041686714,0.9583133
1943-79-9,0.014788628,0.9852114
13792-20-6,0.040216565,0.95978343
13792-24-0,0.032018304,0.9679817
3282-00-6,0.021046102,0.9789539
7070-71-5,0.033132434,0.96686757
6988-21-2,0.03693217,0.9630678
6842-34-8,0.022652686,0.9773473
63-25-2,0.039025605,0.9609744
5721-72-2,0.26799273,0.73200727
3279-46-7,0.029358864,0.97064114
3942-54-9,0.02529937,0.9747006
13792-21-7,0.0215137,0.9784863
22791-23-7,0.013642013,0.986358
24031-96-7,0.028374672,0.9716253
55391-34-9,0.008498788,0.9915012
1631-64-7,0.0051755905,0.9948244
1867-66-9,0.16176116,0.83823884
7339-53-9,0.15518314,0.84481686
130365-37-6,0.026725173,0.9732748
91893-37-7,0.036628902,0.9633711
84597-71-7,0.45077026,0.54922974
63991-43-5,0.26024866,0.73975134
51068-60-1,0.2543906,0.7456094
8004-87-3,0.05221331,0.9477867
34544-12-2,0.11832172,0.8816783
66952-49-6,0.29727316,0.70272684
624-83-9,0.040640593,0.9593594
54266-55-6,0.020155072,0.9798449
54266-44-3,0.03251338,0.9674866
16033-21-9,0.025438786,0.9745612
40643-39-8,0.1758089,0.8241911
40843-82-1,0.038320422,0.9616796
40643-36-5,0.029987812,0.9700122
152-16-9,0.07832545,0.92167455
90-72-2,0.13542682,0.8645732
112881-58-0,0.72668433,0.27331564
645-05-6,0.19099373,0.8090063
15112-89-7,0.09445512,0.9055449
548-62-9,0.05174619,0.9482538
6711-48-4,0.02230537,0.97769463
110-95-2,0.10707319,0.8929268
110-18-9,0.063708186,0.9362918
74758-19-3,0.011931837,0.98806816
132050-00-1,0.01527226,0.98472774
61-73-4,0.11065793,0.88934207
2782-91-4,0.061585963,0.93841404
5836-23-7,0.3290093,0.6709907
137-26-8,0.075897515,0.9241025
1031-47-6,0.08795071,0.9120493
115-26-4,0.027478933,0.97252107
1703-48-6,0.19212031,0.8078797
75-50-3,0.07049769,0.9295023
60662-16-0,0.011103094,0.9888969
36104-80-0,0.39885992,0.6011401
51235-04-2,0.20277888,0.7972211
80464-05-7,0.11183858,0.8881614
3475-63-6,0.037873566,0.96212643
16339-14-3,0.063444376,0.9365556
437-74-1,0.62128055,0.37871945
157309-18-7,0.043738484,0.9562615
161559-34-8,0.27679706,0.72320294
58-08-2,0.111395955,0.88860404
5426-89-1,0.162862,0.837138
5415-44-1,0.14708203,0.85291797
15876-67-2,0.24108607,0.75891393
101-26-8,0.06939566,0.93060434
114-80-7,0.015874386,0.9841256
5373-42-2,0.40207165,0.59792835
50-62-4,0.27108145,0.72891855
35115-50-5,0.3365615,0.6634385
4637-24-5,0.27021492,0.7297851
5974-09-4,0.03735894,0.96264106
56066-63-8,0.20163184,0.79836816
213464-77-8,0.98581225,0.014187764
173159-57-4,0.9811895,0.018810526
52-85-7,0.053144574,0.9468554
481-49-2,0.07466459,0.9253354
120162-55-2,0.97342193,0.026578078
61-01-8,0.023536682,0.9764633
76579-52-7,0.041706204,0.9582938
54708-51-9,0.15793473,0.8420653
19937-59-8,0.31568968,0.6843103
35972-50-0,0.07221162,0.9277884
35967-28-3,0.057207048,0.94279295
116476-14-3,0.1738401,0.8261599
27848-84-6,0.04655993,0.95344007
34661-75-1,0.26944983,0.73055017
1039-59-4,0.042452753,0.95754725
30558-43-1,0.074777246,0.92522275
18995-99-8,0.055433214,0.9445668
5310-55-4,0.035328686,0.9646713
109-55-7,0.09297639,0.9070236
10563-29-8,0.15200847,0.8479915
64037-21-4,0.05323732,0.9467627
20064-38-4,0.046230137,0.95376986
303-70-8,0.015794277,0.9842057
303-49-1,0.06162256,0.93837744
53-60-1,0.011543989,0.988456
24268-89-1,0.13382721,0.8661728
50-53-3,0.029964924,0.9700351
1225-65-6,0.00841403,0.99158597
16398-39-3,0.21357733,0.78642267
4755-59-3,0.10384488,0.8961551
3179-63-3,0.31115484,0.68884516
132-69-4,0.032268763,0.96773124
34580-68-2,0.015088797,0.9849112
14286-84-1,0.061407566,0.93859243
4510-65-0,0.07502812,0.9249719
113-59-7,0.042212248,0.95778775
1738-25-6,0.13295817,0.8670418
132-20-7,0.014990926,0.9850091
132-22-9,0.017905772,0.9820942
511-13-7,0.036828995,0.963171
2045-52-5,0.014935672,0.9850643
59-32-5,0.020793438,0.97920656
958-93-0,0.010879397,0.9891206
108-01-0,0.60802865,0.39197138
13877-99-1,0.035392284,0.9646077
518-63-8,0.055348873,0.9446511
1176-08-5,0.014066637,0.98593336
26615-21-4,0.033152163,0.96684784
102207-77-2,0.09619844,0.90380156
2439-35-2,0.12931395,0.87068605
34580-72-8,0.013627112,0.9863729
71-79-4,0.18798822,0.8120118
85273-96-7,0.046223342,0.95377666
4584-46-7,0.042948067,0.95705193
16607-80-0,0.02367431,0.9763257
103-83-3,0.011662185,0.9883378
10175-31-2,0.044950426,0.9550496
21140-37-4,0.13519531,0.8648047
102410-40-2,0.020434976,0.979565
102410-20-8,0.09816921,0.9018308
55363-08-1,0.038411915,0.9615881
19986-35-7,0.1567561,0.8432439
2407-68-3,0.1651299,0.8348701
55314-16-4,0.25604165,0.74395835
5376-09-0,0.18592805,0.81407195
68-12-2,0.3940959,0.6059041
1467-79-4,0.13456416,0.86543584
72575-46-3,0.16265064,0.83734936
2585-36-6,0.061319947,0.93868005
17606-31-4,0.21368724,0.78631276
64-73-3,0.9554583,0.044541746
3963-95-9,0.97377855,0.026221437
2013-58-3,0.94528824,0.054711748
789-37-7,0.16709489,0.8329051
1356964-77-6,0.6971513,0.30284867
6434-38-4,0.08285421,0.9171458
59721-29-8,0.84773046,0.15226953
121-69-7,0.03717667,0.96282333
838-95-9,0.12278819,0.8772118
60045-43-4,0.15128452,0.8487155
39900-95-3,0.18531728,0.8146827
60-11-7,0.21559513,0.7844049
547-58-0,0.77068585,0.22931413
20691-84-3,0.6112443,0.38875568
17576-88-4,0.17177552,0.8282245
140-56-7,0.26951003,0.73048997
5882-48-4,0.19199824,0.80800176
7152-80-9,0.13512051,0.8648795
1122-58-3,0.025607407,0.9743926
100924-68-3,0.09218687,0.90781313
28743-45-5,0.13159585,0.86840415
2680-03-7,0.3694464,0.6305536
74957-49-6,0.18862629,0.8113737
957-51-7,0.22236711,0.7776329
89427-43-0,0.017485559,0.98251444
195252-02-9,0.025408328,0.9745917
1778-08-1,0.20824409,0.7917559
63887-52-5,0.17304409,0.8269559
85815-37-8,0.66432285,0.33567718
52777-92-1,0.04148239,0.9585176
106900-12-3,0.17660981,0.8233902
1609-06-9,0.11787093,0.8821291
1115-70-4,0.5684728,0.4315272
28805-78-9,0.08580297,0.914197
101-42-8,0.122559905,0.8774401
1982-47-4,0.5478584,0.45214158
150-68-5,0.5528399,0.44716015
2164-17-2,0.071225345,0.92877465
27954-37-6,0.1765061,0.8234939
33439-45-1,0.18295461,0.8170454
655-05-0,0.3836465,0.6163535
3134-12-1,0.5470815,0.45291856
21709-44-4,0.02179271,0.9782073
1016-46-2,0.06461716,0.93538284
89427-20-3,0.05162269,0.9483773
25900-68-9,0.09140915,0.90859085
62850-32-2,0.15670127,0.84329873
79-44-7,0.073366106,0.9266339
3226-36-6,0.032812893,0.9671871
31848-11-0,0.030160308,0.9698397
1596-84-5,0.85106725,0.14893275
7227-91-0,0.0041770935,0.9958229
7203-95-4,0.022619665,0.97738034
33330-91-5,0.049167454,0.95083255
7227-92-1,0.029502332,0.97049767
7203-90-9,0.012932837,0.98706716
7239-21-6,0.009112954,0.99088705
23456-93-1,0.013925791,0.9860742
36120-57-7,0.049462438,0.95053756
19992-69-9,0.021775663,0.97822434
33330-89-1,0.100703776,0.8992962
4342-03-4,0.13059735,0.86940265
62-75-9,0.02155596,0.97844404
63886-55-5,0.07166207,0.92833793
22850-19-7,0.010045886,0.9899541
99300-64-8,0.015320122,0.9846799
91893-64-0,0.018250346,0.98174965
91893-26-4,0.19670206,0.80329794
85977-49-7,0.02279067,0.9772093
36014-72-9,0.05032152,0.9496785
1085-98-9,0.24162656,0.75837344
13360-57-1,0.28578007,0.7142199
533-74-4,0.020278454,0.97972155
13863-31-5,0.98896176,0.011038233
7226-23-5,0.15675956,0.84324044
80-73-9,0.20662093,0.79337907
13256-12-7,0.040134728,0.9598653
116979-29-4,0.0062345266,0.9937655
83-67-0,0.14301467,0.85698533
81995-79-1,0.10347843,0.89652157
107007-99-8,0.07157117,0.9284288
6642-31-5,0.40018964,0.59981036
5521-31-3,0.96501654,0.03498345
7597-60-6,0.54213977,0.4578602
81996-52-3,0.12313938,0.8768606
87798-85-4,0.1836921,0.8163079
79712-52-0,0.19291317,0.8070868
519-37-9,0.44562066,0.55437934
79712-53-1,0.06495839,0.9350416
69975-86-6,0.18218297,0.81781703
100706-81-8,0.3177443,0.6822557
652-37-9,0.7591436,0.2408564
7601-87-8,0.17735791,0.8226421
68789-89-9,0.050178587,0.9498214
43222-48-6,0.13053119,0.8694688
89805-39-0,0.135266,0.864734
128-62-1,0.16063678,0.8393632
29173-31-7,0.060575902,0.9394241
120923-37-7,0.9579598,0.04204025
115-37-7,0.014068484,0.9859315
64951-31-1,0.043405056,0.95659494
3176-03-2,0.037313104,0.9626869
64951-34-4,0.03855902,0.961441
64951-25-3,0.16811639,0.8318836
64951-33-3,0.03524661,0.9647534
98389-04-9,0.9936931,0.006306889
80463-89-4,0.16448885,0.83551115
874195-61-6,0.69589734,0.3041027
14419-01-3,0.5204336,0.4795664
24141-01-3,0.026870012,0.97313
69353-21-5,0.015007496,0.9849925
63-75-2,0.18122673,0.81877327
139886-04-7,0.021930218,0.9780698
39885-14-8,0.026147485,0.9738525
66794-74-9,0.21777081,0.7822292
14759-04-7,0.056903362,0.94309664
22958-08-3,0.005821228,0.9941788
5965-13-9,0.01137799,0.988622
125-29-1,0.0055906177,0.9944094
52-28-8,0.0052418113,0.9947582
3688-66-2,0.05406803,0.945932
123253-03-2,0.29747295,0.70252705
494799-38-1,0.5044946,0.4955054
88678-31-3,0.29937106,0.70062894
181274-17-9,0.5334859,0.46651408
123277-35-0,0.5052427,0.4947573
123253-07-6,0.3910151,0.6089849
56796-39-5,0.9193099,0.08069009
75498-96-3,0.9844178,0.015582198
74356-00-6,0.9860013,0.01399869
1746-81-2,0.1136294,0.8863706
330-55-2,0.29206824,0.70793176
13360-45-7,0.112725794,0.8872742
5588-33-0,0.034172475,0.9658275
35130-97-3,0.20169449,0.7983055
98565-18-5,0.78749496,0.21250506
23903-11-9,0.08127093,0.91872907
1555-58-4,0.36771417,0.63228583
1229-69-2,0.014998436,0.98500156
86-12-4,0.012617648,0.98738235
53-89-4,0.010572612,0.9894274
132-18-3,0.019724548,0.98027545
1057-81-4,0.0155005455,0.98449945
57081-55-7,0.09896034,0.90103966
29075-61-4,0.27114308,0.7288569
15574-96-6,0.048582613,0.9514174
34580-14-8,0.04893297,0.95106703
969-33-5,0.058878124,0.9411219
60086-22-8,0.020382583,0.9796174
78104-11-7,0.012104392,0.9878956
72468-85-0,0.0478912,0.9521088
440-17-5,0.02176112,0.9782389
24632-48-2,0.034291804,0.9657082
56217-90-4,0.13177723,0.8682228
29868-97-1,0.33077097,0.66922903
33354-22-2,0.23084015,0.76915985
57342-05-9,0.032044053,0.96795595
24140-98-5,0.047092676,0.9529073
22487-46-3,0.034071922,0.9659281
106017-08-7,0.8039349,0.19606514
1977-11-3,0.00793159,0.9920684
5786-21-0,0.023076117,0.9769239
1977-10-2,0.036110163,0.96388984
14052-80-3,0.14937103,0.850629
16339-07-4,0.17305219,0.8269478
63905-05-5,0.043606043,0.95639396
55-86-7,0.032778025,0.967222
17780-75-5,0.05343926,0.94656074
1553-34-0,0.04063499,0.959365
2975-36-2,0.020555079,0.9794449
1982-37-2,0.02261424,0.97738576
26786-32-3,0.13862503,0.861375
31139-87-4,0.009900391,0.9900996
139886-24-1,0.02284497,0.977155
23327-57-3,0.029374242,0.97062576
306-07-0,0.05841154,0.94158846
150433-14-0,0.71934175,0.28065825
24600-36-0,0.4451313,0.5548687
5060-56-0,0.08617622,0.9138238
19974-69-7,0.024253845,0.97574615
22952-87-0,0.028029501,0.9719705
54-11-5,0.03760791,0.9623921
60634-70-0,0.008118808,0.9918812
54301-19-8,0.06115794,0.93884206
32033-21-9,0.04311651,0.9568835
74627-35-3,0.050987184,0.9490128
51473-23-5,0.024629593,0.9753704
116979-34-1,0.02765441,0.9723456
116979-31-8,0.0071786046,0.9928214
116979-33-0,0.017621934,0.98237807
116979-30-7,0.0143736005,0.9856264
24381-37-1,0.072469175,0.9275308
125-52-0,0.064923465,0.93507653
872-50-4,0.30016905,0.69983095
93-90-3,0.13148534,0.86851466
6232-56-0,0.62649655,0.37350345
88475-55-2,0.14895374,0.85104626
2079-00-7,0.955103,0.044896994
6903-79-3,0.5881281,0.41187188
27942-00-3,0.6598742,0.34012583
59-05-2,0.97115237,0.028847612
69-81-8,0.7006452,0.29935476
68787-95-1,0.1680947,0.8319053
21820-82-6,0.02320218,0.9767978
153719-38-1,0.42227352,0.5777265
153719-23-4,0.24967098,0.750329
63906-70-7,0.024391353,0.97560865
3655-88-7,0.25102448,0.7489755
51026-28-9,0.018583894,0.9814161
13256-11-6,0.025626123,0.9743739
16339-16-5,0.010338426,0.9896616
13256-22-9,0.11748135,0.88251865
46948-72-5,0.3738681,0.6261319
67584-55-8,0.09962177,0.9003782
4960-47-8,0.5538666,0.4461334
59756-60-4,0.34173274,0.65826726
63927-73-1,0.2555105,0.7444895
77639-70-4,0.51504874,0.4849513
132907-72-3,0.27744043,0.7225596
60-56-0,0.03622067,0.96377933
446-86-6,0.33347148,0.6665285
7560-83-0,0.28807986,0.71192014
132-17-2,0.03435582,0.9656442
2169-75-7,0.08346629,0.9165337
51-55-8,0.13124776,0.86875224
51460-26-5,0.9132182,0.086781785
80-77-3,0.19516033,0.8048397
5571-97-1,0.31449783,0.6855022
13131-19-6,0.27688456,0.72311544
5432-28-0,0.026933253,0.97306675
346-18-9,0.74824,0.25175998
135-07-9,0.57041883,0.42958114
1121-07-9,0.7928654,0.20713459
64057-88-1,0.02623403,0.97376597
63716-37-0,0.025820136,0.97417986
3543-75-7,0.07315409,0.9268459
80845-35-8,0.053516448,0.94648355
78467-28-4,0.02747631,0.9725237
78467-30-8,0.0447731,0.9552269
78483-93-9,0.011263311,0.9887367
7492-29-7,0.13099182,0.8690082
2011-67-8,0.16154826,0.83845174
1622-62-4,0.26200968,0.7379903
3900-31-0,0.6778585,0.3221415
5903-13-9,0.119264185,0.8807358
123172-56-5,0.927785,0.07221501
123172-62-3,0.92102504,0.078974985
123172-59-8,0.9603494,0.039650623
74859-42-0,0.74524236,0.25475767
63744-49-0,0.07855064,0.92144936
13993-65-2,0.23516291,0.7648371
124824-14-2,0.076137185,0.9238628
84542-20-1,0.34113735,0.65886265
84529-63-5,0.23743683,0.76256317
84529-59-9,0.06684005,0.93315995
64037-23-6,0.07024616,0.92975384
37385-92-5,0.22007024,0.77992976
54903-63-8,0.79820657,0.20179343
123172-44-1,0.7911647,0.20883529
54903-65-0,0.6265225,0.37347752
5790-90-9,0.19129366,0.80870634
1740-11-0,0.034323156,0.96567684
63755-05-5,0.41070902,0.589291
20354-26-1,0.30668652,0.6933135
614-00-6,0.046706498,0.9532935
7431-19-8,0.10590631,0.8940937
99-80-9,0.07275343,0.9272466
69781-06-2,0.13086206,0.86913794
16219-99-1,0.061318815,0.9386812
69658-91-9,0.04270506,0.95729494
25505-98-0,0.06848627,0.9315137
684-93-5,0.07606739,0.9239326
70-25-7,0.38408953,0.6159105
13860-69-0,0.33076555,0.66923445
80087-46-3,0.12693423,0.87306577
80463-78-1,0.10401565,0.89598435
80087-19-0,0.056128383,0.9438716
30034-03-8,0.955889,0.044111006
1084-23-7,0.0979197,0.9020803
2682-20-4,0.32043356,0.67956644
631-93-6,0.346417,0.653583
34042-85-8,0.3923356,0.6076644
59804-37-4,0.13948768,0.8605123
123253-06-5,0.4173141,0.5826859
123277-33-8,0.31570023,0.68429977
123253-02-1,0.15761387,0.8423861
90101-16-9,0.38408512,0.6159149
123277-34-9,0.51826406,0.48173591
39794-99-5,0.15622461,0.8437754
535-83-1,0.54082245,0.45917755
2447-54-3,0.63202846,0.36797157
14901-08-7,0.7760122,0.22398779
75-52-5,0.023396254,0.97660375
1420-40-2,0.22863817,0.7713618
60-26-4,0.27629876,0.72370124
69-27-2,0.15502566,0.84497434
110528-94-4,0.8315694,0.16843063
13254-33-6,0.8115729,0.18842706
106966-25-0,0.755943,0.244057
32765-81-4,0.061306834,0.93869317
44992-01-0,0.128461,0.871539
51-83-2,0.5767602,0.4232398
987-78-0,0.954169,0.04583104
999-81-5,0.074044704,0.9259553
2758-06-7,0.109223664,0.89077634
5110-69-0,0.075837016,0.924163
6645-46-1,0.8150048,0.1849952
56-93-9,0.0703994,0.9296006
107-43-7,0.6045352,0.39546475
76144-81-5,0.7150373,0.2849627
35035-05-3,0.06539929,0.9346007
15302-91-7,0.27640772,0.7235923
62-97-5,0.039396644,0.96060336
596-51-0,0.080224216,0.9197758
46830-22-2,0.12515682,0.8748432
561-43-3,0.044093072,0.9559069
13025-69-9,0.23093963,0.7690604
14652-09-6,0.27831185,0.72168815
4317-14-0,0.17988145,0.82011855
2747-31-1,0.34573835,0.65426165
3688-65-1,0.029272377,0.9707276
15351-05-0,0.03519553,0.9648045
30817-43-7,0.027925432,0.97207457
4269-88-9,0.10503274,0.89496726
144-12-7,0.06467253,0.9353275
21216-78-4,0.039505422,0.9604946
35425-83-3,0.03369689,0.9663031
71731-58-3,0.16678077,0.83321923
7529-22-8,0.32814962,0.6718504
302-70-5,0.06667942,0.9333206
101670-74-0,0.05506909,0.9449309
63516-07-4,0.09036356,0.90963644
63869-28-3,0.24522871,0.7547713
24815-24-5,0.40227515,0.59772485
50-55-5,0.3693505,0.6306495
1062-48-2,0.5053313,0.49466872
54110-25-7,0.7180437,0.2819563
122185-09-5,0.73459435,0.26540565
1178-29-6,0.051598787,0.9484012
73573-42-9,0.2381348,0.7618652
6429-04-5,0.06968194,0.93031806
81182-04-9,0.060952187,0.9390478
4880-82-4,0.02331382,0.9766862
6879-02-3,0.08421183,0.9157882
122-10-1,0.086039424,0.9139606
1795-58-0,0.058019996,0.94198
3700-89-8,0.050362766,0.94963723
76541-72-5,0.022548854,0.97745115
690-49-3,0.19552976,0.80447024
3383-96-8,0.13110238,0.8688976
3356-57-8,0.2145158,0.7854842
1174-83-0,0.10623455,0.89376545
2782-70-9,0.06289488,0.9371051
5930-71-2,0.06693035,0.93306965
1185-55-3,0.8662172,0.13378282
208465-21-8,0.9893848,0.010615217
37894-46-5,0.6372174,0.36278257
1067-53-4,0.31747502,0.682525
53808-87-0,0.28898084,0.71101916
58306-30-2,0.61798394,0.38201606
919-76-6,0.066613495,0.9333865
751-73-5,0.2094379,0.7905621
35543-24-9,0.10099822,0.8990018
41716-93-2,0.20250505,0.79749495
26328-04-1,0.1426974,0.8573026
82697-76-5,0.59590244,0.40409756
635-41-6,0.30816406,0.69183594
35619-65-9,0.09288573,0.90711427
5914-66-9,0.04904437,0.9509556
24050-58-6,0.3807212,0.6192788
1532-12-3,0.2878669,0.7121331
102324-40-3,0.256077,0.743923
144740-53-4,0.92541325,0.07458673
101477-54-7,0.27267236,0.72732764
100596-38-1,0.97154033,0.028459657
757-86-8,0.07834315,0.92165685
2778-04-3,0.038915277,0.9610847
15037-64-6,0.06896901,0.931031
3581-11-1,0.04362172,0.9563783
950-37-8,0.059066772,0.9409332
2487-90-3,0.8377793,0.16222073
1760-24-3,0.7188721,0.28112796
15396-00-6,0.56379545,0.43620455
2530-87-2,0.2035088,0.7964912
2996-92-1,0.45943344,0.54056656
121-45-9,0.37813038,0.6218696
512-56-1,0.2781449,0.7218551
3069-29-2,0.346559,0.653441
18171-19-2,0.11319274,0.88680726
406679-89-8,0.2803898,0.7196102
17865-32-6,0.6234653,0.37653473
3027-21-2,0.37666905,0.62333095
681-06-1,0.060632944,0.93936706
2587-90-8,0.014832795,0.9851672
4752-35-6,0.008298457,0.99170154
54473-43-7,0.08611888,0.9138811
3254-63-5,0.0107934475,0.98920655
3070-16-4,0.012346327,0.9876537
152-20-5,0.036278605,0.9637214
2953-29-9,0.017102003,0.982898
6504-77-4,0.39146644,0.60853356
110-71-4,0.7440674,0.25593263
111-96-6,0.94681406,0.053185914
143-24-8,0.79411757,0.20588243
4431-83-8,0.9373565,0.06264352
71850-03-8,0.97817034,0.021829667
10232-93-6,0.37002218,0.6299778
117-82-8,0.8184767,0.18152332
3753-18-2,0.6917496,0.30825046
109-87-5,0.6377517,0.36224827
117428-22-5,0.2644565,0.7355435
131860-33-8,0.8197626,0.1802374
34758-84-4,0.062333524,0.9376665
1125-88-8,0.6882706,0.31172937
20627-73-0,0.3974856,0.6025144
81098-60-4,0.29771298,0.702287
77402-03-0,0.3299092,0.6700908
106-79-6,0.9692551,0.030744927
627-93-0,0.8986416,0.10135839
106-65-0,0.93197703,0.06802296
1830-54-2,0.88515955,0.11484045
108-59-8,0.8556017,0.14439827
674773-12-7,0.91518694,0.084813036
111753-73-2,0.50585854,0.4941415
78967-07-4,0.3320909,0.6679091
101-70-2,0.36760366,0.63239634
150-78-7,0.44522858,0.5547714
96719-64-1,0.019347787,0.9806522
27318-87-2,0.37264562,0.6273544
93-02-7,0.80578303,0.19421694
74697-34-0,0.8028971,0.19710292
96719-51-6,0.017106593,0.9828934
89-39-4,0.76047045,0.23952954
2735-04-8,0.22625566,0.77374434
30544-68-4,0.7485738,0.25142625
98532-69-5,0.07076013,0.92923987
67990-05-0,0.9481888,0.05181123
5355-16-8,0.115296245,0.88470376
7306-46-9,0.2694466,0.7305534
100093-45-6,0.93475765,0.065242365
82697-77-6,0.65115654,0.34884346
110488-70-5,0.44014132,0.5598587
81840-15-5,0.15364158,0.8463584
119-90-4,0.61438704,0.385613
89427-14-5,0.041202664,0.95879734
