CASRN,EPA_xgboost_ecfp6bits-1,EPA_xgboost_ecfp6bits-2,EPA_xgboost_ecfp6bits-3,EPA_xgboost_ecfp6bits-4
61-01-8,0.002460983,0.18007551,0.8163321,0.0011314484
76579-52-7,0.024593573,0.14698154,0.80678016,0.021644745
54708-51-9,0.009249561,0.12931913,0.81127375,0.05015756
19937-59-8,0.08693659,0.14122571,0.6107704,0.16106726
35972-50-0,0.08505106,0.18131413,0.6693725,0.06426235
35967-28-3,0.010418919,0.06315752,0.80668885,0.1197347
116476-14-3,0.09741183,0.05813397,0.82805204,0.016402084
27848-84-6,0.400627,0.10077693,0.48052493,0.018071132
34661-75-1,0.008990116,0.6407767,0.24429561,0.10593754
1039-59-4,0.024699487,0.6057045,0.364255,0.005340989
30558-43-1,0.028005222,0.24258867,0.71193033,0.017475756
18995-99-8,0.03101113,0.59699,0.3673637,0.0046352614
5310-55-4,0.008089729,0.47614115,0.4952673,0.020501778
109-55-7,0.0073022307,0.43365973,0.54418147,0.014856597
10563-29-8,0.011543369,0.54210967,0.43158993,0.014757043
64037-21-4,0.0046208547,0.23928696,0.7424521,0.013640138
20064-38-4,0.0063790786,0.49447003,0.48422793,0.014922989
303-70-8,0.0007980443,0.035754405,0.95768476,0.005762761
303-49-1,0.0019786744,0.20982039,0.77723473,0.010966176
53-60-1,0.00807915,0.30858925,0.68121666,0.0021149686
24268-89-1,0.05064192,0.20164855,0.71904594,0.0286636
50-53-3,0.0050712554,0.24260488,0.75054157,0.0017822529
1225-65-6,0.009556078,0.24556606,0.74111956,0.0037582975
16398-39-3,0.11419961,0.43792418,0.43978247,0.0080937855
4755-59-3,0.0023227078,0.19191843,0.8021505,0.0036083674
3179-63-3,0.018931793,0.06888607,0.82669306,0.08548907
132-69-4,0.0029878693,0.12606719,0.8575183,0.013426545
34580-68-2,0.0024906693,0.02213451,0.9697511,0.005623756
14286-84-1,0.0008293595,0.042899594,0.95265126,0.0036198068
4510-65-0,0.0020133078,0.19520517,0.77523875,0.027542768
113-59-7,0.010036854,0.67781377,0.30645713,0.0056922655
1738-25-6,0.08249988,0.36013302,0.54629546,0.011071587
132-20-7,0.014673357,0.36506957,0.59641033,0.023846757
132-22-9,0.012258239,0.26810873,0.7093872,0.010245811
511-13-7,0.012668946,0.32491383,0.6240955,0.038321704
2045-52-5,0.052956276,0.3856485,0.51284784,0.0485474
59-32-5,0.010527983,0.74165297,0.23494343,0.012875674
958-93-0,0.012387556,0.33498362,0.64926213,0.0033667246
108-01-0,0.026415283,0.15997489,0.74608696,0.067522846
13877-99-1,0.025354797,0.5761517,0.37126926,0.027224176
518-63-8,0.016324792,0.3277194,0.65049684,0.0054589687
1176-08-5,0.012221866,0.1186469,0.8611402,0.007990983
26615-21-4,0.007921422,0.2484728,0.6998702,0.043735567
102207-77-2,0.010524076,0.27063945,0.7083116,0.010524824
2439-35-2,0.023670217,0.30370963,0.636614,0.036006153
34580-72-8,0.010248937,0.03305138,0.9481602,0.008539563
71-79-4,0.015014101,0.27305838,0.68091416,0.031013312
85273-96-7,0.005155628,0.102184795,0.8797563,0.0129032815
4584-46-7,0.2511544,0.46558547,0.26860195,0.014658143
16607-80-0,0.027519817,0.18439816,0.76338124,0.024700738
103-83-3,0.04577016,0.42359954,0.50431806,0.026312247
21140-37-4,0.25140247,0.29377034,0.4318837,0.022943534
102410-40-2,0.04936855,0.23806742,0.7009807,0.01158334
102410-20-8,0.025505004,0.15289217,0.7841142,0.037488632
55363-08-1,0.041487344,0.15959966,0.7559641,0.04294892
19986-35-7,0.0044698473,0.044997685,0.9479974,0.0025351015
2407-68-3,0.28237253,0.45731792,0.24280854,0.017501079
5376-09-0,0.0078934245,0.2396539,0.7264583,0.02599439
68-12-2,0.1095429,0.53790784,0.28806472,0.064484544
1467-79-4,0.21423271,0.350512,0.4124102,0.022845097
72575-46-3,0.23050511,0.08822088,0.6115416,0.06973236
2585-36-6,0.08819585,0.47811872,0.39089853,0.042786904
17606-31-4,0.054510154,0.28064814,0.6207574,0.04408433
64-73-3,0.09367972,0.055893015,0.7798211,0.07060617
3963-95-9,0.0699708,0.1767764,0.6790767,0.07417613
2013-58-3,0.22394909,0.013491668,0.67962015,0.0829391
789-37-7,0.052785903,0.39610225,0.48294786,0.068164036
1356964-77-6,0.010273965,0.17652367,0.68909013,0.12411221
6434-38-4,0.96915644,0.0060931803,0.021043342,0.0037070634
59721-29-8,0.19380389,0.01835579,0.5993211,0.18851915
121-69-7,0.08375203,0.26379812,0.5972046,0.05524521
838-95-9,0.05433327,0.121374674,0.7714358,0.052856293
60045-43-4,0.13124129,0.3692319,0.4651601,0.034366645
39900-95-3,0.0636266,0.30149904,0.56384164,0.07103271
60-11-7,0.06799903,0.36099336,0.4727253,0.09828234
547-58-0,0.019481914,0.13469273,0.4896793,0.3561461
20691-84-3,0.013900753,0.26432565,0.26623186,0.4555418
17576-88-4,0.06364853,0.44942227,0.41058743,0.07634176
140-56-7,0.041515462,0.20727548,0.65810263,0.09310641
5882-48-4,0.08195892,0.24713738,0.6251082,0.045795515
7152-80-9,0.1740012,0.61713207,0.19117185,0.017694853
1122-58-3,0.16390163,0.43819523,0.35441864,0.04348454
100924-68-3,0.25115964,0.3218228,0.35474288,0.07227471
28743-45-5,0.03225121,0.35221142,0.55044425,0.06509316
2680-03-7,0.14264305,0.3298252,0.48958248,0.037949234
74957-49-6,0.030121926,0.12761225,0.7309657,0.11130015
957-51-7,0.10752671,0.27694818,0.48795563,0.12756951
89427-43-0,0.97190607,0.022470422,0.0050582443,0.00056518224
195252-02-9,0.047798757,0.50275636,0.4233847,0.026060171
1778-08-1,0.06707138,0.19281286,0.66758335,0.072532445
63887-52-5,0.009531705,0.5377882,0.4164904,0.036189694
85815-37-8,0.01994485,0.036974803,0.8884258,0.054654505
52777-92-1,0.021108963,0.27344686,0.6849642,0.020479942
106900-12-3,0.071580626,0.1819321,0.5576582,0.18882911
1609-06-9,0.19351836,0.42530107,0.36144996,0.019730594
1115-70-4,0.06526457,0.41672686,0.44029024,0.07771832
28805-78-9,0.022302745,0.12263423,0.66308653,0.1919765
101-42-8,0.056550812,0.18871717,0.68301916,0.07171286
1982-47-4,0.071493626,0.29007056,0.39085835,0.24757746
150-68-5,0.029426381,0.3006077,0.62155867,0.04840721
2164-17-2,0.22280282,0.118454404,0.587521,0.07122179
27954-37-6,0.1076008,0.15403889,0.5473277,0.1910326
33439-45-1,0.29294533,0.10435529,0.5445654,0.05813403
655-05-0,0.09306433,0.11961717,0.7068024,0.080516085
3134-12-1,0.025900723,0.21704048,0.7118335,0.045225304
21709-44-4,0.3547557,0.3856473,0.21956377,0.040033244
1016-46-2,0.62785155,0.27813184,0.068618104,0.02539851
89427-20-3,0.59644276,0.362639,0.03455345,0.006364729
25900-68-9,0.02401929,0.3594519,0.5689499,0.047578994
62850-32-2,0.101123504,0.033504225,0.7548859,0.11048631
79-44-7,0.096181564,0.37933388,0.47045153,0.054033007
3226-36-6,0.16069898,0.356066,0.44373026,0.039504804
31848-11-0,0.21245812,0.4240091,0.27112412,0.092408665
1596-84-5,0.034276016,0.19422445,0.6748077,0.09669175
7227-91-0,0.035727657,0.6911547,0.25538436,0.01773324
7203-95-4,0.1258217,0.7287029,0.119712755,0.025762612
33330-91-5,0.019364152,0.38970354,0.57093614,0.019996114
7227-92-1,0.030539062,0.70146644,0.2517243,0.016270153
7203-90-9,0.045542803,0.5423691,0.39488083,0.01720721
7239-21-6,0.029601302,0.8162841,0.14643684,0.007677773
23456-93-1,0.02457869,0.6890256,0.2792901,0.007105617
36120-57-7,0.005643258,0.40551943,0.5649602,0.023877198
19992-69-9,0.025623422,0.92588514,0.04163647,0.0068549486
33330-89-1,0.0131800305,0.27274624,0.5638967,0.15017696
4342-03-4,0.029462166,0.37819347,0.57950443,0.01283993
62-75-9,0.1255767,0.49121284,0.3635361,0.019674398
63886-55-5,0.16497013,0.33749908,0.45608628,0.041444506
22850-19-7,0.32310906,0.20968607,0.43583867,0.031366233
99300-64-8,0.029425783,0.8952805,0.06950239,0.0057913065
91893-64-0,0.605712,0.28501606,0.06582809,0.04344383
91893-26-4,0.31439278,0.55407995,0.109084055,0.02244323
85977-49-7,0.2511152,0.6904361,0.038533207,0.019915497
36014-72-9,0.8026673,0.18146545,0.013486736,0.002380462
1085-98-9,0.12962686,0.15319726,0.5304939,0.186682
13360-57-1,0.09449573,0.2988328,0.5396069,0.06706454
533-74-4,0.06347385,0.38416153,0.52109456,0.031270098
13863-31-5,0.0056202286,0.0035522715,0.11943492,0.8713926
7226-23-5,0.058526084,0.3517489,0.35613847,0.23358649
80-73-9,0.03706593,0.32463896,0.44283456,0.19546059
13256-12-7,0.16560057,0.55228883,0.24111524,0.040995307
116979-29-4,0.017403843,0.85181874,0.11646998,0.014307378
83-67-0,0.04415516,0.26825607,0.6293767,0.058212034
81995-79-1,0.0013041982,0.09635443,0.8596134,0.04272799
107007-99-8,0.0019913665,0.10530115,0.75264204,0.14006542
6642-31-5,0.038407516,0.22126365,0.6168289,0.123499885
7597-60-6,0.21272217,0.15775485,0.52424645,0.105276525
81996-52-3,0.0008380643,0.23873223,0.6098377,0.15059201
87798-85-4,0.00076441723,0.6073653,0.31141075,0.08045951
79712-52-0,0.001610325,0.09901656,0.8816935,0.017679611
519-37-9,0.0043477113,0.04384268,0.643132,0.3086776
79712-53-1,0.005164847,0.20270377,0.6764034,0.11572795
69975-86-6,0.011797787,0.1557931,0.75565916,0.07674996
100706-81-8,0.0048780497,0.09158904,0.86563313,0.03789976
652-37-9,0.037864864,0.23861016,0.57691556,0.14660941
7601-87-8,0.1506199,0.47169533,0.35207844,0.025606355
68789-89-9,0.42394802,0.3378846,0.18871827,0.04944913
43222-48-6,0.04061172,0.341135,0.59717613,0.021077106
89805-39-0,0.041265406,0.3745655,0.49694213,0.08722699
128-62-1,0.047058925,0.16943859,0.65283763,0.13066484
29173-31-7,0.19208594,0.7669094,0.031092113,0.00991247
120923-37-7,0.06461532,0.114415094,0.24189183,0.5790778
115-37-7,0.03002064,0.8204442,0.13312986,0.016405245
64951-31-1,0.0076134526,0.16294521,0.75434136,0.07509993
3176-03-2,0.05517888,0.6568268,0.27226356,0.015730828
64951-34-4,0.007825934,0.03163546,0.9289948,0.031543847
64951-25-3,0.010847877,0.055195834,0.758647,0.17530932
64951-33-3,0.007659992,0.09124504,0.8508689,0.050226152
98389-04-9,0.0014760889,0.0072139343,0.120249234,0.8710608
80463-89-4,0.0032497253,0.09871693,0.8340439,0.06398939
14419-01-3,0.083923444,0.06957311,0.37185887,0.47464463
24141-01-3,0.018646732,0.32326767,0.596764,0.061321568
69353-21-5,0.42685685,0.37481937,0.17693539,0.021388382
63-75-2,0.024260277,0.15947914,0.5928402,0.22342037
139886-04-7,0.10471214,0.7117525,0.15124403,0.032291338
39885-14-8,0.16911806,0.4318894,0.37324426,0.025748242
66794-74-9,0.023396738,0.1423539,0.6557935,0.17845586
14759-04-7,0.0011261243,0.07764502,0.9192663,0.0019626417
22958-08-3,0.004664082,0.74605435,0.2401045,0.009177071
5965-13-9,0.010323872,0.8517959,0.1196797,0.018200522
125-29-1,0.016373292,0.523535,0.39284936,0.067242354
52-28-8,0.1887792,0.39943394,0.40608415,0.0057026697
3688-66-2,0.13078696,0.8214331,0.03607236,0.011707553
123253-03-2,0.050413333,0.17190847,0.6745678,0.103110425
494799-38-1,0.00507505,0.037940945,0.93430233,0.022681698
88678-31-3,0.09059906,0.4015561,0.30059463,0.20725018
181274-17-9,0.031217592,0.10523531,0.53146434,0.33208275
123277-35-0,0.09737564,0.4289726,0.42651677,0.04713504
123253-07-6,0.17428544,0.5967148,0.12767632,0.10132346
56796-39-5,0.026259834,0.05125943,0.07125746,0.8512233
75498-96-3,0.005593128,0.044339556,0.3549785,0.5950888
74356-00-6,0.016071705,0.016235895,0.35634297,0.61134946
1746-81-2,0.04361538,0.24805464,0.6190195,0.08931052
330-55-2,0.032907005,0.06218779,0.83155894,0.07334623
13360-45-7,0.053494938,0.2055514,0.62341475,0.11753892
5588-33-0,0.013614395,0.15525216,0.8149383,0.016195113
98565-18-5,0.091981106,0.17469318,0.32306057,0.41026515
23903-11-9,0.005095088,0.12817818,0.82591254,0.040814206
1555-58-4,0.07990261,0.3914902,0.51288986,0.0157173
1229-69-2,0.050611626,0.3797123,0.55115646,0.018519567
86-12-4,0.019098997,0.2193079,0.73743284,0.024160264
53-89-4,0.009369374,0.11704377,0.6739092,0.19967768
132-18-3,0.009311022,0.2825106,0.6650913,0.043087114
1057-81-4,0.006628932,0.43308216,0.50808316,0.05220572
57081-55-7,0.004389434,0.08007364,0.85697067,0.05856623
29075-61-4,0.050428696,0.24081676,0.5942103,0.11454422
15574-96-6,0.015811222,0.85785913,0.09141591,0.03491372
34580-14-8,0.07814884,0.37451267,0.48472673,0.06261181
969-33-5,0.030165646,0.49073583,0.44261292,0.03648557
60086-22-8,0.020077987,0.4249629,0.515468,0.03949107
78104-11-7,0.020837888,0.7631808,0.19303282,0.022948511
72468-85-0,0.0076118107,0.04039658,0.90629345,0.045698136
440-17-5,0.023806052,0.2588777,0.7076692,0.0096470155
24632-48-2,0.011965969,0.28338155,0.68441075,0.020241676
56217-90-4,0.0051889345,0.68569136,0.28776297,0.021356776
29868-97-1,0.031507745,0.15658748,0.74960196,0.06230286
33354-22-2,0.015848743,0.13008694,0.821651,0.03241337
57342-05-9,0.06112667,0.5244077,0.3938379,0.020627793
24140-98-5,0.021397911,0.3757897,0.45682603,0.14598633
22487-46-3,0.013881917,0.5205759,0.4474764,0.018065803
106017-08-7,0.024523284,0.045725882,0.87814313,0.05160774
1977-11-3,0.0031899519,0.44257593,0.5334162,0.020817945
5786-21-0,0.0047863647,0.4564332,0.46811172,0.07066869
1977-10-2,0.0043668924,0.7537892,0.21851961,0.02332429
14052-80-3,0.008699614,0.0837518,0.86025375,0.047294807
16339-07-4,0.030077953,0.42518932,0.51386595,0.030866753
63905-05-5,0.31088626,0.281654,0.27580124,0.13165854
55-86-7,0.32156542,0.49962965,0.16204162,0.016763242
17780-75-5,0.006289088,0.36665413,0.61452246,0.012534386
1553-34-0,0.0049512465,0.56486803,0.4245151,0.005665594
2975-36-2,0.022330707,0.60665363,0.35627383,0.014741823
1982-37-2,0.049073987,0.3793391,0.5574804,0.014106487
26786-32-3,0.005994754,0.27778822,0.7128941,0.0033229694
31139-87-4,0.018369844,0.15658681,0.7870377,0.038005684
139886-24-1,0.028896509,0.6446573,0.27536666,0.05107946
23327-57-3,0.015487555,0.12837854,0.7922149,0.06391904
306-07-0,0.06663936,0.5653463,0.32741654,0.04059787
150433-14-0,0.016790874,0.06350436,0.4673868,0.45231792
24600-36-0,0.28140187,0.10339431,0.47724527,0.13795854
5060-56-0,0.011267006,0.333596,0.6507202,0.004416793
19974-69-7,0.0045507983,0.4362511,0.5393575,0.019840598
22952-87-0,0.026185203,0.39242604,0.47195667,0.109432064
54-11-5,0.020535652,0.42792058,0.45307273,0.09847106
60634-70-0,0.0076848986,0.18510859,0.75695777,0.05024875
54301-19-8,0.07727394,0.7979953,0.11698853,0.0077422136
32033-21-9,0.08946868,0.5498981,0.32816476,0.032468483
74627-35-3,0.57547367,0.21620294,0.1814258,0.026897592
51473-23-5,0.2224992,0.28428817,0.39758885,0.09562373
116979-34-1,0.014210842,0.8230682,0.14548817,0.017232852
116979-31-8,0.014064921,0.873562,0.08356151,0.02881159
116979-33-0,0.019585164,0.7745086,0.1993686,0.0065376093
116979-30-7,0.029948696,0.8943607,0.06670877,0.008981805
24381-37-1,0.029661039,0.36546186,0.511941,0.09293607
125-52-0,0.038425297,0.05728553,0.8701066,0.034182552
872-50-4,0.04099074,0.19643766,0.6118174,0.15075417
93-90-3,0.06924784,0.05959463,0.81717366,0.053983867
6232-56-0,0.069396876,0.09419747,0.66181034,0.17459533
88475-55-2,0.020009993,0.3501657,0.5966293,0.033194933
2079-00-7,0.023608211,0.028334284,0.9216934,0.026364142
6903-79-3,0.06360105,0.23301443,0.6471889,0.056195665
27942-00-3,0.027618289,0.28557917,0.5958969,0.090905674
59-05-2,0.032786235,0.22508606,0.69478214,0.047345582
69-81-8,0.010710346,0.12158453,0.6116841,0.25602105
68787-95-1,0.051601812,0.21018569,0.6893176,0.04889492
21820-82-6,0.023917288,0.13676038,0.7429183,0.096404
153719-38-1,0.061893515,0.24470553,0.6243258,0.06907517
153719-23-4,0.048309147,0.44571775,0.4786457,0.027327364
63906-70-7,0.07478027,0.14959279,0.67103827,0.10458864
3655-88-7,0.07842989,0.34521776,0.50803536,0.068317
51026-28-9,0.069514364,0.12066948,0.71813697,0.09167921
13256-11-6,0.14034358,0.44504115,0.27604455,0.13857077
16339-16-5,0.67124945,0.23796292,0.073416166,0.017371487
13256-22-9,0.263551,0.22318265,0.45501322,0.0582532
46948-72-5,0.11139995,0.079847865,0.49543908,0.31331316
67584-55-8,0.08037973,0.54229575,0.33601192,0.041312635
4960-47-8,0.07652716,0.40969348,0.46388856,0.049890816
59756-60-4,0.0108486125,0.090366855,0.8439519,0.054832686
63927-73-1,0.011520829,0.2921402,0.67307323,0.023265773
77639-70-4,0.012115189,0.7119687,0.18997188,0.08594422
132907-72-3,0.0019211752,0.1671371,0.7690221,0.061919596
60-56-0,0.07891066,0.3345058,0.5597933,0.026790269
446-86-6,0.1344778,0.09492184,0.74809456,0.022505827
7560-83-0,0.07541792,0.28117192,0.6191522,0.024257947
132-17-2,0.017207792,0.51796556,0.37448925,0.09033738
2169-75-7,0.0037773082,0.12833904,0.7670354,0.10084825
51-55-8,0.002783963,0.041759744,0.89351946,0.061936803
51460-26-5,0.04160611,0.021088455,0.23866624,0.69863915
80-77-3,0.014363955,0.39228854,0.40764645,0.18570103
5571-97-1,0.015531716,0.15536536,0.7386557,0.09044723
13131-19-6,0.023513667,0.16636023,0.7536527,0.056473393
5432-28-0,0.043838665,0.49073946,0.43121105,0.03421088
346-18-9,0.056182906,0.2928656,0.50805724,0.14289424
135-07-9,0.2940923,0.36670494,0.28083724,0.05836549
1121-07-9,0.043500714,0.28556573,0.46565768,0.2052759
64057-88-1,0.0024116668,0.31832784,0.64374506,0.035515398
63716-37-0,0.003922648,0.62078714,0.35462397,0.020666212
3543-75-7,0.16091548,0.2364786,0.53480273,0.0678032
80845-35-8,0.0014309392,0.67075634,0.31939533,0.008417418
78467-28-4,0.0132024465,0.16820423,0.67802477,0.14056851
78467-30-8,0.011258876,0.077786215,0.86826676,0.042688124
78483-93-9,0.0026837792,0.0104850475,0.9595122,0.027319005
7492-29-7,0.0073338416,0.110449806,0.695079,0.18713732
2011-67-8,0.009153131,0.11657393,0.7816592,0.09261374
1622-62-4,0.09130566,0.045336656,0.70787764,0.15548001
3900-31-0,0.0304498,0.22570226,0.51647204,0.22737592
5903-13-9,0.61365557,0.1394883,0.23340829,0.013447907
123172-56-5,0.0041995356,0.010061593,0.95032454,0.03541435
123172-62-3,0.006452287,0.047188915,0.895328,0.051030852
123172-59-8,0.012808722,0.04152368,0.9270281,0.018639505
74859-42-0,0.051395994,0.10362238,0.6102564,0.23472522
63744-49-0,0.011286316,0.4210489,0.50470793,0.06295689
13993-65-2,0.028949343,0.17028952,0.755794,0.044967197
124824-14-2,0.0052739605,0.044142477,0.92664546,0.023938166
84542-20-1,0.8371206,0.114942655,0.04284846,0.0050882725
84529-63-5,0.44694433,0.31391805,0.20935798,0.02977959
84529-59-9,0.8451905,0.12744066,0.02326247,0.0041063507
64037-23-6,0.009411618,0.087787025,0.89578384,0.007017546
37385-92-5,0.0033447184,0.12010724,0.85510916,0.02143885
54903-63-8,0.013327067,0.11594459,0.830633,0.040095396
123172-44-1,0.009814859,0.058602102,0.91473293,0.016850077
54903-65-0,0.012948048,0.10644671,0.8078847,0.072720565
5790-90-9,0.013829368,0.1377233,0.8058645,0.04258281
1740-11-0,0.72686136,0.03342254,0.20761468,0.032101437
63755-05-5,0.013304707,0.17074007,0.7074112,0.108544044
20354-26-1,0.025385067,0.14880386,0.7041059,0.1217052
614-00-6,0.22464469,0.16781695,0.58216304,0.025375344
7431-19-8,0.098908484,0.40079576,0.48835933,0.01193644
99-80-9,0.12898973,0.2622289,0.58311653,0.025664823
69781-06-2,0.061977535,0.50737,0.39141238,0.03924014
16219-99-1,0.24697027,0.35697514,0.35434008,0.041714545
69658-91-9,0.11364038,0.32086542,0.5459102,0.019583981
25505-98-0,0.036337353,0.08811628,0.7630999,0.11244647
684-93-5,0.2703028,0.26695952,0.43460655,0.02813107
70-25-7,0.119951636,0.51552796,0.3373444,0.027176013
13860-69-0,0.096348815,0.4880417,0.4086981,0.006911425
80087-46-3,0.019419657,0.10079413,0.8468761,0.032910153
80463-78-1,0.00391857,0.035537615,0.90218866,0.05835518
80087-19-0,0.009108722,0.086645186,0.89465773,0.00958834
30034-03-8,0.0012001492,0.022066735,0.101294324,0.8754388
1084-23-7,0.0025320258,0.3006184,0.66389585,0.032953747
2682-20-4,0.015133251,0.20028451,0.7165735,0.06800876
631-93-6,0.21562248,0.2429774,0.4709347,0.070465416
34042-85-8,0.025258139,0.5781665,0.19491352,0.20166184
59804-37-4,0.15359323,0.7123994,0.109069146,0.024938188
123253-06-5,0.26157323,0.5278179,0.08033324,0.1302756
123277-33-8,0.7877028,0.04796438,0.07653868,0.08779416
123253-02-1,0.55049634,0.32404238,0.08655911,0.03890217
90101-16-9,0.028133336,0.14060786,0.7215509,0.109707884
123277-34-9,0.091648765,0.28008798,0.57218677,0.05607647
39794-99-5,0.018549647,0.3634494,0.54970354,0.0682974
535-83-1,0.004308607,0.052885246,0.6085426,0.33426356
2447-54-3,0.055199042,0.1611646,0.6662287,0.11740769
14901-08-7,0.022017809,0.007554567,0.73152006,0.23890756
75-52-5,0.044853296,0.36266285,0.4638174,0.12866642
1420-40-2,0.016032306,0.5081123,0.3950792,0.08077621
60-26-4,0.0317942,0.55990344,0.3467903,0.061512012
69-27-2,0.12744299,0.18594266,0.6453861,0.04122822
110528-94-4,0.027123697,0.11366748,0.4062889,0.45291993
13254-33-6,0.09856082,0.23696971,0.478582,0.18588746
106966-25-0,0.017618686,0.13393301,0.5819562,0.2664921
32765-81-4,0.049280547,0.4062522,0.50246054,0.042006716
44992-01-0,0.061975356,0.44572443,0.4068756,0.08542458
51-83-2,0.012983485,0.28250462,0.6091192,0.09539279
987-78-0,0.04025528,0.045719903,0.64849114,0.26553363
999-81-5,0.30384034,0.561899,0.12615307,0.008107612
2758-06-7,0.035731502,0.35995752,0.5766952,0.027615767
5110-69-0,0.08430811,0.2724156,0.411051,0.23222524
6645-46-1,0.023726216,0.14806548,0.69755346,0.13065486
56-93-9,0.01656909,0.21905003,0.69570154,0.068679355
107-43-7,0.063034944,0.3198494,0.41708857,0.20002703
