CASRN,EPA_xgboost_rdkit2d-1,EPA_xgboost_rdkit2d-2,EPA_xgboost_rdkit2d-3,EPA_xgboost_rdkit2d-4
68955-53-3,0.00039704776,0.051021475,0.9400922,0.008489308
68938-07-8,2.5032165e-05,2.3223387e-05,0.9623221,0.037629608
59354-78-8,2.5758749e-05,4.2369033e-05,0.9899485,0.009983362
54423-67-5,0.00015411338,0.0006543887,0.20274077,0.7964507
100237-68-1,0.0007625812,0.038054045,0.28905794,0.67212546
917-92-0,0.0015195243,0.022520773,0.9753586,0.00060109614
88426-33-9,0.0006174857,0.017591076,0.9704456,0.011345884
61925-70-0,0.0004989717,0.009903171,0.98666614,0.0029316463
98-53-3,2.497348e-05,0.007239367,0.99132055,0.0014151537
49763-96-4,0.0014328024,0.024093743,0.9547627,0.019710742
76738-62-0,5.7875448e-05,0.0051462483,0.99458367,0.00021219278
75736-33-3,0.0007498437,0.12571225,0.87295073,0.0005872107
55179-31-2,9.022338e-05,0.0021057108,0.98923033,0.008573746
13221-27-7,0.0076007186,0.033835426,0.94954413,0.009019777
66346-01-8,0.00082616485,0.011257313,0.98146755,0.006448971
59997-51-2,0.0012903183,0.05667542,0.9412416,0.0007926256
24473-06-1,0.0030091628,0.23518626,0.7354578,0.026346799
13547-70-1,0.031185111,0.15144944,0.81448764,0.0028777686
98-06-6,0.00021749349,0.002027361,0.99114674,0.0066083693
18127-01-0,0.0001672457,0.00022046115,0.9991357,0.00047661955
90729-43-4,0.061398543,0.3311126,0.57511085,0.03237801
98-73-7,1.7612108e-05,0.004181795,0.99219733,0.0036032086
67610-51-9,0.0012885286,0.54325736,0.4482477,0.0072063995
56488-59-6,5.7344998e-05,0.004178771,0.9674963,0.028267534
3101-60-8,8.499391e-05,0.0003469943,0.9739425,0.025625523
2312-35-8,0.0006977999,0.010375179,0.78113186,0.20779519
83373-31-3,0.00022030353,0.017635023,0.7627834,0.2193613
3671-67-8,0.10391507,0.87657493,0.01875166,0.0007583334
16143-18-3,0.02480985,0.063481696,0.53129804,0.3804104
98-29-3,0.00019046997,0.05755709,0.9418586,0.00039382244
89427-06-5,0.5654589,0.42505604,0.007954234,0.0015308147
88-18-6,5.1411516e-05,0.011255947,0.9886326,6.0067472e-05
107551-67-7,0.00020797485,0.0031668919,0.9955189,0.0011061579
109825-47-0,0.0019402802,0.058065087,0.023731062,0.9162635
63938-45-4,0.0037631406,0.07683765,0.91185904,0.007540136
83-26-1,0.0044737034,0.010821843,0.9435528,0.041151658
38083-17-9,0.008106709,0.587326,0.35144243,0.053124845
43121-43-3,0.0030821322,0.63175786,0.34566373,0.019496296
22591-21-5,0.0012041103,0.6256176,0.36708847,0.0060898475
1492-02-0,0.003919665,0.014659491,0.973682,0.0077389195
2522-81-8,0.00011736089,0.0020635435,0.9511085,0.046710588
107534-96-3,0.00021149404,0.008756848,0.9902097,0.00082200975
75-64-9,0.00045553863,0.031506777,0.96605253,0.0019851571
59227-74-6,0.030817283,0.027462032,0.9274188,0.014301888
4620-70-6,0.000443965,0.0041951863,0.98868984,0.006671073
87787-67-5,0.00042963086,0.0042306855,0.97304374,0.022295952
42200-33-9,0.00026258448,5.388657e-05,0.99922323,0.0004602971
27912-14-7,7.76447e-05,0.0021651532,0.9970938,0.00066335336
51781-21-6,0.00058844255,0.0029160134,0.99521154,0.0012840404
23093-74-5,0.00053408917,0.011643245,0.986974,0.0008486695
38363-40-5,0.00026914055,0.000879414,0.9976901,0.0011613457
35108-88-4,1.6559425e-05,0.000617423,0.9991794,0.00018660862
54247-25-5,0.000205294,0.007954091,0.9914465,0.0003941541
26921-17-5,0.00029722726,0.00036701196,0.99586594,0.0034698457
68377-91-3,0.024179067,0.024337793,0.7418804,0.20960268
18559-94-9,0.0011305147,0.001127034,0.9955136,0.0022288421
54240-36-7,0.04492079,0.22652024,0.71337396,0.0151850125
21898-19-1,0.0033562144,0.43427828,0.5526843,0.009681151
56776-01-3,0.0003692595,0.93228155,0.06689383,0.00045529287
79645-08-2,0.0022009795,0.003455694,0.97940284,0.014940448
60559-94-6,0.9643954,0.019237008,0.0153913265,0.0009762915
57982-78-2,0.002621699,0.18784994,0.8036128,0.0059155906
2160-93-2,5.341395e-05,0.00021000326,0.9901025,0.009634012
112226-61-6,0.00021201569,0.032741476,0.83970714,0.12733941
3741-80-8,0.0023348336,0.0022052624,0.5565078,0.4389521
75-65-0,0.066352844,0.005610384,0.84939337,0.07864337
7665-72-7,1.5807e-05,0.00057595916,0.99501306,0.0043951357
1663-39-4,0.0015176281,0.05493883,0.77029634,0.17324723
398489-26-4,0.05397719,0.055055577,0.7615535,0.1294137
75-91-2,0.001007803,0.0004407248,0.99796593,0.0005855199
614-45-9,0.0036856052,0.006615281,0.7921836,0.1975155
75-66-1,0.021719307,0.08862763,0.58377403,0.3058791
4098-71-9,0.00014256839,0.06739694,0.8803142,0.052146282
7027-11-4,0.0015826686,0.2261062,0.76997626,0.0023348816
56747-96-7,6.306042e-05,0.0005006885,0.7844757,0.21496058
21280-29-5,0.00017837252,0.0053034495,0.35400522,0.64051294
475-20-7,2.4749703e-05,0.0006767267,0.28405803,0.7152405
1139-30-6,0.00015646774,0.00051153515,0.20446806,0.7948639
1740-15-4,0.0010524031,0.062047448,0.8919572,0.04494296
76-29-9,0.0045379736,0.49729294,0.49116787,0.007001227
79-93-6,0.0009350982,0.032900974,0.95107394,0.015089957
521-11-9,0.00092120725,0.010170762,0.94003516,0.048872788
58-18-4,0.0003052496,0.0019181395,0.6325393,0.36523733
72-63-9,6.8420544e-05,0.0022324608,0.86459774,0.13310139
116-06-3,0.4946259,0.5030584,0.0021745006,0.00014120546
1646-87-3,0.9954782,0.0017970536,0.0026838412,4.089172e-05
1646-88-4,0.95269346,0.009386159,0.03646897,0.0014514383
16146-62-6,0.82897246,0.16958262,0.0014087901,3.60868e-05
4790-92-5,0.99879503,0.00068968005,0.00051265035,2.6119048e-06
117774-38-6,0.00020229851,0.0003110215,0.00414903,0.9953376
16655-82-6,0.90147114,0.08032811,0.018138537,6.2248706e-05
66637-25-0,0.96336627,0.0008452504,0.034462985,0.0013254606
106358-92-3,0.99862826,0.0012382272,0.0001286934,4.8419874e-06
16709-30-1,0.25397906,0.31537792,0.4297693,0.0008737324
59375-53-0,0.999223,0.00055099477,0.00021793606,8.065431e-06
59375-61-0,0.9978836,0.001939818,0.00017076424,5.81305e-06
22781-23-3,0.4047427,0.5946714,0.00055105763,3.4884655e-05
59375-67-6,0.9989398,0.00076398154,0.00029087847,5.279706e-06
106231-36-1,0.99935716,0.0003601434,0.0002708564,1.1895912e-05
87767-48-4,0.0035703534,0.011887203,0.9827387,0.0018037746
71108-14-0,0.11197665,0.8545888,0.03308642,0.00034806604
1249-84-9,0.0004350219,0.0030386562,0.9963076,0.00021872419
69784-42-5,0.5683139,0.21451373,0.21596561,0.0012067488
122-15-6,0.37188905,0.15961865,0.4644894,0.004002866
4757-55-5,0.0012648044,0.4945595,0.5034143,0.0007614311
92320-57-5,0.004348295,0.014778992,0.98034084,0.0005318725
54504-70-0,0.009238502,0.034894403,0.9150716,0.040795434
3648-36-0,0.006456622,0.13508947,0.85779375,0.00066013547
75096-86-5,0.07534331,0.1743368,0.7342304,0.016089456
28789-80-2,0.33914715,0.65511644,0.005679084,5.7356738e-05
123253-01-0,0.028124329,0.005563496,0.7844175,0.18189469
50539-80-5,0.03938002,0.95849,0.0020671452,6.282772e-05
62382-23-4,0.44962394,0.52960396,0.020486917,0.00028520756
32891-29-5,0.00036724593,0.0013164702,0.99753475,0.00078151363
50539-66-7,0.9756749,0.0062258793,0.01728077,0.0008184509
50802-69-2,0.6908811,0.021958373,0.28241765,0.0047429022
50673-10-4,0.9925867,0.0040853242,0.0026496644,0.00067829556
50673-11-5,0.9403115,0.041870385,0.01710625,0.00071187795
50539-76-9,0.59728307,0.26303044,0.11214666,0.027539892
50673-06-8,0.031215727,0.9588356,0.007843345,0.0021053203
37430-50-5,0.07586592,0.8826232,0.040606685,0.0009042026
84-83-3,0.0005820008,0.011857637,0.98500997,0.0025503654
123172-61-2,0.00011244156,0.001703262,0.9891717,0.00901267
116337-62-3,7.174724e-05,0.00023569546,0.99928516,0.00040740258
116337-68-9,4.8138296e-05,0.0002976077,0.9996228,3.1416872e-05
134605-64-4,0.0038817984,0.02287741,0.93707025,0.03617054
127-48-0,0.055381138,0.03829211,0.89268905,0.013637726
71108-21-9,0.4916401,0.25212416,0.23536703,0.020868678
22198-93-2,0.00071307766,0.13397312,0.7511188,0.114195034
123886-70-4,0.0010546324,0.43190473,0.5446625,0.022378176
123886-68-0,0.0009590542,0.9571178,0.034439746,0.007483408
123886-69-1,0.0035095385,0.28416073,0.68398726,0.02834248
111038-47-2,0.0011819092,0.89038527,0.104566954,0.0038658667
15440-46-7,0.0003406725,0.0038218861,0.23259181,0.76324564
154825-97-5,0.00022831425,0.01517816,0.9377509,0.04684267
123886-65-7,0.00031210398,0.97391504,0.022921102,0.0028516862
57897-49-1,0.0021828876,0.6055943,0.27799302,0.11422981
123886-62-4,2.3251516e-05,0.0014032279,0.99703145,0.0015419949
31652-69-4,0.05987786,0.166786,0.71714246,0.056193694
6156-18-9,0.0012893516,0.097601235,0.8986047,0.0025046463
1646-75-9,0.00022158642,0.0006669952,0.9990275,8.390676e-05
71868-10-5,0.052573875,0.14336985,0.79779905,0.006257253
25841-41-2,0.029473783,0.043340433,0.7660304,0.16115537
3680-05-5,0.00451106,0.0005974146,0.2958542,0.69903725
25841-38-7,0.007438957,0.0037956156,0.14537561,0.8433898
42057-22-7,0.00046794515,0.0002499671,0.0047197323,0.9945623
25841-43-4,0.0015258386,0.0029757859,0.9518011,0.043697283
163000-63-3,0.0042096293,0.035478503,0.7499585,0.21035333
84170-74-1,0.013072538,0.02507796,0.24851207,0.7133374
17557-23-2,0.0010420651,0.007753293,0.9683625,0.022842133
1471-52-9,0.002074788,0.022481302,0.92546713,0.04997677
98519-15-4,0.000105977786,0.00023898229,0.99954396,0.00011103358
98532-76-4,2.1961414e-06,9.1205184e-05,0.99988735,1.9217525e-05
98532-77-5,9.130125e-06,0.00036908645,0.99926716,0.00035465814
1755-97-1,0.1149251,0.1804604,0.323859,0.38075554
23588-51-4,0.0033999013,0.0633459,0.88307506,0.05017917
10232-92-5,0.01328192,0.079987966,0.37981385,0.5269162
81-13-0,0.0039126202,0.0069895657,0.7642613,0.22483651
81129-83-1,0.00037947562,0.0065662344,0.071273044,0.9217812
6362-80-7,0.00038386983,0.07041953,0.8836689,0.045527738
2654-58-2,0.00032949127,0.10350744,0.8867732,0.009389802
81777-89-1,0.00013666991,0.031338327,0.96110344,0.0074215853
1955-45-9,0.0002023724,0.013933745,0.96685565,0.01900821
131983-72-7,0.0003450394,0.093380034,0.9028712,0.0034037365
10389-72-7,0.046015773,0.5753519,0.37710443,0.0015278638
36981-93-8,0.0012174582,0.9445231,0.048819598,0.005439812
51200-87-4,3.799369e-05,0.0031536005,0.99678624,2.2193886e-05
15214-89-8,0.004322944,0.0017192261,0.99279296,0.0011648947
24458-48-8,0.11128129,0.24692516,0.63444906,0.0073445365
543-39-5,1.8841443e-05,0.00093199627,0.9391865,0.059862718
103-05-9,0.00010341132,0.0004464769,0.9979401,0.0015100166
100-86-7,0.0032606516,0.010255684,0.9748444,0.011639275
1320-94-1,0.00011246078,0.008574818,0.9910273,0.00028544563
50539-73-6,0.941567,0.019194312,0.031771917,0.0074667144
50539-74-7,0.94117117,0.015812946,0.037039723,0.0059761265
99599-74-3,0.00080886873,0.006395891,0.9879879,0.0048073414
99599-78-7,0.032803033,0.01543353,0.6042005,0.34756294
558-30-5,0.0005238344,0.23170364,0.76213574,0.005636783
2978-58-7,0.0033840449,0.25381362,0.74245435,0.0003479742
32889-48-8,0.0007643939,0.9194241,0.078058794,0.0017526511
115-19-5,0.014940395,0.22262256,0.75408125,0.008355814
80-04-6,5.41506e-05,0.00013505264,0.9839459,0.015864952
564-94-3,0.0013122326,0.02817718,0.9619644,0.008546134
127-91-3,0.00014039729,0.006912792,0.95951235,0.033434387
101007-06-1,0.0016583372,0.28248164,0.64580864,0.07005134
22431-62-5,0.0008127669,0.0019037955,0.9771199,0.020163544
58769-20-3,0.05027818,0.2729814,0.52665925,0.15008117
52645-53-1,0.007383132,0.49728328,0.113656506,0.38167706
75867-00-4,0.009022246,0.1098575,0.5934348,0.28768542
68359-37-5,0.006979771,0.77918166,0.0668915,0.14694713
80803-92-5,0.028395683,0.4977944,0.30022573,0.17358425
73611-02-6,0.01260509,0.074944675,0.8189732,0.09347702
79-92-5,7.112403e-05,0.0047669522,0.9805995,0.014562409
128148-93-6,0.0042071743,0.0071613276,0.96492285,0.023708599
132-98-9,0.0039290437,0.005476937,0.502826,0.487768
15440-48-9,0.0024392114,0.0012868925,0.9132661,0.0830077
4800-94-6,0.00033886608,0.000102297025,0.017600892,0.9819579
4697-14-7,0.0045906277,0.0009268897,0.11428941,0.88019305
35531-88-5,0.0039662337,0.0018015469,0.566743,0.42748916
32887-01-7,0.0009325221,0.017806726,0.9537736,0.027487075
39878-70-1,0.0944988,0.05212633,0.3644856,0.48888925
599-64-4,0.0033197734,0.047877762,0.9116758,0.037126664
2444-90-8,3.3761215e-05,0.00024441222,0.99604046,0.003681347
901-44-0,4.2288775e-05,0.0010946569,0.9969356,0.0019274645
13080-86-9,0.00059579697,0.012731596,0.9344659,0.052206732
2089-46-5,0.016385335,0.046564143,0.92537206,0.011678398
1745-89-7,0.004144302,0.00034186582,0.938286,0.057227787
79-95-8,0.027680038,0.0720799,0.89000684,0.0102332765
54-36-4,0.00966959,0.11093822,0.8780105,0.0013816936
826-54-0,9.047063e-05,0.0021237568,0.9974498,0.00033592188
832088-68-3,0.04459187,0.6473615,0.29096845,0.017078204
63612-50-0,0.017561113,0.028343648,0.9258842,0.028211076
6440-58-0,0.020181801,0.001755033,0.65609854,0.32196462
118-52-5,0.002206222,0.004477754,0.9925458,0.00077019
126-06-7,0.00146415,0.00062862324,0.99775785,0.00014938574
16079-88-2,0.024178622,0.9351672,0.039729424,0.00092472835
7473-98-5,0.00080330553,0.007943774,0.96555805,0.02569492
106797-53-9,0.0006300937,0.0024119122,0.9830209,0.0139370635
80-15-9,0.00092998764,0.003461651,0.99524707,0.00036131998
116337-60-1,6.5770335e-05,0.007232682,0.9703259,0.022375701
116337-65-6,6.319276e-05,0.0021043615,0.9973526,0.000479863
24201-58-9,0.0057609207,0.053348523,0.7577876,0.183103
41859-67-0,0.00023391939,0.0033337267,0.90269506,0.09373729
3771-19-5,0.069358975,0.07252074,0.43345743,0.42466283
42017-89-0,3.843585e-05,0.00032535093,0.9995415,9.4720446e-05
21550-30-1,0.0008312225,0.017954439,0.9391132,0.04210113
69047-39-8,0.0005470884,0.0007047669,0.5199427,0.47880548
72558-82-8,0.0006303719,0.0006079031,0.016178627,0.98258317
63979-37-3,0.00016928738,0.90029526,0.09664152,0.002893924
64118-86-1,0.00031263102,0.012665113,0.98533624,0.0016860161
121776-33-8,0.012157443,0.18396954,0.65315217,0.15072079
63883-18-1,0.0032708182,0.28138444,0.68467164,0.030673046
4362-40-7,0.033274006,0.6363126,0.31827238,0.012141018
22791-26-0,0.1408255,0.81700873,0.041025147,0.0011406415
22791-25-9,0.02591169,0.90645146,0.06234905,0.0052878563
53-10-1,0.0024067028,0.001326086,0.9300474,0.0662198
103335-54-2,0.0008850071,0.017362641,0.93693024,0.044822093
159325-45-8,0.0007020354,0.12278891,0.8659412,0.010567865
13647-35-3,0.005087221,0.0037868184,0.69599456,0.29513142
53-43-0,0.00026470676,0.0043534436,0.8867201,0.10866179
1099-87-2,0.0017853418,0.004944985,0.8796406,0.11362914
905-30-6,0.0153988255,0.14652923,0.81763715,0.020434793
2181-04-6,0.00043159086,0.0018868084,0.9635694,0.034112144
434-03-7,0.00025960605,0.005454852,0.05398198,0.94030356
17230-88-5,0.07766588,0.08997281,0.6119498,0.22041148
7004-95-7,0.4102944,0.006975334,0.46620193,0.11652838
6000-74-4,0.0011413937,0.00047940647,0.009362209,0.989017
976-70-5,0.0001280646,0.00038240757,0.9936646,0.00582488
29069-24-7,0.055804193,0.027027598,0.55428594,0.3628823
20231-45-2,0.0075548086,0.10426886,0.55186176,0.3363146
20417-82-7,0.95005256,0.033383727,0.016449474,0.00011418039
32385-11-8,0.0015396195,0.005428236,0.0055980557,0.9874341
67814-76-0,0.0034079219,0.0019589975,0.00944492,0.9851881
20417-84-9,0.88814294,0.016148446,0.09562196,8.66081e-05
154619-58-6,0.6647263,0.31418765,0.019552825,0.0015332281
562-09-4,0.00030608397,0.89459467,0.104551315,0.00054796616
37106-99-3,0.05194429,0.03186135,0.2875755,0.62861884
154619-91-7,0.99534494,0.0032290858,0.0014057396,2.0207968e-05
154619-64-4,0.8062788,0.1905055,0.0029380512,0.00027759175
154619-56-4,0.3151834,0.66458845,0.018568505,0.0016596506
154619-66-6,0.7992524,0.1806636,0.017310385,0.0027736062
72150-17-5,0.00080088055,0.108111456,0.8908761,0.00021151475
7195-27-9,0.02555445,0.048499886,0.8476247,0.07832088
14641-96-4,0.0012081678,0.88956946,0.10461474,0.004607611
28861-00-9,0.0028032449,0.051823433,0.69193625,0.25343704
72-33-3,0.002600975,0.24020094,0.44539583,0.31180233
518-20-7,0.0042394553,0.06549274,0.7593713,0.17089659
3032-55-1,0.00708026,0.38818222,0.5908328,0.013904687
822-48-0,0.018804282,0.35049754,0.63056356,0.00013459592
18516-18-2,0.0036036838,6.903695e-05,0.36479735,0.6315299
1123-25-7,0.0048325052,0.0040793363,0.96813536,0.022952877
4767-03-7,0.0013705449,0.00031374165,0.20137182,0.79694384
115-69-5,4.0482264e-05,0.0007334129,0.012407542,0.98681855
3692-18-0,0.00044943072,0.005654009,0.9929584,0.000938175
2018-45-3,0.00095176225,0.0017582215,0.8966661,0.100623965
75219-61-3,0.0071307085,0.006633095,0.8358915,0.1503447
105426-99-1,0.012650275,0.0020454237,0.21212721,0.7731771
75219-46-4,0.003766218,0.0066318475,0.30345923,0.6861427
52205-73-9,0.020769583,0.38379857,0.46735734,0.12807447
50-27-1,0.015417028,0.0043267966,0.015182273,0.96507394
89786-04-9,0.0020665769,0.0542421,0.45558918,0.4881021
24645-14-5,0.009771006,0.5408301,0.41704383,0.032355055
6147-37-1,0.0006987843,0.011484942,0.6304183,0.357398
1899-36-1,0.0056807077,0.12731214,0.86634374,0.00066347286
21981-33-9,0.0009420326,0.107758544,0.8870796,0.0042198226
3175-23-3,0.0017938388,0.016196057,0.9713757,0.010634445
50471-44-8,0.00015074623,0.0027597556,0.99645835,0.0006311711
2033-94-5,0.011731348,0.018646738,0.9483417,0.021280227
11034-31-4,0.34692627,0.025982566,0.6127706,0.014320569
82203-23-4,0.00034970802,0.0013152352,0.98660153,0.011733598
27955-94-8,8.7542176e-05,0.0014568631,0.95118713,0.047268394
80-06-8,0.0028060183,0.04842905,0.8772915,0.071473405
72420-38-3,0.0006038671,0.012206638,0.9630881,0.024101404
131807-57-3,0.004044059,0.30145636,0.41984525,0.27465436
127-20-8,0.0024193411,0.02631567,0.79519075,0.17607427
136-25-4,0.0015708706,0.09111885,0.5468475,0.36046275
1717-00-6,0.0070874873,0.059342593,0.8001376,0.13343233
71-55-6,0.00012659606,0.0006297541,0.99891055,0.0003331366
15208-16-9,2.2972496e-05,8.486035e-05,0.0027866596,0.99710554
3688-85-5,0.010746963,0.010719515,0.8806969,0.097836636
1754-58-1,0.040632874,0.8357324,0.11957646,0.004058246
561-41-1,0.009100416,0.22106656,0.75270325,0.01712982
23135-22-0,0.90859836,0.034770194,0.051161047,0.0054704086
66357-35-5,0.0090802,0.041780155,0.9474121,0.0017276211
76963-41-2,0.0019597807,0.013189224,0.98236245,0.0024885503
103628-48-4,0.0008598819,0.0070079756,0.9907432,0.0013889727
23422-53-9,0.48978785,0.4820942,0.028004942,0.000112978414
50335-55-2,0.011578838,0.13716786,0.84528196,0.005971304
3311-54-4,0.0331332,0.094479546,0.87231755,6.966444e-05
23504-07-6,0.32190165,0.6186555,0.0567299,0.0027129706
17289-49-5,0.0043915776,0.083710276,0.91188025,1.791138e-05
13256-32-1,0.08111285,0.78054583,0.12859647,0.009744831
6884-59-9,0.82329583,0.1401997,0.035196245,0.0013082698
86360-33-0,0.00013254133,0.00020387693,0.9984843,0.0011793361
49701-24-8,0.010311969,0.02792499,0.69029117,0.2714719
1113-02-6,0.11144838,0.7826218,0.103214234,0.002715543
18278-44-9,0.013408261,0.9282735,0.05807212,0.00024615208
3344-11-4,0.30613017,0.43139458,0.26133242,0.001142892
18188-17-5,0.02223843,0.9675909,0.01010955,6.111733e-05
54708-68-8,0.00060320494,0.03500954,0.92502546,0.039361782
15037-58-8,0.618134,0.27939147,0.10093872,0.001535761
20253-72-9,0.0020408712,0.012982932,0.9847334,0.00024283105
16637-86-8,0.015633894,0.9727992,0.011406064,0.00016080849
16960-40-0,0.808017,0.14559922,0.04536185,0.0010219177
1421-68-7,0.073212564,0.048891928,0.6202196,0.2576759
140695-21-2,0.0008281348,0.0052991225,0.82156175,0.17231096
1225-55-4,0.0031067873,0.1887156,0.8043042,0.0038734288
10262-69-8,0.00187413,0.015387311,0.98257303,0.00016553672
60070-44-2,0.0032481556,0.01417729,0.9823095,0.00026503846
60763-63-5,0.0036164157,0.45330492,0.54129887,0.0017797939
6291-84-5,0.0017193127,0.05917202,0.93824446,0.0008642675
693-05-0,0.29288474,0.027523207,0.679392,0.00020007571
54910-89-3,0.0003924669,0.037437763,0.9567629,0.0054068905
109-83-1,0.00019391076,0.00054300646,0.9889337,0.010329419
13055-76-0,0.0020698213,0.3803671,0.6162532,0.0013099139
61791-42-2,0.03713737,0.02322593,0.7336662,0.20597054
25756-29-0,0.011770693,0.0803011,0.90725565,0.00067253417
40137-22-2,0.016863484,0.029730152,0.3323655,0.6210408
14489-75-9,0.005721879,0.4497509,0.5443738,0.00015343414
10085-81-1,0.0068645813,0.01625023,0.97679615,8.908311e-05
123-39-7,0.041552905,0.5737164,0.37572414,0.009006527
100-60-7,0.038997557,0.5266767,0.43411002,0.0002157073
58-25-3,0.00023358942,0.020635305,0.95996016,0.019170921
6330-25-2,0.0035178997,0.0075635766,0.98202723,0.006891268
100-61-8,0.0075350855,0.033404656,0.9589577,0.000102588674
100-15-2,0.006992647,0.0591553,0.9328052,0.0010468229
5621-86-3,0.00103026,0.47035646,0.50157577,0.027037527
54903-59-2,0.00019972985,0.000734654,0.933389,0.06567663
123172-46-3,0.00026437143,0.003226237,0.9954621,0.0010472969
54903-60-5,0.0005672625,0.004194818,0.98473513,0.010502788
63365-44-6,0.012115034,0.013254286,0.46808967,0.506541
