CASRN,LD50_xgboost_ecfp6bits
75274-28-1,0.5118146
75274-29-2,0.6059913
75274-27-0,0.5899864
20723-84-6,0.2929599
104-27-8,1.009783
536759-91-8,0.72672427
54249-44-4,0.53724384
68274-48-6,0.48464918
75274-14-5,0.7251766
75274-16-7,0.7648372
147150-35-4,0.24344303
623-53-0,1.262166
286938-65-6,0.86911666
63578-18-7,0.9751995
168152-79-2,0.54055065
624-89-5,0.7377659
68855-24-3,0.8365363
55726-47-1,0.67703974
112-85-6,1.3053353
629-96-9,1.4983159
68037-92-3,0.7375111
930-02-9,1.3873124
68987-29-1,1.0334973
638-65-3,0.91985124
9004-99-3,1.5299962
106-11-6,1.4387205
99300-62-6,-0.31640345
68955-20-4,1.0725008
19035-79-1,1.0334973
5894-60-0,0.71876824
112-82-3,0.6569397
88599-34-2,0.72984266
88599-70-6,0.5478831
2441-41-0,1.2288613
57-10-3,1.3053353
137-66-6,0.8564102
130365-35-4,-0.31640345
68955-19-1,1.0725008
56677-60-2,0.89977
124-25-4,1.356209
20261-38-5,0.88739574
72716-26-8,0.96795887
63233-56-7,0.51923656
544-63-8,1.3053353
59227-89-3,0.8428885
143-15-7,0.6569397
67774-74-7,0.8365363
2146-71-6,1.4175909
112-44-7,1.356209
113885-32-8,0.8332359
68515-73-1,1.1645099
112-29-8,0.6569397
63233-55-6,0.51923656
86960-46-5,1.2252514
99313-47-0,-0.31640345
112-84-5,1.1528817
112-91-4,0.80807054
124-19-6,1.356209
6071-32-5,1.312776
20190-95-8,1.3431041
112-05-0,1.3053353
111-87-5,1.4983159
1843-05-6,1.0692862
111-85-3,1.0493414
137-03-1,0.9573388
6071-27-8,1.3167251
2435-16-7,1.0834706
713-95-1,1.2818353
1987-50-4,0.9119277
63233-54-5,0.5189953
68155-07-7,1.3119737
52364-72-4,0.60409
13074-65-2,0.9655447
7620-77-1,1.2937945
1117-86-8,1.4212624
7237-81-2,0.9150581
629-33-4,1.3896677
41424-11-7,0.6269833
147315-50-2,0.7213519
53370-90-4,0.5977164
111-25-1,0.6055735
23433-05-8,1.3649651
1766-91-2,0.2501283
76990-85-7,0.92667454
20308-43-4,0.9376001
638-49-3,1.3149078
52364-71-3,0.62221813
557-48-2,0.9608362
23433-04-7,1.3599107
168152-75-8,0.39479002
141645-16-1,0.7175415
138401-24-8,0.1150404
28395-03-1,1.0662667
3470-98-2,1.0155553
122-43-0,0.98698133
20954-16-9,0.6420844
7756-96-9,1.2817278
88599-43-3,1.1156633
82989-25-1,0.7483067
2314-09-2,0.88812697
116020-44-1,0.4694877
21531-91-9,1.4013103
698-76-0,1.1899662
105-21-5,1.2777933
151327-12-7,-0.012694657
151327-04-7,0.11386266
151327-11-6,0.06273692
151327-07-0,0.41620347
168152-96-3,0.50512457
168152-92-9,0.3675283
168152-72-5,0.48751342
168152-66-7,0.43633237
168152-81-6,0.48659176
168152-80-5,0.40164983
168152-67-8,0.25411433
168152-84-9,0.57621956
168152-76-9,0.618884
168152-71-4,0.25389844
70735-85-2,0.7184266
63233-46-5,0.5256548
125055-68-7,0.67865765
52709-86-1,0.5757245
142770-42-1,0.5783147
34614-30-7,0.49305892
83395-30-6,0.28144914
918504-27-5,0.18288235
1262985-23-8,0.109024666
1103234-56-5,0.5504803
540-54-5,0.40406734
33467-73-1,1.0557047
42436-07-7,0.96240646
24880-45-3,1.1944185
695-06-7,1.2233659
4437-85-8,0.84858066
98519-44-9,0.07275163
98518-99-1,0.22774139
98532-66-2,0.27981845
65-14-5,0.4429807
90-49-3,0.72198915
113614-08-7,0.3978675
1824-58-4,0.59826136
34314-31-3,0.6643612
149979-41-9,0.5204679
168152-88-3,0.43439123
127277-53-6,0.89136976
1477-19-6,0.8309638
106006-84-2,0.4758316
17511-60-3,1.1382256
5187-23-5,0.8756077
3047-32-3,0.908884
66492-51-1,0.6197334
10097-02-6,1.1446519
509-86-4,0.5278817
61837-66-9,0.6089453
74697-48-6,0.50757444
85697-07-0,0.68370926
71475-35-9,0.5417315
68228-19-3,0.56746626
13147-25-6,1.0812782
70458-96-7,0.7264041
19562-30-2,0.91518897
80472-85-1,0.4090836
62899-75-6,0.51273996
78467-49-9,0.33052537
86-28-2,0.33877203
3784-99-4,0.28284958
1239-45-8,0.5930243
98519-29-0,0.17732769
58567-11-6,1.1504277
10310-32-4,0.9408376
64037-28-1,0.77749383
105-56-6,1.0194623
25059-80-7,0.68023294
119-41-5,0.9019183
34580-65-9,0.47344503
63935-38-6,-0.15779363
88599-72-8,0.74012655
18637-00-8,0.8372811
92077-78-6,0.6734857
86541-74-4,0.61405194
110221-44-8,0.60839784
38109-77-2,0.8017331
29177-84-2,0.69726616
454-31-9,0.33381337
34580-75-1,0.5084432
122277-22-9,0.4980291
79660-46-1,0.17563497
98349-25-8,0.50868666
16078-71-0,0.6166126
142891-20-1,0.30439052
24237-54-5,0.48804128
75274-22-5,0.44027308
74531-87-6,0.64944655
103112-35-2,0.4294544
383-63-1,0.61793745
515-84-4,0.6240778
139481-59-7,0.16521272
79794-75-5,0.40173942
110-77-0,1.1942717
181587-01-9,-0.3553112
102251-91-2,-0.006635871
1733-25-1,0.5337194
7785-33-3,0.9832762
56172-46-4,1.5247265
11141-17-6,-0.2674915
8022-96-6,1.0202432
80-59-1,0.95479107
240494-70-6,0.1941939
7319-16-6,1.1001525
623-43-8,1.1500788
6842-15-5,0.79122037
33956-49-9,1.5645757
15220-87-8,0.48291117
78919-13-8,0.064524285
126-13-6,0.7703445
26305-03-3,0.67744285
111-01-3,0.91247225
72559-06-9,-0.27708995
16846-24-5,0.83133847
101043-37-2,-0.5854929
134652-60-1,1.0696452
6846-50-0,1.2282466
68937-40-6,-0.0031611754
126-71-6,0.56665444
64532-95-2,0.37132803
2162-73-4,0.84250075
85187-23-1,0.5394386
157859-20-6,0.7442159
24916-51-6,0.6651127
78164-00-8,-0.78537065
16409-46-4,1.0502037
80621-81-4,-0.2503906
3286-46-2,0.7522369
61379-65-5,-0.23604997
4345-03-3,0.36168164
43119-47-7,0.37431136
1406-66-2,0.35495764
84-80-0,0.7913147
21673-83-6,0.7056903
150-86-7,1.0749202
70384-29-1,0.24920511
505-32-8,0.8811714
41669-30-1,1.3109635
26401-35-4,1.2403957
28472-97-1,1.3109635
166412-78-8,1.3535725
544-01-4,1.2526888
605-50-5,1.4132344
589-59-3,1.1814072
53378-52-2,0.4580352
68171-33-5,1.1908019
100-18-5,1.0814567
3437-84-1,1.2793666
7491-02-3,1.201427
924-88-9,1.300354
10552-74-6,0.7100965
3726-36-1,0.8408445
128446-33-3,0.801845
1397-89-3,0.080979206
20780-49-8,1.3398024
58327-21-2,0.54929405
58327-19-8,0.4097129
516-95-0,0.36106086
65242-49-1,0.24941108
57-88-5,-0.028815497
1404-93-9,-1.3318667
29886-96-2,0.81250376
87239-81-4,0.75217324
106-21-8,1.3388474
203448-76-4,0.8023439
99-82-1,1.0629836
87061-04-9,1.3907511
26171-78-8,0.8190252
147126-62-3,0.96504956
860035-10-5,0.9445699
50765-83-8,0.08842804
50765-86-1,0.36927196
50765-79-2,-0.09789821
68133-73-3,1.4354315
20724-12-3,0.6290971
30129-27-2,0.67257875
78-35-3,1.1637754
73080-51-0,0.7699675
121625-72-7,0.33843753
67801-20-1,0.7191139
56105-46-5,1.0251654
94739-29-4,0.09084557
13749-61-6,0.96472615
13706-86-0,0.97947556
56211-40-6,0.4477261
40507-23-1,0.5771865
125055-52-9,0.6422209
19234-20-9,1.483038
1445870-18-7,0.54242486
1222-05-5,0.35802156
57052-04-7,0.30275282
540-84-1,1.136114
76-50-6,0.9832302
127-25-3,0.57726234
144-19-4,0.9386014
49562-28-9,0.8933765
51368-55-9,0.8569084
58327-13-2,0.019250015
58327-14-3,-0.13188976
58327-12-1,0.49961486
666-84-2,0.6484518
53471-69-5,0.32233903
53003-82-0,0.25170425
53003-62-6,0.3661252
86408-72-2,1.0706154
512-04-9,0.13311203
114311-32-9,0.6182849
69915-62-4,1.0586995
116666-63-8,-0.11353067
14759-05-8,0.29685628
97699-69-9,0.320568
30560-28-2,-0.048093565
145071-49-4,0.32488137
149877-41-8,0.38578227
97886-45-8,0.76507246
27458-93-1,1.5045884
30399-84-9,1.2920936
68784-12-3,0.7694421
68526-86-3,1.5045884
72162-46-0,0.75490695
64354-92-3,1.2550046
71902-23-3,1.0976988
29590-42-9,1.2084746
11071-47-9,1.1865683
830322-14-0,1.1786666
56011-02-0,1.0739408
7779-65-9,1.0591114
91040-96-9,0.9566932
103-38-8,0.98589873
102-13-6,0.99752104
86553-26-6,0.20900904
18169-57-8,0.54266894
696-29-7,1.0106584
14845-08-0,0.6730953
72-18-4,1.0936228
16652-76-9,0.95608854
28770-01-6,1.2871602
15763-76-5,1.1835148
91040-95-8,0.8792406
37389-71-2,0.51426584
103-60-6,1.0376673
103-59-3,1.1024455
97817-39-5,0.17468427
99300-63-7,0.02115604
89703-10-6,0.40117797
22235-81-0,0.5625019
3423-28-7,0.69081914
98519-41-6,0.23257953
66332-96-5,0.6935873
35212-22-7,0.6272148
7780-06-5,1.0736965
88599-41-1,0.78817445
88599-42-2,0.43513617
83395-31-7,0.14718243
298692-41-8,0.37944663
46355-07-1,0.809561
75-33-2,1.0151156
141396-28-3,0.20585358
110871-86-8,0.6566141
3048-76-8,0.74582374
849-55-8,0.6553831
84985-34-2,0.24776
513-85-9,1.0992408
98532-74-2,0.33602002
98519-01-8,0.37242714
23477-98-7,0.6411408
62563-80-8,0.8518331
4433-36-7,1.3272306
72869-86-4,1.0098475
70172-00-8,0.6218728
71-58-9,0.63645655
33564-31-7,-0.32178825
51155-15-8,0.8997465
7492-67-3,1.4135805
139-70-8,1.0696629
2436-90-0,1.3566421
141-11-7,1.1285304
143692-53-9,0.42070934
161599-46-8,0.67299193
53-36-1,0.5313946
64544-07-6,0.79618096
10486-14-3,0.91407204
7764-50-3,0.48959494
66309-83-9,0.8892027
5726-19-2,1.084332
74258-86-9,0.3841987
2114-33-2,0.8922771
13740-38-0,0.69188815
17560-51-9,0.8591339
207574-76-3,0.098572396
4390-04-9,0.94493943
13475-82-6,1.0970323
58327-15-4,0.69649243
1392325-86-8,0.6948886
365411-50-3,0.43642735
34396-03-7,1.2069068
3452-97-9,1.3136966
18379-25-4,0.60093707
55721-11-4,-1.9171634
29597-36-2,0.68453354
58327-09-6,-0.13972533
17564-84-0,0.54991215
58327-10-9,0.52861667
17564-81-7,-0.14323364
58327-07-4,0.5353568
118-56-9,0.79631716
107-74-4,1.4388138
107-75-5,1.2568401
498-81-7,0.7964056
28231-03-0,0.6688795
103079-06-7,0.87823933
14605-22-2,0.6849737
89232-83-7,0.42923543
83-43-2,0.57093924
50-02-2,-0.1390003
466-11-5,-0.36628592
56390-16-0,0.07821496
955-48-6,0.5135968
11011-72-6,1.0223556
22791-22-6,-0.68417877
1174627-68-9,0.89548844
564-25-0,-0.14096257
74859-39-5,0.66324866
74859-37-3,0.4998124
123172-57-6,0.69989145
123172-63-4,0.8298069
123172-50-9,0.48587847
123172-52-1,0.31010514
123172-54-3,0.40472606
126-07-8,0.15621139
74149-72-7,0.50921077
18910-65-1,0.66221344
115960-14-0,0.6130271
547-64-8,1.1578203
82697-75-4,0.7324995
82697-74-3,0.71408933
13749-94-5,0.7279029
1141487-54-8,1.236689
2163-42-0,1.2906878
118562-73-5,1.140831
16251-77-7,0.9863414
79547-78-7,0.10758517
1266664-66-7,0.36234266
141543-65-9,-0.013564163
1129-42-6,0.73389757
98730-04-2,0.40332144
928-40-5,1.4862121
127-00-4,0.6329414
96-47-9,0.998808
17924-92-4,0.6544165
26735-66-0,0.11418719
95737-68-1,0.6804121
24143-17-7,0.5802861
98519-24-5,0.2510245
42872-30-0,0.47562447
42872-29-7,0.43466535
78587-05-0,0.68658423
61276-16-2,0.359889
26016-98-8,1.0904691
67358-82-1,0.1571984
877399-00-3,0.2055059
123172-49-6,0.6525676
69806-34-4,0.24007289
101-10-0,0.7602109
72324-18-6,0.5969598
94149-41-4,0.3896259
72322-15-7,0.38715267
107220-28-0,0.22810082
303-97-9,0.9918531
158792-23-5,0.6641815
50765-82-7,-0.27533913
50765-97-4,0.12790991
139189-30-3,0.07190496
126-14-7,0.851392
51-77-4,1.4731747
40601-76-1,0.33864236
7235-40-7,0.9647498
50765-81-6,-0.3028445
162881-26-7,0.8245885
116-75-6,0.89723265
121-06-2,-0.02984608
5280-80-8,0.56508654
23960-07-8,1.0299063
50765-77-0,-0.17999364
49575-13-5,0.7741152
42012-90-8,-0.055748202
64506-49-6,1.26493
495-62-5,1.0143543
24304-50-5,1.1080348
4948-15-6,0.45318434
26567-10-2,0.72569436
68259-05-2,0.3995879
79665-24-0,0.60846364
21697-42-7,0.8364146
68922-23-6,0.7588188
161050-58-4,0.37534717
283594-90-1,0.4755949
145-39-1,0.8650541
81-14-1,0.88285875
7212-44-4,1.0724267
97322-87-7,0.4224148
58652-20-3,0.5441287
2655-15-4,-0.020561824
3618-72-2,-0.59249586
18794-84-8,0.67190444
65405-73-4,1.2010291
105-86-2,1.2313582
102-22-7,1.171373
94-48-4,1.0755637
41131-65-1,0.78280485
669005-94-1,0.5002791
487-68-3,1.1762065
75980-60-8,0.78880304
90992-25-9,0.49517503
25586-42-9,0.7544638
101708-05-8,0.65309507
53780-34-0,0.6760223
80693-00-1,0.6581477
36443-68-2,0.88108295
7756-94-7,0.56632674
68411-46-1,0.6768751
30392-41-7,0.4268144
1879-09-0,0.7934437
81-15-2,0.67678595
2205-73-4,0.18659964
6090-15-9,1.3099256
30764-80-8,0.74083704
41414-75-9,1.1250229
60763-44-2,1.0689037
7143-69-3,1.0429604
126-64-7,0.752485
149961-52-4,0.4154977
2179-25-1,-0.24970078
137521-49-4,0.81745
137521-48-3,0.7044224
79006-83-0,-0.14374143
87767-36-0,-0.28594577
50765-71-4,-0.46029082
123252-97-1,-0.096089795
96-88-8,0.3605543
220899-03-6,0.34846643
68516-73-4,0.71477336
72705-22-7,1.0661905
41295-28-7,0.8203437
74222-97-2,1.0908372
86604-75-3,0.6305752
133908-64-2,0.32511875
105951-93-7,-0.1241055
14763-62-3,0.7258832
123-35-3,0.697429
23444-65-7,0.82027906
50765-76-9,-0.2671983
50765-74-7,-0.29806504
3748-13-8,1.025036
21282-97-3,1.4664965
8028-48-6,0.7402332
10291-28-8,1.0128524
232938-43-1,1.0499829
980-26-7,0.9456568
4403-90-1,1.1752996
4066-02-8,0.5521519
17667-23-1,0.3498116
37027-12-6,0.84773743
37027-11-5,0.82719326
120-34-3,1.0288231
83-88-5,0.5770771
3416-26-0,-0.020171512
57021-61-1,0.80045396
91-97-4,0.9571362
4548-53-2,1.2017597
30544-71-9,0.6933809
21554-20-1,0.5792504
119462-56-5,0.5255173
20404-97-1,0.66200525
144651-06-9,0.8571625
129423-54-7,0.8140174
65089-17-0,0.515657
25321-41-9,1.3192525
84596-57-6,0.34843013
302964-08-5,0.29988927
3476-88-8,0.5684389
3520-72-7,0.05772411
73840-48-9,0.9830263
74037-55-1,1.2387384
168152-68-9,0.5673186
729-99-7,1.0998863
56619-72-8,0.3272847
39864-15-8,1.371334
642-83-1,0.81574064
2624-43-3,0.91151613
32509-66-3,0.77565426
6277-14-1,0.6797095
40374-15-0,-0.20988175
116-66-5,0.3728057
80024-58-4,0.5649803
117467-28-4,0.7140711
125055-56-3,0.5958472
88-60-8,0.94481534
3896-11-5,0.2680068
22791-33-9,-0.30353248
272451-65-7,0.24927896
69103-20-4,0.743759
70174-49-1,0.294034
4501-58-0,0.6490993
28175-97-5,0.94469595
59-53-0,0.94250256
40374-20-7,-0.22937672
22791-34-0,-0.21712597
152-62-5,0.36272648
1164-92-7,0.36144015
119302-24-8,0.4049179
34184-82-2,0.25403273
514-36-3,0.039520644
77017-20-0,0.34458664
51022-69-6,-1.2644825
82875-39-6,0.8965227
137521-50-7,0.7224526
137521-61-0,0.5664025
137521-60-9,0.64228904
82875-45-4,0.8762349
82875-42-1,0.59613925
13687-28-0,-0.37696564
500008-45-7,0.24538165
137521-58-5,0.71390873
137521-53-0,0.5424976
137521-52-9,0.5435946
137521-57-4,0.437656
137521-56-3,0.6346313
137521-54-1,0.35480887
54903-57-0,0.7717925
17526-94-2,1.0178915
57614-25-2,0.455454
102410-37-7,0.110041395
88149-59-1,0.49170557
365400-11-9,0.52705353
86135-39-9,0.13328776
80087-26-9,0.16775617
98124-05-1,0.32367676
2398-96-1,0.1859367
34552-84-6,-0.11435425
116337-71-4,0.6751776
40373-39-5,-0.19979174
40374-17-2,-0.22052048
80086-85-7,0.18299286
5039-78-1,0.8305127
12225-18-2,0.48776728
10605-03-5,0.40872037
86135-92-4,0.07000045
82230-53-3,0.3095664
143390-89-0,0.466748
10420-33-4,1.1879071
79277-27-3,0.5559567
104-20-1,0.9837684
52793-11-0,0.86153454
55232-81-0,0.3758059
25956-17-6,0.95935714
68779-00-0,0.8838547
943-88-4,1.2119807
17392-83-5,1.1627051
13515-40-7,0.6142061
82199-12-0,0.606755
61320-65-8,0.8147312
75511-23-8,0.41993076
82875-41-0,0.6766808
67370-00-7,-0.20435514
79510-48-8,0.9760679
82097-50-5,0.40650836
64485-93-4,0.9687215
66505-63-3,0.41647896
106904-09-0,0.9281688
763-32-6,1.3902386
62599-49-9,0.8846995
3683-12-3,1.1259259
2144-53-8,0.8138273
70293-55-9,0.8716162
1637-39-4,0.73342806
50370-12-2,0.98340774
119-17-5,0.9220584
33353-01-4,0.679573
34580-66-0,0.36346525
77054-11-6,0.8376706
134308-13-7,0.58538085
58955-82-1,0.7417569
101-94-0,1.0166578
78-31-9,1.0321748
72051-45-7,0.69826686
78521-39-8,1.0040337
123199-94-0,0.75830805
1156-19-0,0.8646177
98519-19-8,0.23371236
88599-49-9,0.74971306
88599-68-2,0.6220305
122277-25-2,0.6333706
956317-36-5,1.0397899
122277-24-1,1.06203
1435-71-8,0.7050399
125055-80-3,0.8180296
125055-79-0,0.8409441
898566-17-1,0.2477344
135-63-7,0.6231864
96-98-0,1.1157417
88599-47-7,0.9166314
88599-48-8,0.67519766
54935-04-5,0.079943515
74697-60-2,0.6022895
174063-87-7,0.69664353
1084-65-7,0.8098181
130-17-6,0.9739046
88599-69-3,0.41676298
7585-41-3,1.0332892
125055-81-4,0.68602103
101708-02-5,0.51714927
101708-01-4,0.49307105
98967-40-9,0.3503331
121552-61-2,0.40001416
125055-64-3,0.54259163
125055-63-2,0.6434678
125055-61-0,0.59940654
125055-65-4,0.6397433
125055-67-6,0.5334856
125055-75-6,0.22264965
25046-79-1,0.72492594
14745-61-0,-0.13138795
17788-00-0,0.5917228
52603-48-2,0.7351883
75511-25-0,0.49706513
5496-04-8,0.5499412
73855-29-5,1.1007348
168152-87-2,0.5815629
968-81-0,1.0673405
91040-94-7,0.95454943
119851-28-4,0.78364736
78484-11-4,0.3495398
104617-50-7,0.46921876
41506-62-1,0.7880176
121-60-8,0.8990619
20262-58-2,0.9082868
24733-81-1,0.6103881
5254-41-1,0.85790056
2519-30-4,0.93062115
106309-73-3,0.5215149
140-40-9,0.7580718
28911-01-5,0.44698504
19219-99-9,0.6697072
25953-19-9,0.2747319
24963-29-9,0.5559583
50816-18-7,1.2340637
957-68-6,0.6220971
10519-11-6,1.0019066
36175-10-7,1.0325563
55981-09-4,0.6600277
31570-04-4,0.793454
27676-62-6,0.7353694
23288-49-5,0.5200797
85209-91-2,0.9380633
23128-74-7,0.6863819
118-82-1,0.75310445
78-63-7,1.2310034
2212-81-9,0.91603273
73936-91-1,0.65807176
508-02-1,-0.16668558
53956-04-0,0.54800165
127245-22-1,0.20807555
14078-41-2,0.7021238
15520-11-3,1.2323233
84632-59-7,0.35395607
7128-64-5,0.4203628
53551-74-9,0.7282912
7078-98-0,0.81033516
110-05-4,1.1817492
515-03-7,0.52044314
22791-19-1,-0.71295226
81695-89-8,-0.20906352
53152-21-9,-0.14776039
1455-42-1,1.092714
1568-80-5,0.8413919
110-03-2,1.2732229
83105-70-8,0.6254502
5321-32-4,0.84523344
10081-67-1,0.84242624
70321-86-7,0.41854104
1889-67-4,0.8043417
2778-41-8,1.0027266
474510-57-1,0.8742632
59118-21-7,0.106883235
6790-58-5,0.30939272
3093-35-4,-0.63978136
3385-03-3,-0.7090036
67-73-2,-0.7709407
113702-04-8,-0.29441267
88678-67-5,-0.124287225
95882-64-7,0.694917
78628-80-5,-0.16203521
101827-46-7,0.28413317
113702-05-9,0.08117543
78327-32-9,0.5052796
84268-33-7,0.72249013
70356-09-1,0.8437458
5534-95-2,-0.094955236
54423-67-5,1.2824252
100237-68-1,0.19253771
917-92-0,1.0593491
88426-33-9,0.600827
49763-96-4,0.64029473
55179-31-2,0.23921701
62965-37-1,0.8142753
90729-43-4,0.20635381
67610-51-9,0.31880197
3101-60-8,0.89942217
83373-31-3,0.68194294
16143-18-3,0.49346948
2522-81-8,0.9635103
3741-80-8,0.6583121
56747-96-7,0.32611105
475-20-7,0.5589916
1139-30-6,0.49053943
521-11-9,0.37884256
72-63-9,0.5165812
117774-38-6,0.48077312
87767-48-4,-0.3035438
28789-80-2,-0.44451597
123253-01-0,-0.3676783
50673-06-8,-0.7587425
84-83-3,0.321713
123172-61-2,0.45124206
116337-62-3,0.7247775
116337-68-9,0.5382629
134605-64-4,0.22841299
154825-97-5,0.48329407
6156-18-9,0.7545523
42057-22-7,0.8948085
84170-74-1,0.81049496
98519-15-4,0.03292572
98532-76-4,0.1771569
98532-77-5,0.3295957
23588-51-4,0.6080468
81-13-0,1.4192225
81129-83-1,0.88281006
131983-72-7,0.29229173
80-04-6,1.0469342
89686-69-1,1.008293
101007-06-1,-0.42214566
79-92-5,0.7056666
132-98-9,0.85759306
4800-94-6,1.0492407
32887-01-7,0.68884665
39878-70-1,0.43503514
901-44-0,1.2055466
1745-89-7,0.7541028
19444-21-4,0.72586703
116337-60-1,0.68127084
116337-65-6,0.4663229
69047-39-8,0.89233947
72558-82-8,0.61511755
22791-26-0,-0.44719487
22791-25-9,-0.34977922
119302-20-4,0.21718839
103335-54-2,0.75487906
159325-45-8,0.20694703
13647-35-3,-0.085560754
53-43-0,0.60845816
1099-87-2,0.84154534
905-30-6,0.75855494
434-03-7,0.5465815
17230-88-5,0.37690723
7004-95-7,-1.4741421
976-70-5,0.7911213
32385-11-8,0.60840875
67814-76-0,0.9035373
37106-99-3,-0.23808335
7195-27-9,0.33292124
28861-00-9,0.39902493
72-33-3,0.3633455
18516-18-2,1.4463798
1123-25-7,0.76219946
2890-61-1,0.32908702
4767-03-7,1.2269317
75219-61-3,0.077917665
105426-99-1,-0.40268996
75219-46-4,-0.42029998
50-27-1,0.6518607
6615-00-5,0.8346884
89786-04-9,0.5761334
24645-14-5,0.26271117
21981-33-9,0.8372854
82203-23-4,0.6119801
27955-94-8,0.89456433
131807-57-3,0.43983093
1717-00-6,0.82363594
15208-16-9,0.99984807
66357-35-5,0.4042851
103628-48-4,0.044682413
140695-21-2,0.14678392
61791-42-2,0.86156034
40137-22-2,1.160564
100-15-2,0.5485374
5621-86-3,0.70908445
54903-59-2,0.72908324
123172-46-3,0.5467687
54903-60-5,0.47279176
63365-44-6,0.2775014
27314-13-2,0.39548063
101155-02-6,0.2503159
96525-23-4,-0.5921425
210880-92-5,0.52796614
3567-62-2,0.6370777
22791-23-7,-0.44600108
84597-71-7,0.5883888
112881-58-0,0.23026617
36104-80-0,-0.04898974
80464-05-7,0.024576973
5415-44-1,0.7606538
4637-24-5,0.78198713
213464-77-8,0.6770261
120162-55-2,0.46679822
30558-43-1,0.051521726
64037-21-4,0.36446112
34580-68-2,0.24395621
34580-72-8,0.25721297
85273-96-7,0.37222388
10175-31-2,0.4717131
102410-40-2,0.054100554
19986-35-7,0.58211184
55314-16-4,0.63959056
3963-95-9,0.18420915
1356964-77-6,0.86401856
39900-95-3,0.058346856
655-05-0,0.29480913
116979-29-4,-0.13077489
6642-31-5,0.68104
5521-31-3,0.5864657
7597-60-6,0.102747835
100706-81-8,0.78035456
120923-37-7,0.073262975
64951-31-1,0.15438223
64951-34-4,0.1522347
64951-33-3,0.30214053
98389-04-9,0.83806163
80463-89-4,0.10589164
874195-61-6,0.138113
123253-03-2,-0.15151636
494799-38-1,0.5051214
88678-31-3,-0.07062429
181274-17-9,0.15654962
123277-35-0,-0.11279279
123253-07-6,0.1308199
75498-96-3,0.607282
74356-00-6,0.60043174
35130-97-3,0.60209846
98565-18-5,0.6103405
26786-32-3,0.14200814
139886-24-1,0.28508797
116979-34-1,-0.105898805
116979-31-8,-0.21720107
116979-33-0,-0.08699534
116979-30-7,-0.36528364
6903-79-3,0.5746348
69-81-8,0.51500356
153719-38-1,0.36845437
13256-22-9,0.38460234
67584-55-8,-0.14316761
59756-60-4,0.45707405
63927-73-1,0.46911344
51460-26-5,0.09124375
346-18-9,-0.1539702
135-07-9,0.44065842
1121-07-9,0.8901112
78467-28-4,0.079257786
78467-30-8,0.120256856
78483-93-9,0.1904535
123172-56-5,0.7373665
123172-62-3,0.9026505
123172-59-8,0.60310584
37385-92-5,0.62049395
54903-63-8,0.5133648
123172-44-1,0.48898616
54903-65-0,0.47601578
5790-90-9,0.23220739
80087-46-3,0.39656025
80463-78-1,0.35080475
80087-19-0,0.24224916
30034-03-8,0.93212575
123253-06-5,-0.041982036
123253-02-1,-0.3594997
123277-34-9,0.12142158
110528-94-4,1.0757511
106966-25-0,0.75807863
107-43-7,0.6482012
76144-81-5,0.66803414
46830-22-2,0.1804717
54110-25-7,0.7852243
73573-42-9,0.19143856
1185-55-3,1.105322
208465-21-8,0.809177
24050-58-6,0.78916746
144740-53-4,0.3475961
100596-38-1,0.8275915
757-86-8,0.19538097
2530-87-2,0.23902732
18171-19-2,0.2584456
406679-89-8,0.8252669
681-06-1,0.14754823
4431-83-8,1.1378837
117428-22-5,0.27793998
131860-33-8,0.47229588
106-79-6,1.0354059
627-93-0,1.0053259
106-65-0,1.125156
674773-12-7,0.45212454
96719-64-1,0.19688535
93-02-7,0.78863883
74697-34-0,0.38651177
96719-51-6,0.26793778
30544-68-4,0.5334421
98532-69-5,0.30621266
67990-05-0,0.23739739
100093-45-6,0.7044277
82697-77-6,0.7862507
81840-15-5,0.33657587
4273-92-1,0.5238235
92-72-8,0.43794605
6940-53-0,0.6427693
96719-69-6,0.3485707
77883-43-3,0.4031756
2675-77-6,0.45444006
72684-95-8,0.29961377
99283-01-9,0.79646355
104040-78-0,0.5224395
199119-58-9,0.59866345
89392-03-0,0.6786427
122548-33-8,0.5881342
633-65-8,0.41742274
6289-46-9,0.8304367
172529-93-0,0.34428427
5292-45-5,0.921812
3426-43-5,1.0040481
34391-94-1,0.7841742
98518-96-8,0.41656217
126990-35-0,1.18919
6161-78-0,-0.19261536
18936-52-2,0.122078344
53749-38-5,0.6678128
61718-80-7,0.15650164
81529-71-7,0.6641976
81529-69-3,0.6524284
73815-11-9,0.2426098
98519-47-2,0.0463625
98532-70-8,0.19984455
1917-64-2,1.1018114
168152-85-0,0.276715
42604-12-6,1.2005275
5614-37-9,1.0751685
51762-05-1,1.0096939
25601-41-6,0.96277565
105-34-0,0.8808185
689-09-8,0.5123277
69184-17-4,0.7027636
117337-19-6,0.49394885
96-32-2,0.6972572
68844-77-9,-0.020431412
102-17-0,0.96509224
60027-80-7,0.7869887
42399-49-5,0.59687865
82697-79-8,0.8539402
92-79-5,0.7130739
30544-61-7,0.54853487
104-92-7,0.53265816
96719-46-9,0.14978771
96719-67-4,0.078369945
96733-88-9,0.09433976
96719-65-2,0.1835139
96719-62-9,0.20409048
96719-60-7,0.11101179
96719-59-4,0.25469208
96719-54-9,0.43975857
96719-68-5,0.44859165
96719-50-5,0.16334789
96719-49-2,0.2259282
96719-47-0,0.2633467
93-04-9,1.0498766
