CASRN,EPA_xgboost_maccs-1,EPA_xgboost_maccs-2,EPA_xgboost_maccs-3,EPA_xgboost_maccs-4
102410-20-8,0.0468047,0.10877657,0.8025291,0.041889615
55363-08-1,0.008330686,0.30856413,0.59956294,0.08354222
19986-35-7,0.15260145,0.19751757,0.64007664,0.009804329
2407-68-3,0.117369525,0.4618452,0.3963509,0.024434365
5376-09-0,0.041632507,0.23007114,0.6307816,0.0975148
68-12-2,0.048677724,0.29554728,0.5365354,0.11923963
1467-79-4,0.09946464,0.45447063,0.4211616,0.024903191
72575-46-3,0.13004743,0.19001117,0.61309373,0.06684762
2585-36-6,0.09535817,0.46006954,0.4111602,0.033412054
17606-31-4,0.045031346,0.087987155,0.7651545,0.10182701
64-73-3,0.09297622,0.027542332,0.5761525,0.30332896
3963-95-9,0.031584866,0.019761605,0.875875,0.072778545
2013-58-3,0.025027348,0.011394579,0.87555826,0.088019826
789-37-7,0.014877122,0.32073998,0.4907451,0.17363778
1356964-77-6,0.016400421,0.31157473,0.6005519,0.071472995
6434-38-4,0.61347896,0.057410423,0.28517365,0.043936968
59721-29-8,0.014895156,0.030440738,0.5692156,0.38544846
121-69-7,0.09441752,0.3398506,0.5107861,0.054945745
838-95-9,0.02466098,0.31709242,0.57524693,0.0829997
60045-43-4,0.047797546,0.30538896,0.51162755,0.13518594
39900-95-3,0.0895982,0.21988161,0.4988596,0.19166058
60-11-7,0.09150524,0.2858424,0.5181705,0.104481936
547-58-0,0.011936128,0.09215784,0.26969427,0.62621176
20691-84-3,0.06435995,0.3052749,0.49890086,0.1314643
17576-88-4,0.028427714,0.41774848,0.428988,0.12483577
140-56-7,0.023712672,0.4292019,0.26721105,0.27987435
5882-48-4,0.11050827,0.25523984,0.6067775,0.027474418
7152-80-9,0.12428684,0.4193726,0.4242097,0.032130893
1122-58-3,0.19966222,0.39322206,0.36705196,0.040063698
100924-68-3,0.031152071,0.07221649,0.7783608,0.1182707
28743-45-5,0.105137624,0.47612038,0.36805534,0.050686616
2680-03-7,0.029300623,0.3251849,0.5942855,0.051228985
74957-49-6,0.027640605,0.23566192,0.6981016,0.038595833
957-51-7,0.04004174,0.1990663,0.6130282,0.14786373
89427-43-0,0.5480136,0.33931768,0.08902632,0.023642419
195252-02-9,0.034357592,0.51724213,0.42457798,0.023822311
1778-08-1,0.06234141,0.22876865,0.6471076,0.061782323
63887-52-5,0.038450487,0.3906195,0.53092027,0.04000971
85815-37-8,0.02222384,0.07215735,0.7544847,0.1511341
52777-92-1,0.06245595,0.38508853,0.5151816,0.037273925
106900-12-3,0.055455517,0.32490203,0.5892892,0.030353293
1609-06-9,0.074575625,0.458852,0.44554225,0.021030175
1115-70-4,0.05492271,0.22241135,0.69877434,0.023891546
28805-78-9,0.031370178,0.20729448,0.62533313,0.13600224
101-42-8,0.032759286,0.09433667,0.8174472,0.055456806
1982-47-4,0.030805804,0.08333916,0.74047464,0.14538038
150-68-5,0.03748481,0.16571437,0.70458585,0.09221499
2164-17-2,0.09055642,0.17373733,0.5961525,0.13955374
27954-37-6,0.106184386,0.15139936,0.6368523,0.10556392
33439-45-1,0.07228129,0.07874423,0.65930295,0.18967149
655-05-0,0.036563262,0.12202325,0.7699756,0.071437895
3134-12-1,0.022241736,0.11432608,0.69363874,0.16979347
21709-44-4,0.20271662,0.61510605,0.16423258,0.017944762
1016-46-2,0.24594581,0.57889545,0.1555496,0.019609129
89427-20-3,0.6001217,0.3471092,0.044541735,0.008227338
25900-68-9,0.45652044,0.30014747,0.21859425,0.02473787
62850-32-2,0.061072573,0.30481398,0.5534586,0.08065488
79-44-7,0.04809523,0.2630303,0.6025492,0.08632532
3226-36-6,0.13596007,0.30239463,0.47691974,0.08472556
31848-11-0,0.028871844,0.1515336,0.77701324,0.0425813
1596-84-5,0.0277464,0.08860581,0.67912954,0.20451823
7227-91-0,0.060359336,0.70087034,0.21812467,0.020645628
7203-95-4,0.064526245,0.6273037,0.22973749,0.07843255
33330-91-5,0.027442617,0.47979322,0.44800833,0.044755865
7227-92-1,0.14834248,0.48735592,0.32912883,0.03517283
7203-90-9,0.042621925,0.6678661,0.24831489,0.041197058
7239-21-6,0.05571923,0.72194326,0.17167872,0.050658844
23456-93-1,0.029380789,0.81655234,0.122344315,0.03172256
36120-57-7,0.0290051,0.516526,0.42036834,0.034100614
19992-69-9,0.091960035,0.73277575,0.16059561,0.014668581
33330-89-1,0.03314318,0.39756882,0.49796796,0.07131997
4342-03-4,0.04037492,0.33706018,0.5890648,0.03350011
62-75-9,0.09291059,0.5397449,0.3407248,0.026619723
63886-55-5,0.38445187,0.43008843,0.1742421,0.011217655
22850-19-7,0.393815,0.27266976,0.31233817,0.021177001
99300-64-8,0.20409891,0.6898765,0.08999074,0.016033838
91893-64-0,0.5417988,0.3779146,0.052953664,0.027332947
91893-26-4,0.24211991,0.12449455,0.5572048,0.07618079
85977-49-7,0.27526122,0.64302665,0.052519668,0.029192448
36014-72-9,0.65509963,0.21952936,0.07001265,0.05535836
1085-98-9,0.21477848,0.29670975,0.39524055,0.09327127
13360-57-1,0.15296257,0.30917662,0.47247955,0.06538123
533-74-4,0.060240097,0.19174714,0.6400013,0.10801146
13863-31-5,0.0025899531,0.008802246,0.0990505,0.8895573
7226-23-5,0.03074844,0.1689557,0.66997993,0.13031591
80-73-9,0.05196373,0.116486795,0.7183723,0.11317717
13256-12-7,0.10119482,0.4037592,0.46230713,0.032738827
116979-29-4,0.026142959,0.77845335,0.17939165,0.016012024
83-67-0,0.027441118,0.43175614,0.44528422,0.09551847
81995-79-1,0.006524732,0.08416144,0.80182093,0.10749287
107007-99-8,0.013112459,0.2819705,0.67213917,0.032777835
6642-31-5,0.013310593,0.25768656,0.59429306,0.1347098
7597-60-6,0.00886742,0.03861991,0.68617,0.2663427
81996-52-3,0.0065384004,0.090914495,0.77055484,0.13199233
87798-85-4,0.007445835,0.23079292,0.66625375,0.09550754
79712-52-0,0.0102830725,0.14757162,0.7637225,0.078422844
519-37-9,0.008531136,0.08614537,0.7878031,0.11752035
79712-53-1,0.016536493,0.09035256,0.7610003,0.1321107
69975-86-6,0.011068414,0.082471564,0.5984139,0.30804613
100706-81-8,0.015987774,0.08961837,0.78127074,0.11312307
652-37-9,0.035097074,0.21211317,0.61615324,0.13663648
7601-87-8,0.15085655,0.22840829,0.49073544,0.12999977
68789-89-9,0.10772257,0.4675483,0.35803327,0.06669583
43222-48-6,0.032200973,0.200468,0.7056266,0.061704434
89805-39-0,0.03564964,0.16123958,0.72165626,0.08145457
128-62-1,0.022950565,0.24231604,0.7027211,0.032012265
29173-31-7,0.4288095,0.36961108,0.18740693,0.014172531
120923-37-7,0.0075846026,0.050678752,0.2919385,0.64979815
115-37-7,0.06413299,0.60372454,0.31594384,0.016198663
64951-31-1,0.007719778,0.042635147,0.7853786,0.1642665
3176-03-2,0.053975828,0.37580305,0.47338688,0.09683427
64951-34-4,0.0065994137,0.05034271,0.85973114,0.0833268
64951-25-3,0.007213419,0.06580018,0.86660403,0.060382448
64951-33-3,0.0075072246,0.049181458,0.83191687,0.11139449
98389-04-9,0.0014563927,0.0074002994,0.04338034,0.9477629
80463-89-4,0.005348755,0.052248627,0.8674364,0.07496618
14419-01-3,0.008883065,0.07494508,0.8329069,0.08326494
24141-01-3,0.015087161,0.5153925,0.43590614,0.03361424
69353-21-5,0.024000356,0.7523665,0.2067154,0.01691773
63-75-2,0.015269842,0.40768734,0.49069467,0.08634818
139886-04-7,0.05002078,0.5414375,0.37705678,0.031484906
39885-14-8,0.10476156,0.4648989,0.37690538,0.05343419
66794-74-9,0.022163482,0.24512395,0.6654609,0.06725172
14759-04-7,0.019428644,0.17149359,0.7956229,0.013454816
22958-08-3,0.0134052895,0.822817,0.15338592,0.010391769
5965-13-9,0.024284,0.77008325,0.19258696,0.01304575
125-29-1,0.023524646,0.61659926,0.34372845,0.016147638
52-28-8,0.022556862,0.60613286,0.3578648,0.013445457
3688-66-2,0.03519974,0.44681498,0.48431227,0.033672992
123253-03-2,0.34034744,0.16324565,0.3551528,0.14125419
494799-38-1,0.01796188,0.34802544,0.5698277,0.064185016
88678-31-3,0.022928193,0.2236246,0.3746778,0.37876937
181274-17-9,0.063274994,0.1041965,0.5705386,0.26198992
123277-35-0,0.27752253,0.47260928,0.10989906,0.13996916
123253-07-6,0.14876378,0.5821968,0.083952636,0.18508685
56796-39-5,0.013697911,0.00724953,0.027228734,0.95182383
75498-96-3,0.02691234,0.011520287,0.21145603,0.7501114
74356-00-6,0.027674632,0.012185646,0.33900473,0.621135
1746-81-2,0.010554931,0.048971675,0.8961315,0.04434193
330-55-2,0.011622178,0.051189806,0.88984823,0.04733981
13360-45-7,0.019280124,0.06432175,0.8601576,0.056240514
5588-33-0,0.008815217,0.16897339,0.79495245,0.027258936
98565-18-5,0.1855854,0.17778838,0.40023124,0.23639503
23903-11-9,0.024237841,0.19385606,0.7543895,0.027516538
1555-58-4,0.048249822,0.25414842,0.64461637,0.05298542
1229-69-2,0.045656174,0.35304788,0.56985474,0.03144118
86-12-4,0.025690718,0.45925632,0.4802341,0.034818843
53-89-4,0.011795334,0.41880742,0.54729897,0.022098262
132-18-3,0.05725283,0.5045332,0.41509074,0.023123257
1057-81-4,0.03988679,0.6226671,0.3165855,0.020860663
57081-55-7,0.010627864,0.27101254,0.68049115,0.037868463
29075-61-4,0.029238006,0.676723,0.26672226,0.02731674
15574-96-6,0.020307943,0.75321525,0.19314885,0.03332794
34580-14-8,0.023649557,0.7026688,0.23638988,0.037291806
969-33-5,0.019752527,0.68524915,0.274046,0.02095233
60086-22-8,0.027939422,0.69807935,0.25598735,0.01799391
78104-11-7,0.034853954,0.37079924,0.5739381,0.02040879
72468-85-0,0.037242368,0.40768355,0.51292706,0.042147003
440-17-5,0.054409776,0.15449886,0.7727233,0.01836805
24632-48-2,0.009905728,0.39624047,0.5547355,0.039118294
56217-90-4,0.0075203297,0.12644055,0.8362842,0.0297549
29868-97-1,0.00757929,0.2154706,0.7325148,0.044435285
33354-22-2,0.0183627,0.14610834,0.7278085,0.10772047
57342-05-9,0.008304038,0.67782056,0.29718903,0.016686378
24140-98-5,0.012173795,0.6572187,0.30319345,0.027414095
22487-46-3,0.007040862,0.7026796,0.25712922,0.033150293
106017-08-7,0.020178275,0.11868179,0.6333203,0.2278197
1977-11-3,0.0052108285,0.7942383,0.18122643,0.019324357
5786-21-0,0.0077898097,0.7142648,0.24271636,0.03522905
1977-10-2,0.008811812,0.5557228,0.40782186,0.027643584
14052-80-3,0.0092596505,0.24773312,0.68357956,0.059427716
16339-07-4,0.08267012,0.42241067,0.47437853,0.020540698
63905-05-5,0.11905901,0.3154748,0.50300455,0.062461603
55-86-7,0.17134255,0.5018514,0.3001459,0.026660154
17780-75-5,0.04041727,0.51381093,0.40400758,0.041764203
1553-34-0,0.019791605,0.3770202,0.58103126,0.022156944
2975-36-2,0.014949906,0.37082273,0.59072423,0.023503125
1982-37-2,0.017631195,0.24380103,0.7152879,0.023279795
26786-32-3,0.011051615,0.34873217,0.6235543,0.016661897
31139-87-4,0.029093716,0.41415834,0.5437338,0.013014176
139886-24-1,0.032532826,0.7646272,0.18420354,0.018636404
23327-57-3,0.019049635,0.5697083,0.39300576,0.018236298
306-07-0,0.08544387,0.53179914,0.3669393,0.015817672
150433-14-0,0.04443389,0.11859356,0.51649433,0.32047826
24600-36-0,0.018788194,0.118384995,0.60121965,0.26160717
5060-56-0,0.01129362,0.25239122,0.69967705,0.036638077
19974-69-7,0.0429609,0.343153,0.59080374,0.023082338
22952-87-0,0.009881852,0.84074086,0.12986314,0.019514088
54-11-5,0.040414564,0.53686345,0.3935255,0.029196465
60634-70-0,0.044421837,0.15974294,0.7693547,0.02648052
54301-19-8,0.015637675,0.8075093,0.14673276,0.030120274
32033-21-9,0.024295604,0.43795007,0.5068568,0.030897493
74627-35-3,0.051159732,0.52925223,0.39073065,0.028857386
51473-23-5,0.05318755,0.4450647,0.48140824,0.020339465
116979-34-1,0.020948218,0.7305109,0.23486106,0.013679788
116979-31-8,0.047671255,0.728792,0.2091963,0.014340445
116979-33-0,0.018286228,0.7169798,0.23758833,0.027145611
116979-30-7,0.029433541,0.81527495,0.14438,0.010911457
24381-37-1,0.0597596,0.36931017,0.5412393,0.029690903
125-52-0,0.021302138,0.3628139,0.5716394,0.04424454
872-50-4,0.034671467,0.24858141,0.5357484,0.18099871
93-90-3,0.01982353,0.17951818,0.7619152,0.038743045
6232-56-0,0.16640475,0.17416805,0.5882791,0.07114807
88475-55-2,0.051689245,0.47350046,0.44591424,0.028896084
2079-00-7,0.018657325,0.040648382,0.3515731,0.58912116
6903-79-3,0.027622314,0.1393819,0.47406474,0.35893106
27942-00-3,0.023196314,0.21805602,0.6196447,0.13910298
59-05-2,0.009989528,0.04653853,0.4222496,0.52122235
69-81-8,0.0678903,0.09062429,0.69683236,0.14465305
68787-95-1,0.07188106,0.3006788,0.535526,0.09191415
21820-82-6,0.120114155,0.3910317,0.4159362,0.072917946
153719-38-1,0.025711542,0.21177937,0.698472,0.06403708
153719-23-4,0.041921474,0.15882014,0.7581633,0.041095152
63906-70-7,0.026320588,0.15958326,0.7253749,0.08872131
3655-88-7,0.06338308,0.28823474,0.47544926,0.17293292
51026-28-9,0.044175796,0.21953034,0.55178136,0.1845125
13256-11-6,0.08331546,0.5088735,0.39157122,0.016239807
16339-16-5,0.35361254,0.4128362,0.22212861,0.011422654
13256-22-9,0.16192289,0.25604942,0.4970131,0.08501457
46948-72-5,0.024072604,0.06539548,0.83319044,0.077341504
67584-55-8,0.15553346,0.26673046,0.51697296,0.0607631
4960-47-8,0.068904415,0.2086496,0.63740283,0.08504314
59756-60-4,0.055481892,0.34613916,0.45797583,0.14040306
63927-73-1,0.041008703,0.25729412,0.6882897,0.013407469
77639-70-4,0.02233115,0.22112387,0.6639307,0.09261426
132907-72-3,0.028781895,0.44430673,0.4843291,0.04258228
60-56-0,0.106313005,0.20748162,0.6313403,0.054865055
446-86-6,0.014211834,0.17510585,0.717272,0.093410276
7560-83-0,0.034908198,0.36617398,0.52491546,0.074002415
132-17-2,0.035052758,0.67730796,0.24362254,0.04401673
2169-75-7,0.031644966,0.29312697,0.6268767,0.0483514
51-55-8,0.02797637,0.15576571,0.74462485,0.071633026
51460-26-5,0.024551209,0.056600746,0.1866555,0.7321926
80-77-3,0.017420346,0.091125704,0.77903074,0.112423204
5571-97-1,0.011946617,0.07920645,0.82998943,0.07885749
13131-19-6,0.022384057,0.27017337,0.62675977,0.080682784
5432-28-0,0.051899314,0.41938803,0.49173382,0.03697886
346-18-9,0.029640738,0.05173922,0.67855734,0.24006268
135-07-9,0.11999305,0.052267224,0.38551563,0.4422241
1121-07-9,0.049433876,0.2229844,0.62632614,0.10125554
64057-88-1,0.019852728,0.3727953,0.5771432,0.030208752
63716-37-0,0.018566625,0.67399526,0.28314868,0.024289383
3543-75-7,0.0362548,0.146115,0.75407475,0.06355545
80845-35-8,0.017039698,0.36115134,0.55121505,0.07059398
78467-28-4,0.03343357,0.21572809,0.69227,0.058568362
78467-30-8,0.03066978,0.2898012,0.6165353,0.0629937
78483-93-9,0.017080149,0.09891616,0.83864796,0.045355733
7492-29-7,0.00711079,0.21133405,0.6346709,0.14688422
2011-67-8,0.010518561,0.2750326,0.64611125,0.06833756
1622-62-4,0.013370756,0.051347017,0.89631426,0.038967937
3900-31-0,0.009001155,0.18326585,0.58615476,0.22157823
5903-13-9,0.43053007,0.13606228,0.40063035,0.032777246
123172-56-5,0.01198488,0.04794209,0.91194904,0.028123949
123172-62-3,0.020146474,0.045084603,0.8518572,0.08291179
123172-59-8,0.018456323,0.056949034,0.8778495,0.04674517
74859-42-0,0.012137083,0.22631925,0.3489493,0.4125944
63744-49-0,0.055588864,0.4401171,0.43707877,0.067215286
13993-65-2,0.02977819,0.1666772,0.7589504,0.04459425
124824-14-2,0.010587826,0.2262143,0.7238337,0.039364196
84542-20-1,0.71299696,0.07449029,0.12511775,0.087395
84529-63-5,0.27809334,0.3467302,0.22172889,0.15344755
84529-59-9,0.6818984,0.14908545,0.104230404,0.06478575
64037-23-6,0.02373674,0.14385463,0.78818226,0.044226333
37385-92-5,0.011697432,0.1025753,0.7315342,0.15419307
54903-63-8,0.029062213,0.12241822,0.8363981,0.012121422
123172-44-1,0.026425812,0.08796086,0.8675828,0.01803055
54903-65-0,0.052241426,0.11523082,0.817205,0.015322726
5790-90-9,0.053014122,0.10666934,0.831583,0.008733515
1740-11-0,0.5612891,0.10357472,0.25645515,0.07868108
63755-05-5,0.039523322,0.16372722,0.68305033,0.11369913
20354-26-1,0.024345575,0.056694683,0.8752217,0.043738056
614-00-6,0.16024701,0.38084176,0.4306383,0.028272927
7431-19-8,0.087123565,0.40223607,0.44260573,0.068034604
99-80-9,0.10294398,0.4313662,0.41596538,0.049724378
69781-06-2,0.12990445,0.36599237,0.45849314,0.04561004
16219-99-1,0.27534035,0.39218324,0.30791003,0.024566388
69658-91-9,0.0614856,0.6251795,0.29267627,0.020658646
25505-98-0,0.00964865,0.13488683,0.81995857,0.035505947
684-93-5,0.064436495,0.66395247,0.21196933,0.059641656
70-25-7,0.065454856,0.34318328,0.27828106,0.31308082
13860-69-0,0.06111288,0.38357645,0.3837557,0.17155495
80087-46-3,0.0107262265,0.049668178,0.91370124,0.025904387
80463-78-1,0.009471642,0.048794407,0.9083706,0.0333634
80087-19-0,0.014772811,0.08861759,0.86222315,0.034386467
30034-03-8,0.011761125,0.015094419,0.22745451,0.74569
1084-23-7,0.0054864767,0.18136714,0.7467855,0.06636083
2682-20-4,0.02318089,0.08480594,0.813689,0.078324206
631-93-6,0.029482352,0.13448119,0.6572716,0.17876485
34042-85-8,0.044377763,0.37005827,0.09888974,0.48667422
59804-37-4,0.050777674,0.6574366,0.06313969,0.22864603
123253-06-5,0.05331378,0.66737735,0.07217317,0.20713566
123277-33-8,0.856834,0.052326433,0.0280521,0.06278744
123253-02-1,0.53802615,0.3683134,0.04081323,0.052847207
90101-16-9,0.18017846,0.1465275,0.5320322,0.14126182
123277-34-9,0.013137544,0.12993398,0.5513717,0.3055568
39794-99-5,0.027746554,0.61793023,0.27207938,0.082243875
535-83-1,0.039325364,0.31958556,0.54171056,0.099378504
2447-54-3,0.016230969,0.22876711,0.68398964,0.07101231
14901-08-7,0.120816156,0.03983179,0.41531053,0.4240415
75-52-5,0.09677701,0.5626154,0.2970592,0.043548394
1420-40-2,0.020038443,0.35823095,0.56235635,0.05937424
60-26-4,0.019014852,0.45672342,0.4689139,0.055347808
69-27-2,0.022698533,0.30555555,0.647551,0.024194898
110528-94-4,0.01286806,0.13553596,0.69938487,0.15221113
13254-33-6,0.024644678,0.28959057,0.5719433,0.11382143
106966-25-0,0.06594593,0.24100186,0.5324854,0.16056678
32765-81-4,0.029904203,0.51339865,0.42419043,0.032506686
44992-01-0,0.018343996,0.45466357,0.46679175,0.060200717
51-83-2,0.07275408,0.30561817,0.5755242,0.046103578
987-78-0,0.061780266,0.07171506,0.37909904,0.48740566
999-81-5,0.08256293,0.5217102,0.37425265,0.021474173
2758-06-7,0.027826814,0.31250235,0.63953435,0.020136453
5110-69-0,0.07400009,0.36933306,0.5257086,0.030958252
6645-46-1,0.055009745,0.15593573,0.5857674,0.20328712
56-93-9,0.034609895,0.32628912,0.6038837,0.035217296
107-43-7,0.026370462,0.1995691,0.66419864,0.109861836
76144-81-5,0.031967808,0.30932805,0.4194943,0.23920988
35035-05-3,0.08924851,0.37122056,0.4876906,0.051840305
15302-91-7,0.023780925,0.41744423,0.5238791,0.034895755
62-97-5,0.020088932,0.38327688,0.57547414,0.021160034
596-51-0,0.012704505,0.19044183,0.77118,0.025673658
46830-22-2,0.015179222,0.39473858,0.5518011,0.03828111
561-43-3,0.011219173,0.118675336,0.85542387,0.014681588
13025-69-9,0.11665469,0.42368668,0.4385248,0.021133827
14652-09-6,0.092298254,0.43427023,0.44880283,0.024628699
4317-14-0,0.041149277,0.3773171,0.5549095,0.026624076
2747-31-1,0.19518845,0.28626844,0.41946912,0.099074
3688-65-1,0.04170183,0.584298,0.346019,0.027981188
15351-05-0,0.04215892,0.29647672,0.60101086,0.06035348
30817-43-7,0.024497887,0.20267572,0.7534939,0.019332482
4269-88-9,0.026454566,0.40130854,0.54074293,0.03149395
144-12-7,0.027021542,0.21728106,0.7346574,0.021040004
21216-78-4,0.03461541,0.41385967,0.5308139,0.02071103
35425-83-3,0.030200137,0.7199067,0.23020068,0.019692548
71731-58-3,0.048084997,0.28353032,0.62813425,0.04025042
7529-22-8,0.10674844,0.35736495,0.49661434,0.03927228
302-70-5,0.6884514,0.11531565,0.1753324,0.020900596
101670-74-0,0.36515534,0.26194644,0.33238015,0.040518083
63516-07-4,0.047801714,0.134345,0.80117905,0.01667428
63869-28-3,0.39403585,0.43359384,0.15046911,0.021901172
24815-24-5,0.032271877,0.50570697,0.29853687,0.16348433
50-55-5,0.028707525,0.39723444,0.42447928,0.14957872
1062-48-2,0.016143225,0.079168566,0.78655964,0.118128546
54110-25-7,0.008246069,0.05241175,0.7497377,0.1896045
122185-09-5,0.02030656,0.026360242,0.65795547,0.29537773
1178-29-6,0.024322558,0.61168283,0.29732946,0.06666512
73573-42-9,0.025398608,0.36582306,0.46500394,0.1437744
6429-04-5,0.050046396,0.17924833,0.68649536,0.08420989
81182-04-9,0.022497753,0.07644911,0.82245624,0.07859691
4880-82-4,0.02783667,0.19561708,0.7131048,0.063441455
6879-02-3,0.032770243,0.24968834,0.67210525,0.045436166
122-10-1,0.36887267,0.4173082,0.17045164,0.043367434
1795-58-0,0.22397292,0.42035076,0.33638087,0.019295419
3700-89-8,0.11584473,0.494446,0.3721582,0.017551027
76541-72-5,0.09110241,0.4675932,0.39374793,0.047556497
690-49-3,0.41258612,0.22950216,0.26596758,0.091944136
3383-96-8,0.48950267,0.31352803,0.12555742,0.07141185
3356-57-8,0.16767192,0.4480206,0.23539016,0.14891735
1174-83-0,0.5933759,0.21898693,0.13010617,0.057531025
2782-70-9,0.32812908,0.47915572,0.17072184,0.021993333
5930-71-2,0.23301227,0.36160767,0.3909718,0.014408221
1185-55-3,0.029983189,0.06616141,0.68826693,0.2155884
208465-21-8,0.0036309622,0.009038197,0.4966661,0.49066472
37894-46-5,0.018357852,0.064856745,0.8185242,0.09826129
1067-53-4,0.017706525,0.047487173,0.73392105,0.20088528
53808-87-0,0.0047784997,0.028855678,0.7616624,0.20470338
58306-30-2,0.028709497,0.041542925,0.48140752,0.44834003
919-76-6,0.36128572,0.44836742,0.13928412,0.05106277
751-73-5,0.036449976,0.47827277,0.38641948,0.098857775
