CASRN,Toxic_xgboost_ecfp6bits-0,Toxic_xgboost_ecfp6bits-1
21280-29-5,0.5105767,0.4894233
475-20-7,0.5929922,0.40700778
1139-30-6,0.45238382,0.5476162
1740-15-4,0.27951676,0.72048324
76-29-9,0.57339346,0.4266065
79-93-6,0.41459525,0.58540475
521-11-9,0.7336509,0.26634908
58-18-4,0.7999196,0.20008036
72-63-9,0.90902025,0.09097975
116-06-3,0.10008937,0.8999106
1646-87-3,0.17469108,0.8253089
1646-88-4,0.13728619,0.8627138
16146-62-6,0.029435754,0.97056425
4790-92-5,0.034117103,0.9658829
117774-38-6,0.8172128,0.18278718
16655-82-6,0.04395604,0.95604396
66637-25-0,0.056845427,0.9431546
106358-92-3,0.077276886,0.9227231
16709-30-1,0.03412789,0.9658721
59375-53-0,0.07386261,0.9261374
59375-61-0,0.05953759,0.9404624
22781-23-3,0.023106635,0.97689337
59375-67-6,0.0866037,0.9133963
106231-36-1,0.29031748,0.7096825
87767-48-4,0.12888277,0.87111723
71108-14-0,0.12569267,0.87430733
1249-84-9,0.4321857,0.5678143
69784-42-5,0.15624458,0.8437554
122-15-6,0.14769304,0.85230696
4757-55-5,0.10125387,0.89874613
92320-57-5,0.21384853,0.78615147
54504-70-0,0.40770555,0.59229445
3648-36-0,0.3114283,0.6885717
75096-86-5,0.046620846,0.95337915
28789-80-2,0.0615201,0.9384799
123253-01-0,0.08440119,0.9155988
50539-80-5,0.02665186,0.97334814
62382-23-4,0.08270359,0.9172964
32891-29-5,0.22031379,0.7796862
50539-66-7,0.05539745,0.94460255
50802-69-2,0.031991124,0.9680089
50673-10-4,0.060413897,0.9395861
50673-11-5,0.09395665,0.90604335
50539-76-9,0.0319252,0.9680748
50673-06-8,0.054763615,0.9452364
37430-50-5,0.060518265,0.93948174
84-83-3,0.30296016,0.69703984
123172-61-2,0.9447636,0.055236388
116337-62-3,0.8436892,0.15631083
116337-68-9,0.8948145,0.10518554
134605-64-4,0.4926054,0.5073946
127-48-0,0.5807113,0.4192887
71108-21-9,0.040008545,0.95999146
22198-93-2,0.50440407,0.49559596
123886-70-4,0.06260997,0.93739
123886-68-0,0.058884025,0.941116
123886-69-1,0.050315917,0.9496841
111038-47-2,0.20347345,0.79652655
15440-46-7,0.7625976,0.2374024
154825-97-5,0.24268305,0.75731695
123886-65-7,0.28652447,0.7134755
57897-49-1,0.033315122,0.9666849
123886-62-4,0.49580377,0.5041962
31652-69-4,0.59002995,0.40997002
6156-18-9,0.4666621,0.5333379
1646-75-9,0.49136525,0.50863475
71868-10-5,0.374264,0.625736
25841-41-2,0.55543697,0.444563
3680-05-5,0.67200506,0.3279949
25841-38-7,0.7061204,0.29387963
42057-22-7,0.962789,0.037210982
25841-43-4,0.60347235,0.39652765
163000-63-3,0.51835704,0.48164296
84170-74-1,0.62632924,0.37367076
17557-23-2,0.6656368,0.3343632
1471-52-9,0.64622545,0.35377452
98519-15-4,0.06255472,0.9374453
98532-76-4,0.08231038,0.9176896
98532-77-5,0.07874107,0.9212589
1755-97-1,0.27456778,0.7254322
23588-51-4,0.2640916,0.7359084
10232-92-5,0.63989186,0.36010814
81-13-0,0.7957742,0.20422581
81129-83-1,0.7290413,0.27095872
6362-80-7,0.45081353,0.54918647
2654-58-2,0.24986142,0.7501386
81777-89-1,0.29759812,0.7024019
1955-45-9,0.53298163,0.46701837
131983-72-7,0.117886424,0.8821136
10389-72-7,0.3318767,0.6681233
36981-93-8,0.38641495,0.61358505
51200-87-4,0.5346924,0.4653076
15214-89-8,0.44251728,0.5574827
24458-48-8,0.41233444,0.58766556
543-39-5,0.67646766,0.32353234
103-05-9,0.63970697,0.36029303
100-86-7,0.62106293,0.37893707
1320-94-1,0.41296238,0.5870376
50539-73-6,0.074339986,0.92566
50539-74-7,0.059294343,0.94070566
99599-74-3,0.21791536,0.78208464
99599-78-7,0.2803929,0.7196071
558-30-5,0.4295228,0.5704772
2978-58-7,0.23713017,0.76286983
32889-48-8,0.37813038,0.6218696
115-19-5,0.53613603,0.46386394
80-04-6,0.6149553,0.38504466
564-94-3,0.43015343,0.5698466
127-91-3,0.5605223,0.43947765
89686-69-1,0.47147173,0.5285283
101007-06-1,0.1270361,0.8729639
22431-62-5,0.33849418,0.6615058
58769-20-3,0.33067364,0.66932636
52645-53-1,0.42422926,0.57577074
75867-00-4,0.5505518,0.44944823
68359-37-5,0.37256253,0.6274375
80803-92-5,0.18605423,0.8139458
73611-02-6,0.5737175,0.42628255
79-92-5,0.46221447,0.53778553
128148-93-6,0.6245408,0.3754592
132-98-9,0.7024737,0.2975263
15440-48-9,0.699411,0.30058903
4800-94-6,0.8758017,0.12419834
4697-14-7,0.9144008,0.08559921
35531-88-5,0.89290017,0.10709982
32887-01-7,0.70138407,0.29861596
39878-70-1,0.85633564,0.14366435
599-64-4,0.53159714,0.46840286
2444-90-8,0.60311484,0.39688513
901-44-0,0.73363364,0.2663664
13080-86-9,0.41993338,0.5800666
2089-46-5,0.105820596,0.8941794
1745-89-7,0.4789555,0.5210445
79-95-8,0.34759182,0.6524082
54-36-4,0.67932487,0.32067516
826-54-0,0.5038557,0.49614426
832088-68-3,0.2317639,0.7682361
63612-50-0,0.56218314,0.43781686
6440-58-0,0.54003733,0.45996267
118-52-5,0.36267453,0.63732547
126-06-7,0.23034304,0.76965696
16079-88-2,0.31340337,0.68659663
7473-98-5,0.5766103,0.42338967
106797-53-9,0.8371296,0.16287044
19444-21-4,0.3656186,0.6343814
80-15-9,0.3499921,0.6500079
116337-60-1,0.8317002,0.16829976
116337-65-6,0.82779914,0.17220086
24201-58-9,0.6165446,0.3834554
41859-67-0,0.5488113,0.45118865
3771-19-5,0.3896851,0.6103149
42017-89-0,0.64428616,0.35571387
21550-30-1,0.544064,0.455936
69047-39-8,0.705294,0.294706
72558-82-8,0.9088589,0.091141135
63979-37-3,0.18352091,0.8164791
64118-86-1,0.3826607,0.6173393
121776-33-8,0.34301162,0.6569884
63883-18-1,0.55927765,0.44072235
4362-40-7,0.19922453,0.80077547
22791-26-0,0.037938476,0.9620615
22791-25-9,0.13231218,0.8676878
53-10-1,0.896487,0.10351301
119302-20-4,0.4389853,0.5610147
103335-54-2,0.89132476,0.108675264
159325-45-8,0.2708705,0.7291295
13647-35-3,0.5527237,0.4472763
53-43-0,0.7767465,0.22325352
1099-87-2,0.9333314,0.06666864
905-30-6,0.7295432,0.27045682
2181-04-6,0.830881,0.16911903
434-03-7,0.5980501,0.40194988
17230-88-5,0.5488033,0.45119664
7004-95-7,0.45319134,0.54680866
6000-74-4,0.8334612,0.16653879
976-70-5,0.79460907,0.2053909
29069-24-7,0.864844,0.13515596
20231-45-2,0.33635378,0.6636462
20417-82-7,0.061232865,0.93876714
32385-11-8,0.8249834,0.17501657
67814-76-0,0.90149856,0.09850143
20417-84-9,0.07824707,0.9217529
154619-58-6,0.038137376,0.9618626
562-09-4,0.12131196,0.87868804
37106-99-3,0.60002637,0.39997363
154619-91-7,0.057100832,0.94289917
154619-64-4,0.079167545,0.92083246
154619-56-4,0.043210924,0.9567891
154619-66-6,0.053144217,0.9468558
72150-17-5,0.20040452,0.7995955
7195-27-9,0.39368033,0.60631967
14641-96-4,0.24456751,0.7554325
28861-00-9,0.37158936,0.62841064
72-33-3,0.5938152,0.40618482
518-20-7,0.18195367,0.81804633
3032-55-1,0.49554962,0.5044504
822-48-0,0.17905217,0.8209478
18516-18-2,0.76662993,0.23337005
1123-25-7,0.664658,0.335342
2890-61-1,0.2821946,0.7178054
4767-03-7,0.73596185,0.26403815
115-69-5,0.5283538,0.47164622
3692-18-0,0.4462185,0.5537815
2018-45-3,0.7960454,0.20395458
75219-61-3,0.7606196,0.23938042
105426-99-1,0.7519995,0.24800047
75219-46-4,0.7655479,0.23445213
52205-73-9,0.2647577,0.7352423
50-27-1,0.661203,0.33879694
6615-00-5,0.84515095,0.15484908
89786-04-9,0.58446974,0.41553026
24645-14-5,0.5850253,0.4149747
6147-37-1,0.5614089,0.43859112
1899-36-1,0.31519943,0.68480057
21981-33-9,0.44831353,0.55168647
3175-23-3,0.27616298,0.723837
50471-44-8,0.5555351,0.44446492
2033-94-5,0.54178584,0.4582142
11034-31-4,0.70271647,0.29728356
82203-23-4,0.6134366,0.3865634
27955-94-8,0.49633676,0.50366324
80-06-8,0.42689073,0.57310927
72420-38-3,0.7634183,0.2365817
131807-57-3,0.46688825,0.53311175
127-20-8,0.481265,0.518735
136-25-4,0.6227449,0.37725508
1717-00-6,0.4432786,0.5567214
71-55-6,0.4561422,0.5438578
15208-16-9,0.9778453,0.022154717
3688-85-5,0.7765914,0.22340858
1754-58-1,0.2447027,0.7552973
561-41-1,0.4168145,0.5831855
23135-22-0,0.063893974,0.936106
66357-35-5,0.14265782,0.8573422
76963-41-2,0.2333579,0.7666421
103628-48-4,0.21470541,0.7852946
23422-53-9,0.032806754,0.96719325
50335-55-2,0.10624856,0.89375144
3311-54-4,0.06321627,0.93678373
23504-07-6,0.030914426,0.9690856
17289-49-5,0.3699183,0.6300817
13256-32-1,0.10162145,0.89837855
6884-59-9,0.116509855,0.88349015
86360-33-0,0.046300173,0.9536998
49701-24-8,0.59517896,0.40482107
1113-02-6,0.054686904,0.9453131
18278-44-9,0.04386288,0.9561371
3344-11-4,0.049385965,0.95061404
18188-17-5,0.119091034,0.88090897
54708-68-8,0.27145278,0.7285472
15037-58-8,0.0522393,0.9477607
20253-72-9,0.062954426,0.9370456
16637-86-8,0.082283795,0.9177162
16960-40-0,0.11964637,0.8803536
1421-68-7,0.5904888,0.4095112
140695-21-2,0.79460853,0.20539148
1225-55-4,0.18002415,0.81997585
10262-69-8,0.2345761,0.7654239
60070-44-2,0.24554598,0.754454
60763-63-5,0.29895675,0.70104325
6291-84-5,0.17435735,0.82564265
693-05-0,0.41388416,0.58611584
54910-89-3,0.14159268,0.8584073
109-83-1,0.6256847,0.37431532
13055-76-0,0.23075509,0.7692449
61791-42-2,0.5124577,0.4875423
25756-29-0,0.40819848,0.5918015
40137-22-2,0.5808979,0.41910207
14489-75-9,0.34032953,0.6596705
10085-81-1,0.24992675,0.75007325
123-39-7,0.38045382,0.6195462
100-60-7,0.48690623,0.51309377
58-25-3,0.5909544,0.40904555
6330-25-2,0.44808507,0.55191493
100-61-8,0.37509847,0.62490153
100-15-2,0.37879694,0.62120306
5621-86-3,0.70835644,0.29164356
54903-59-2,0.79779035,0.20220964
123172-46-3,0.6947809,0.3052191
54903-60-5,0.6769469,0.32305312
63365-44-6,0.39759636,0.60240364
1220-94-6,0.71232975,0.28767028
2475-46-9,0.8645496,0.13545044
27314-13-2,0.40481448,0.5951855
60439-52-3,0.43355638,0.5664436
101155-02-6,0.28362852,0.7163715
63906-81-0,0.45567095,0.54432905
284462-37-9,0.45810598,0.541894
757251-39-1,0.6841942,0.31580576
882167-77-3,0.52581424,0.47418576
1674-62-0,0.24968606,0.75031394
598-52-7,0.10275167,0.8972483
165252-70-0,0.45927048,0.5407295
210880-92-5,0.43076736,0.56923264
3567-62-2,0.306943,0.693057
6610-29-3,0.15301937,0.84698063
1966-58-1,0.1627866,0.8372134
1943-79-9,0.094843745,0.90515625
13792-20-6,0.15573984,0.84426016
13792-24-0,0.10587072,0.8941293
3282-00-6,0.040380716,0.9596193
7070-71-5,0.03761506,0.96238494
6988-21-2,0.04741341,0.9525866
6842-34-8,0.05483383,0.9451662
63-25-2,0.045767963,0.95423204
5721-72-2,0.10496217,0.89503783
3279-46-7,0.10306913,0.8969309
3942-54-9,0.12515873,0.8748413
13792-21-7,0.052637577,0.9473624
22791-23-7,0.025935888,0.9740641
24031-96-7,0.07542807,0.92457193
55391-34-9,0.09174937,0.90825063
1631-64-7,0.084878445,0.91512156
1867-66-9,0.41667104,0.58332896
7339-53-9,0.19684422,0.8031558
130365-37-6,0.057382762,0.94261724
91893-37-7,0.11225939,0.8877406
84597-71-7,0.5908495,0.40915045
63991-43-5,0.36892825,0.63107175
51068-60-1,0.35502005,0.64497995
8004-87-3,0.15758294,0.84241706
34544-12-2,0.06474465,0.93525535
66952-49-6,0.5243826,0.4756174
624-83-9,0.3534754,0.6465246
54266-55-6,0.14971304,0.85028696
54266-44-3,0.19727254,0.80272746
16033-21-9,0.2896071,0.7103929
40643-39-8,0.24211186,0.75788814
40843-82-1,0.17890662,0.8210934
40643-36-5,0.23738056,0.76261944
152-16-9,0.23499995,0.76500005
90-72-2,0.13546276,0.86453724
112881-58-0,0.49853146,0.50146854
645-05-6,0.19558811,0.8044119
15112-89-7,0.1529991,0.8470009
548-62-9,0.14984989,0.8501501
6711-48-4,0.19421989,0.8057801
110-95-2,0.12898225,0.87101775
110-18-9,0.11352557,0.88647443
74758-19-3,0.114551425,0.8854486
132050-00-1,0.06033629,0.9396637
61-73-4,0.3371852,0.6628148
2782-91-4,0.13701606,0.86298394
5836-23-7,0.19359648,0.8064035
137-26-8,0.17630339,0.8236966
1031-47-6,0.21169072,0.7883093
115-26-4,0.21759045,0.78240955
1703-48-6,0.09032488,0.9096751
75-50-3,0.15548366,0.84451634
60662-16-0,0.12425041,0.8757496
36104-80-0,0.41710055,0.58289945
51235-04-2,0.4982165,0.5017835
80464-05-7,0.10335988,0.8966401
3475-63-6,0.13028157,0.86971843
16339-14-3,0.08064568,0.9193543
437-74-1,0.33868372,0.6613163
157309-18-7,0.17011386,0.82988614
161559-34-8,0.13454133,0.86545867
58-08-2,0.20158559,0.7984144
5426-89-1,0.31940085,0.68059915
5415-44-1,0.41638768,0.5836123
15876-67-2,0.36284125,0.63715875
101-26-8,0.1868223,0.8131777
114-80-7,0.11670321,0.8832968
5373-42-2,0.18122196,0.81877804
50-62-4,0.4915344,0.5084656
35115-50-5,0.27900642,0.7209936
4637-24-5,0.15764266,0.84235734
5974-09-4,0.2522844,0.7477156
56066-63-8,0.1332838,0.8667162
213464-77-8,0.8683695,0.1316305
173159-57-4,0.9334222,0.06657778
52-85-7,0.10705656,0.89294344
481-49-2,0.16050982,0.8394902
120162-55-2,0.824232,0.17576805
61-01-8,0.08419353,0.9158065
76579-52-7,0.1731984,0.8268016
54708-51-9,0.13764864,0.86235136
19937-59-8,0.47761148,0.5223885
35972-50-0,0.48564976,0.51435024
35967-28-3,0.5886972,0.4113028
116476-14-3,0.16787535,0.83212465
27848-84-6,0.08471751,0.9152825
34661-75-1,0.14025652,0.8597435
1039-59-4,0.08916491,0.9108351
30558-43-1,0.15038437,0.84961563
18995-99-8,0.12408942,0.8759106
5310-55-4,0.108780205,0.8912198
109-55-7,0.07437754,0.92562246
10563-29-8,0.10085386,0.89914614
64037-21-4,0.09354365,0.90645635
20064-38-4,0.112906516,0.8870935
303-70-8,0.22276825,0.77723175
303-49-1,0.20990217,0.79009783
53-60-1,0.04724872,0.9527513
24268-89-1,0.07402289,0.9259771
50-53-3,0.07917023,0.9208298
1225-65-6,0.026179552,0.97382045
16398-39-3,0.11271107,0.8872889
4755-59-3,0.11393851,0.8860615
3179-63-3,0.3957743,0.6042257
132-69-4,0.103239,0.896761
34580-68-2,0.028072536,0.97192746
14286-84-1,0.1679253,0.8320747
4510-65-0,0.15169752,0.8483025
113-59-7,0.07460743,0.92539257
1738-25-6,0.13573134,0.86426866
132-20-7,0.062081695,0.9379183
132-22-9,0.0723781,0.9276219
511-13-7,0.14461136,0.85538864
2045-52-5,0.19499266,0.80500734
59-32-5,0.05625403,0.943746
958-93-0,0.05713719,0.9428628
108-01-0,0.32453936,0.67546064
13877-99-1,0.12327069,0.8767293
518-63-8,0.10691023,0.8930898
1176-08-5,0.13292521,0.8670748
26615-21-4,0.18757957,0.8124204
102207-77-2,0.06568909,0.9343109
2439-35-2,0.19083369,0.8091663
34580-72-8,0.027843297,0.9721567
71-79-4,0.21761888,0.7823811
85273-96-7,0.1992867,0.8007133
4584-46-7,0.041493297,0.9585067
16607-80-0,0.13972372,0.8602763
103-83-3,0.10446775,0.89553225
10175-31-2,0.11383724,0.88616276
21140-37-4,0.11882979,0.8811702
102410-40-2,0.066964805,0.9330352
102410-20-8,0.0544312,0.9455688
55363-08-1,0.18066782,0.8193322
19986-35-7,0.34371752,0.6562825
2407-68-3,0.11214888,0.8878511
55314-16-4,0.3720796,0.6279204
5376-09-0,0.25901985,0.74098015
68-12-2,0.18031907,0.8196809
1467-79-4,0.103272855,0.89672714
72575-46-3,0.21124196,0.78875804
2585-36-6,0.06996888,0.9300311
17606-31-4,0.21271724,0.78728276
64-73-3,0.59167576,0.4083242
3963-95-9,0.7424805,0.25751948
2013-58-3,0.8022392,0.19776084
789-37-7,0.19619542,0.8038046
1356964-77-6,0.5894022,0.41059777
6434-38-4,0.20897055,0.79102945
59721-29-8,0.6978884,0.3021116
121-69-7,0.13587469,0.8641253
838-95-9,0.32955366,0.67044634
60045-43-4,0.14805824,0.85194176
39900-95-3,0.15156287,0.84843713
60-11-7,0.20590603,0.79409397
547-58-0,0.7530588,0.24694122
20691-84-3,0.57438433,0.4256157
17576-88-4,0.21398681,0.7860132
140-56-7,0.49738914,0.50261086
5882-48-4,0.21081084,0.78918916
7152-80-9,0.11426324,0.88573676
1122-58-3,0.10181028,0.8981897
100924-68-3,0.19123667,0.8087633
28743-45-5,0.10325217,0.8967478
2680-03-7,0.21883744,0.78116256
74957-49-6,0.30206913,0.6979309
957-51-7,0.20761311,0.7923869
89427-43-0,0.016289055,0.98371094
195252-02-9,0.138385,0.861615
1778-08-1,0.19363707,0.8063629
63887-52-5,0.16651946,0.83348054
85815-37-8,0.4689809,0.5310191
52777-92-1,0.2188415,0.7811585
106900-12-3,0.23743004,0.76256996
1609-06-9,0.107740045,0.89225996
1115-70-4,0.19137037,0.80862963
28805-78-9,0.3567763,0.6432237
101-42-8,0.30627686,0.69372314
1982-47-4,0.35246378,0.6475362
150-68-5,0.39577943,0.60422057
2164-17-2,0.3335889,0.6664111
27954-37-6,0.52455634,0.47544366
33439-45-1,0.38224524,0.61775476
655-05-0,0.23250782,0.7674922
3134-12-1,0.15748829,0.8425117
21709-44-4,0.073948085,0.9260519
1016-46-2,0.14697176,0.85302824
89427-20-3,0.052147985,0.947852
25900-68-9,0.20122874,0.79877126
62850-32-2,0.28215152,0.7178485
79-44-7,0.2200703,0.7799297
3226-36-6,0.104381025,0.895619
31848-11-0,0.09730464,0.90269536
1596-84-5,0.43174362,0.5682564
7227-91-0,0.11229229,0.8877077
7203-95-4,0.11598557,0.8840144
33330-91-5,0.25209886,0.74790114
7227-92-1,0.14309639,0.8569036
7203-90-9,0.10969055,0.89030945
7239-21-6,0.09770352,0.9022965
23456-93-1,0.14182866,0.85817134
36120-57-7,0.33249635,0.66750365
19992-69-9,0.08553636,0.91446364
33330-89-1,0.287669,0.712331
4342-03-4,0.08135468,0.9186453
62-75-9,0.08299315,0.91700685
63886-55-5,0.12252694,0.87747306
22850-19-7,0.12935817,0.8706418
99300-64-8,0.029313028,0.970687
91893-64-0,0.1052472,0.8947528
91893-26-4,0.16214502,0.837855
85977-49-7,0.06741339,0.9325866
36014-72-9,0.040318668,0.95968133
1085-98-9,0.38865358,0.6113464
13360-57-1,0.17060912,0.8293909
533-74-4,0.12580979,0.8741902
13863-31-5,0.9759835,0.024016518
7226-23-5,0.35979086,0.64020914
80-73-9,0.32135946,0.67864054
13256-12-7,0.13059348,0.8694065
116979-29-4,0.06736934,0.93263066
83-67-0,0.23219454,0.76780546
81995-79-1,0.1459201,0.8540799
107007-99-8,0.2944774,0.7055226
6642-31-5,0.21475899,0.785241
5521-31-3,0.42209095,0.57790905
7597-60-6,0.20936513,0.7906349
81996-52-3,0.33307308,0.6669269
87798-85-4,0.27458096,0.72541904
79712-52-0,0.16773689,0.8322631
519-37-9,0.6883819,0.3116181
79712-53-1,0.25901026,0.74098974
69975-86-6,0.53361,0.46638998
100706-81-8,0.29343456,0.70656544
652-37-9,0.28396553,0.7160345
7601-87-8,0.14694273,0.85305727
68789-89-9,0.066839516,0.9331605
43222-48-6,0.18716252,0.8128375
89805-39-0,0.176655,0.823345
128-62-1,0.3262517,0.6737483
29173-31-7,0.043913126,0.9560869
120923-37-7,0.47870785,0.52129215
115-37-7,0.06633878,0.9336612
64951-31-1,0.084448695,0.9155513
3176-03-2,0.030874908,0.9691251
64951-34-4,0.05456662,0.9454334
64951-25-3,0.12634468,0.8736553
64951-33-3,0.10560703,0.89439297
98389-04-9,0.9196671,0.080332845
80463-89-4,0.0705058,0.9294942
874195-61-6,0.28536892,0.7146311
14419-01-3,0.39846855,0.60153145
24141-01-3,0.056097984,0.943902
69353-21-5,0.024475992,0.975524
63-75-2,0.28611338,0.7138866
139886-04-7,0.16029352,0.8397065
39885-14-8,0.11684322,0.8831568
66794-74-9,0.39893907,0.6010609
14759-04-7,0.1012637,0.8987363
22958-08-3,0.066131294,0.9338687
5965-13-9,0.031753838,0.96824616
125-29-1,0.06670028,0.9332997
52-28-8,0.015145779,0.9848542
3688-66-2,0.021037996,0.978962
123253-03-2,0.22563905,0.77436095
494799-38-1,0.3250813,0.6749187
88678-31-3,0.35085487,0.6491451
181274-17-9,0.651814,0.34818605
123277-35-0,0.18335474,0.81664526
123253-07-6,0.22095609,0.7790439
56796-39-5,0.6862533,0.3137467
75498-96-3,0.6029918,0.39700818
74356-00-6,0.70156723,0.29843277
1746-81-2,0.35616267,0.64383733
330-55-2,0.33571714,0.66428286
13360-45-7,0.3945405,0.6054595
5588-33-0,0.09937441,0.9006256
35130-97-3,0.25835347,0.7416465
98565-18-5,0.42124248,0.5787575
23903-11-9,0.26839566,0.73160434
1555-58-4,0.25960833,0.7403917
1229-69-2,0.09523356,0.90476644
86-12-4,0.10509896,0.89490104
53-89-4,0.15470892,0.8452911
132-18-3,0.10690826,0.89309174
1057-81-4,0.14411241,0.8558876
57081-55-7,0.24606287,0.7539371
29075-61-4,0.27712095,0.72287905
15574-96-6,0.03951788,0.9604821
34580-14-8,0.08829796,0.91170204
969-33-5,0.07994944,0.92005056
60086-22-8,0.07610208,0.9238979
78104-11-7,0.06003505,0.93996495
72468-85-0,0.11240238,0.8875976
440-17-5,0.08323026,0.91676974
24632-48-2,0.049844205,0.9501558
56217-90-4,0.13689458,0.8631054
29868-97-1,0.22632438,0.7736756
33354-22-2,0.33755738,0.6624426
57342-05-9,0.09722412,0.9027759
24140-98-5,0.1490488,0.8509512
22487-46-3,0.17005849,0.8299415
106017-08-7,0.22758907,0.7724109
1977-11-3,0.09734982,0.9026502
5786-21-0,0.12643927,0.8735607
1977-10-2,0.09737885,0.90262115
14052-80-3,0.15548068,0.8445193
16339-07-4,0.10406786,0.89593214
63905-05-5,0.2097637,0.7902363
55-86-7,0.07036126,0.92963874
17780-75-5,0.13298404,0.86701596
1553-34-0,0.036815703,0.9631843
2975-36-2,0.103247344,0.89675266
1982-37-2,0.07390022,0.9260998
26786-32-3,0.12956357,0.87043643
31139-87-4,0.26095265,0.73904735
139886-24-1,0.16082174,0.83917826
23327-57-3,0.07944006,0.92055994
306-07-0,0.114804626,0.8851954
150433-14-0,0.62809587,0.3719041
24600-36-0,0.14816058,0.8518394
5060-56-0,0.12201035,0.87798965
19974-69-7,0.07556784,0.92443216
22952-87-0,0.100418806,0.8995812
54-11-5,0.15775609,0.8422439
60634-70-0,0.14543355,0.85456645
54301-19-8,0.067061186,0.9329388
32033-21-9,0.07185477,0.92814523
74627-35-3,0.07519323,0.9248068
51473-23-5,0.19645959,0.8035404
116979-34-1,0.07410526,0.92589474
116979-31-8,0.06517035,0.93482965
116979-33-0,0.046462715,0.9535373
116979-30-7,0.05316627,0.9468337
24381-37-1,0.15648848,0.8435115
125-52-0,0.115418434,0.88458157
872-50-4,0.31800002,0.682
93-90-3,0.27854836,0.72145164
6232-56-0,0.49537802,0.504622
88475-55-2,0.10055792,0.8994421
2079-00-7,0.36156833,0.63843167
6903-79-3,0.22412908,0.7758709
27942-00-3,0.24962771,0.7503723
59-05-2,0.2116521,0.7883479
69-81-8,0.48356587,0.51643413
68787-95-1,0.3558079,0.6441921
21820-82-6,0.13934171,0.8606583
153719-38-1,0.15442944,0.84557056
153719-23-4,0.17788357,0.82211643
63906-70-7,0.33673853,0.6632615
3655-88-7,0.27324885,0.72675115
51026-28-9,0.21576536,0.78423464
13256-11-6,0.16546941,0.8345306
16339-16-5,0.09572023,0.90427977
13256-22-9,0.20814466,0.79185534
46948-72-5,0.4459254,0.5540746
67584-55-8,0.2108416,0.7891584
4960-47-8,0.20166248,0.7983375
59756-60-4,0.20071137,0.79928863
63927-73-1,0.10315311,0.8968469
77639-70-4,0.34571362,0.6542864
132907-72-3,0.34145522,0.6585448
60-56-0,0.18677914,0.81322086
446-86-6,0.17602766,0.82397234
7560-83-0,0.17511821,0.8248818
132-17-2,0.1413787,0.8586213
2169-75-7,0.20688212,0.7931179
51-55-8,0.28241956,0.71758044
51460-26-5,0.69329536,0.30670467
80-77-3,0.32039976,0.67960024
5571-97-1,0.26376134,0.73623866
13131-19-6,0.34286314,0.65713686
5432-28-0,0.1538673,0.8461327
346-18-9,0.57981014,0.42018986
135-07-9,0.21363711,0.7863629
1121-07-9,0.36966103,0.63033897
64057-88-1,0.2073142,0.7926858
63716-37-0,0.09752083,0.9024792
3543-75-7,0.34925818,0.6507418
80845-35-8,0.16356719,0.8364328
78467-28-4,0.13347548,0.8665245
78467-30-8,0.121034384,0.8789656
78483-93-9,0.1598596,0.8401404
