CASRN,LD50_xgboost_mordred
24851-98-7,1.146116
24863-70-5,1.2115797
623-42-7,1.6857995
75274-28-1,0.6849595
75274-29-2,0.51034945
75274-27-0,0.4169388
20723-84-6,0.8311278
104-27-8,1.1945572
536759-91-8,0.5633964
54249-44-4,0.82680964
68274-48-6,0.6984507
75274-14-5,0.6108277
75274-16-7,0.78501093
147150-35-4,0.5276611
623-53-0,1.5136863
286938-65-6,0.9166505
63578-18-7,1.1210668
168152-79-2,0.12999316
624-89-5,1.2757297
68855-24-3,1.3473952
55726-47-1,0.57171065
112-85-6,1.3919371
629-96-9,1.5135143
68037-92-3,0.7300516
930-02-9,1.2226337
68987-29-1,1.2215794
638-65-3,1.1495714
9004-99-3,1.4860241
106-11-6,1.3808929
99300-62-6,-0.11311073
68955-20-4,0.9254725
19035-79-1,1.1931052
5894-60-0,0.8546593
112-82-3,1.2662224
88599-34-2,0.8047594
88599-70-6,0.6774407
2441-41-0,1.1361002
57-10-3,1.3374437
137-66-6,1.1337055
130365-35-4,-0.103244334
68955-19-1,0.9100458
56677-60-2,1.1963427
124-25-4,1.5320574
20261-38-5,0.8505187
72716-26-8,0.96257293
63233-56-7,0.2884912
544-63-8,1.4460615
59227-89-3,0.9422252
143-15-7,1.2233472
67774-74-7,1.3401829
2146-71-6,1.4170492
112-44-7,1.4453139
113885-32-8,0.86011803
68515-73-1,1.339396
112-29-8,1.158147
63233-55-6,0.36296913
86960-46-5,1.0012038
99313-47-0,-0.20057489
112-84-5,0.92845106
112-91-4,0.97128785
124-19-6,1.4464579
6071-32-5,1.295868
20190-95-8,1.1970973
112-05-0,1.502039
111-87-5,1.2738597
1843-05-6,1.0195862
111-85-3,1.54898
137-03-1,1.3647698
6071-27-8,1.3253576
2435-16-7,1.467709
713-95-1,1.6018568
1987-50-4,1.0081909
63233-54-5,0.30787078
68155-07-7,1.0845318
52364-72-4,0.6409684
13074-65-2,1.2820153
7620-77-1,1.3414947
1117-86-8,1.401936
7237-81-2,0.60695523
629-33-4,1.6523666
41424-11-7,0.59524715
147315-50-2,0.5747666
53370-90-4,0.92751396
111-25-1,0.8975302
23433-05-8,1.3686589
1766-91-2,0.23333916
76990-85-7,1.2538449
20308-43-4,0.9305601
638-49-3,1.6172742
52364-71-3,0.50546044
557-48-2,1.0546446
23433-04-7,1.4069754
168152-75-8,0.38469598
141645-16-1,0.39683047
138401-24-8,0.008448362
28395-03-1,0.88400775
3470-98-2,0.9602214
122-43-0,1.3080026
20954-16-9,0.4792834
7756-96-9,1.063988
88599-43-3,0.6974712
82989-25-1,0.65782994
2314-09-2,0.657387
116020-44-1,1.2654723
21531-91-9,1.5325196
698-76-0,1.5788493
105-21-5,1.6127976
151327-12-7,0.33272216
151327-04-7,0.028500585
151327-11-6,-0.03573545
151327-07-0,0.32932872
168152-96-3,0.50938797
168152-92-9,0.45416373
168152-72-5,0.44474113
168152-66-7,0.36693513
168152-81-6,0.3646874
168152-80-5,0.3891263
168152-67-8,0.35346553
168152-84-9,0.28311488
168152-76-9,0.27122152
168152-71-4,0.00700437
70735-85-2,0.5678149
63233-46-5,0.43007112
125055-68-7,0.80628735
52709-86-1,0.58444685
142770-42-1,0.27921778
34614-30-7,0.3153853
83395-30-6,0.6063333
918504-27-5,-0.09088291
1262985-23-8,0.05447056
1103234-56-5,0.5333922
540-54-5,1.201645
33467-73-1,1.4256083
42436-07-7,1.301638
24880-45-3,1.196031
695-06-7,1.5979421
4437-85-8,1.1422899
98519-44-9,0.28800604
98518-99-1,0.5761557
98532-66-2,0.3541581
65-14-5,0.34674895
90-49-3,0.72853214
113614-08-7,0.5070169
1824-58-4,0.8179215
34314-31-3,0.5556592
149979-41-9,0.421382
168152-88-3,0.49898887
127277-53-6,0.71412855
1477-19-6,0.47392833
106006-84-2,0.6396179
17511-60-3,1.0554094
5187-23-5,1.3242325
3047-32-3,1.1443635
66492-51-1,0.6953925
10097-02-6,1.3095045
509-86-4,0.22774594
61837-66-9,0.37876293
74697-48-6,0.30062833
85697-07-0,0.41791418
71475-35-9,0.66701514
68228-19-3,0.6258828
13147-25-6,0.9433809
70458-96-7,0.7007131
19562-30-2,0.86129886
80472-85-1,0.3975768
62899-75-6,0.70648086
78467-49-9,0.30908105
86-28-2,0.7361171
3784-99-4,0.20532724
1239-45-8,0.117528975
98519-29-0,0.6677926
58567-11-6,1.225347
10310-32-4,0.6109139
64037-28-1,0.8043927
105-56-6,0.73135185
25059-80-7,0.684668
119-41-5,0.6375028
34580-65-9,0.41297176
63935-38-6,-0.072304435
88599-72-8,0.7964771
18637-00-8,0.70593405
92077-78-6,0.83091724
86541-74-4,0.7591628
110221-44-8,0.39754367
38109-77-2,0.76327735
29177-84-2,0.6307768
454-31-9,0.06430407
34580-75-1,0.26077667
122277-22-9,0.48559096
79660-46-1,0.28532135
98349-25-8,0.51947415
16078-71-0,0.7511887
142891-20-1,0.53630954
24237-54-5,0.3949522
75274-22-5,0.70361954
74531-87-6,0.66029835
103112-35-2,0.4988244
383-63-1,0.1672556
515-84-4,0.67279106
139481-59-7,0.536582
79794-75-5,0.3353752
110-77-0,1.0963707
181587-01-9,0.10290339
102251-91-2,0.21291724
1733-25-1,1.4940645
7785-33-3,1.4374883
56172-46-4,1.4440697
11141-17-6,-1.0523239
8022-96-6,1.3147504
80-59-1,1.0955478
240494-70-6,-0.019564582
7319-16-6,1.316289
623-43-8,1.041865
6842-15-5,1.2261945
33956-49-9,1.2765784
15220-87-8,1.0192319
78919-13-8,-0.57227206
126-13-6,-0.20543481
26305-03-3,0.120708
111-01-3,1.245847
72559-06-9,-0.57370526
16846-24-5,0.2630952
101043-37-2,-0.33999535
134652-60-1,1.0307971
6846-50-0,1.0932223
68937-40-6,0.8793961
126-71-6,0.64858025
64532-95-2,0.65790725
2162-73-4,0.9120071
85187-23-1,0.09922623
157859-20-6,1.0362384
24916-51-6,0.4707563
78164-00-8,-1.197632
16409-46-4,1.4000009
80621-81-4,-0.40450808
3286-46-2,0.19295911
61379-65-5,-0.5403827
4345-03-3,0.57160914
43119-47-7,0.28941968
1406-66-2,0.806756
84-80-0,0.9284093
21673-83-6,0.4859793
150-86-7,1.2928982
70384-29-1,-0.4154624
505-32-8,1.0028408
41669-30-1,1.5585854
26401-35-4,1.4304901
28472-97-1,1.5514871
166412-78-8,1.4877462
544-01-4,1.399459
605-50-5,1.4967521
589-59-3,1.5547782
53378-52-2,-0.10976378
68171-33-5,1.509146
100-18-5,1.4290866
3437-84-1,0.8615051
7491-02-3,1.5623643
924-88-9,1.4975889
10552-74-6,0.86438185
3726-36-1,1.5656093
128446-33-3,0.7831958
1397-89-3,0.013451246
20780-49-8,1.6297889
58327-21-2,0.65995276
58327-19-8,0.593679
516-95-0,0.5712627
65242-49-1,0.6473741
57-88-5,0.4037412
1404-93-9,-0.49024692
29886-96-2,1.0796893
87239-81-4,0.08735131
106-21-8,1.3443333
203448-76-4,0.6280476
99-82-1,1.5173172
87061-04-9,1.1216586
26171-78-8,1.2289474
147126-62-3,0.5407389
860035-10-5,0.5014308
50765-83-8,0.008988585
50765-86-1,0.066892065
50765-79-2,-0.030505937
68133-73-3,1.548054
20724-12-3,0.46622112
30129-27-2,0.37057635
78-35-3,1.2375104
73080-51-0,0.5311935
121625-72-7,0.44855645
67801-20-1,1.0532268
56105-46-5,1.2293237
94739-29-4,0.15517832
13749-61-6,0.922579
13706-86-0,1.3552128
56211-40-6,0.8984458
40507-23-1,0.5129105
125055-52-9,0.6403533
19234-20-9,1.6177317
1445870-18-7,0.52184135
1222-05-5,0.83998257
57052-04-7,0.6160676
540-84-1,1.1812458
76-50-6,1.3052639
127-25-3,1.001502
144-19-4,1.1697661
49562-28-9,0.8819334
51368-55-9,0.76449645
58327-13-2,0.44814986
58327-14-3,-0.15583514
58327-12-1,0.6446836
666-84-2,0.9353969
53471-69-5,-0.28487062
53003-82-0,-0.28884813
53003-62-6,-0.10461834
86408-72-2,1.0444698
512-04-9,-0.64554524
114311-32-9,0.4702814
69915-62-4,1.1598237
116666-63-8,-0.26684606
14759-05-8,0.3125326
97699-69-9,-0.34321904
30560-28-2,-0.29668382
145071-49-4,0.108559415
149877-41-8,0.41820517
97886-45-8,-0.19768429
27458-93-1,1.3876472
30399-84-9,1.242082
68784-12-3,1.0606236
68526-86-3,1.4983385
72162-46-0,0.55626214
64354-92-3,1.0295625
71902-23-3,1.1431658
29590-42-9,1.2858932
11071-47-9,1.4728239
830322-14-0,1.3281393
56011-02-0,1.1746761
7779-65-9,1.3232349
91040-96-9,0.5219643
103-38-8,1.2392529
102-13-6,1.281996
86553-26-6,0.38333115
18169-57-8,0.7533347
696-29-7,1.6332436
14845-08-0,0.3591773
72-18-4,1.280026
16652-76-9,0.8433982
28770-01-6,1.0664682
15763-76-5,0.8471302
91040-95-8,0.3603608
37389-71-2,0.47950923
103-60-6,1.3619645
103-59-3,1.3744286
97817-39-5,0.65764886
99300-63-7,-0.53831524
89703-10-6,0.17072554
22235-81-0,0.32398364
3423-28-7,0.63654065
98519-41-6,0.45910382
66332-96-5,0.44618323
35212-22-7,0.6121769
7780-06-5,1.2793361
88599-41-1,0.48055938
88599-42-2,0.47298974
83395-31-7,0.5397967
298692-41-8,0.5589212
46355-07-1,0.18416758
75-33-2,1.4633645
141396-28-3,0.48125732
110871-86-8,0.5220719
3048-76-8,0.87892354
849-55-8,0.42498976
84985-34-2,0.2511618
513-85-9,1.9031876
98532-74-2,0.75475776
98519-01-8,0.43250793
23477-98-7,-0.12210908
62563-80-8,1.0203162
4433-36-7,1.4402264
72869-86-4,0.19351122
70172-00-8,1.0183226
71-58-9,0.5279052
33564-31-7,-0.97655016
51155-15-8,0.8111719
7492-67-3,1.3404166
139-70-8,1.0462164
2436-90-0,1.5021379
141-11-7,1.5828943
143692-53-9,0.33766088
161599-46-8,0.80593836
53-36-1,-0.34018338
64544-07-6,0.56990004
10486-14-3,0.9037676
7764-50-3,1.2068343
66309-83-9,1.0883342
5726-19-2,1.3663368
74258-86-9,0.5420228
2114-33-2,1.3478478
13740-38-0,0.57424027
17560-51-9,0.7064474
207574-76-3,0.34382933
4390-04-9,1.3314093
13475-82-6,1.2500958
58327-15-4,0.6758732
1392325-86-8,0.5679437
365411-50-3,0.90601194
34396-03-7,0.96389645
3452-97-9,1.1768668
18379-25-4,0.69899076
55721-11-4,-1.9758315
29597-36-2,1.19077
58327-09-6,0.40772069
17564-84-0,0.5853708
58327-10-9,0.34408897
17564-81-7,-0.06532647
58327-07-4,0.5936673
118-56-9,0.7942389
107-74-4,1.3672686
107-75-5,1.2995261
498-81-7,1.1333215
28231-03-0,1.1422473
103079-06-7,0.75930583
14605-22-2,0.15317424
89232-83-7,0.09986195
83-43-2,-0.22624074
50-02-2,-0.618472
466-11-5,-0.44179058
56390-16-0,-0.05177082
955-48-6,0.47608614
11011-72-6,0.7558556
22791-22-6,-0.3043408
1174627-68-9,1.0835818
564-25-0,0.37222072
74859-39-5,-0.05560109
74859-37-3,0.030830918
123172-57-6,0.46531606
123172-63-4,0.40207958
123172-50-9,0.49546784
123172-52-1,0.29790416
123172-54-3,0.36863318
126-07-8,0.36609218
74149-72-7,0.58191496
18910-65-1,0.55283844
115960-14-0,0.029433146
547-64-8,1.7264634
82697-75-4,0.615041
82697-74-3,0.556317
13749-94-5,0.4479577
1141487-54-8,1.28145
2163-42-0,1.7362946
118562-73-5,1.32455
16251-77-7,1.1886891
79547-78-7,-0.08221898
1266664-66-7,0.2181584
141543-65-9,0.4942169
1129-42-6,1.5067526
98730-04-2,0.61407864
928-40-5,1.5507315
127-00-4,0.4829545
96-47-9,1.4668192
17924-92-4,0.5210173
26735-66-0,0.94951415
95737-68-1,0.7250151
24143-17-7,0.4623617
98519-24-5,0.6125578
42872-30-0,0.66678864
42872-29-7,0.71531916
78587-05-0,0.5620111
61276-16-2,0.12722908
26016-98-8,1.1632859
67358-82-1,0.13807201
877399-00-3,0.30259714
123172-49-6,0.5818043
69806-34-4,0.49150774
101-10-0,0.7301119
72324-18-6,0.76867855
94149-41-4,0.38868022
72322-15-7,0.22033423
107220-28-0,0.2086916
303-97-9,0.8131265
158792-23-5,0.71586376
50765-82-7,0.11919459
50765-97-4,-0.034599237
139189-30-3,-0.23239474
126-14-7,0.59681195
51-77-4,1.4151627
40601-76-1,0.11845405
7235-40-7,1.065016
50765-81-6,0.02039311
162881-26-7,0.292371
116-75-6,0.335671
121-06-2,0.40282303
5280-80-8,-0.1355077
23960-07-8,1.4140567
50765-77-0,0.07432329
49575-13-5,0.23800495
42012-90-8,0.17325708
64506-49-6,0.7357444
495-62-5,1.366395
24304-50-5,0.6112663
4948-15-6,0.49619496
26567-10-2,0.58900833
68259-05-2,-0.07131362
79665-24-0,0.12276183
21697-42-7,0.5758112
68922-23-6,0.82349634
161050-58-4,0.518714
283594-90-1,0.73554677
145-39-1,-0.026705299
81-14-1,0.0061679506
7212-44-4,1.2353672
97322-87-7,0.15376654
58652-20-3,0.52563727
2655-15-4,-0.01876366
3618-72-2,-0.120461844
18794-84-8,1.0267502
65405-73-4,1.31167
105-86-2,1.3631586
102-22-7,1.2358091
94-48-4,1.1428756
41131-65-1,0.6440308
669005-94-1,0.049300723
487-68-3,1.198614
75980-60-8,0.5455146
90992-25-9,0.699951
25586-42-9,0.6815592
101708-05-8,0.58719254
53780-34-0,0.44415733
80693-00-1,0.5997538
36443-68-2,0.6277985
7756-94-7,1.1624558
68411-46-1,0.33595997
30392-41-7,0.6475377
1879-09-0,0.9576767
81-15-2,-0.5994347
2205-73-4,0.112904996
6090-15-9,1.3207039
30764-80-8,0.06282017
41414-75-9,0.97517335
60763-44-2,1.3130045
7143-69-3,0.8085279
126-64-7,0.86384463
149961-52-4,0.47339624
2179-25-1,-0.056640986
137521-49-4,0.63335735
137521-48-3,0.6683
79006-83-0,-0.1470194
87767-36-0,-0.2626015
50765-71-4,-0.0277597
123252-97-1,0.044216476
96-88-8,0.47769633
220899-03-6,0.31934968
68516-73-4,0.56364244
72705-22-7,0.91633856
41295-28-7,0.978618
74222-97-2,1.091562
86604-75-3,0.64757675
133908-64-2,0.19316521
105951-93-7,0.4746993
14763-62-3,0.9075066
123-35-3,1.0124377
23444-65-7,0.3988334
50765-76-9,-0.0043414133
50765-74-7,-0.031784933
3748-13-8,1.0516814
21282-97-3,0.92068154
8028-48-6,0.9700498
10291-28-8,0.7243411
232938-43-1,0.90307623
980-26-7,0.5138263
4403-90-1,1.1726345
4066-02-8,0.6278016
17667-23-1,0.4992637
37027-12-6,0.7400418
37027-11-5,0.70886165
120-34-3,0.9793506
83-88-5,0.59426755
3416-26-0,0.1559234
57021-61-1,0.65592563
91-97-4,0.9995133
4548-53-2,1.4743696
30544-71-9,0.5926146
21554-20-1,0.55515957
119462-56-5,0.5930703
20404-97-1,0.21569835
144651-06-9,0.75905925
129423-54-7,0.9028476
65089-17-0,0.42892727
25321-41-9,1.1703992
84596-57-6,0.4285683
302964-08-5,0.3818164
3476-88-8,0.49803552
3520-72-7,-0.029664375
73840-48-9,0.8598385
74037-55-1,0.97709256
168152-68-9,0.48784268
729-99-7,1.1439238
56619-72-8,0.7862518
39864-15-8,1.48056
642-83-1,1.0304804
2624-43-3,0.6137338
32509-66-3,0.42202583
6277-14-1,0.6624585
40374-15-0,-0.027094075
116-66-5,-0.18768974
80024-58-4,0.084109046
117467-28-4,0.13031973
125055-56-3,0.5946197
88-60-8,0.83753115
3896-11-5,0.58657324
22791-33-9,-0.22041284
272451-65-7,-0.4593712
69103-20-4,1.1334909
70174-49-1,1.1287689
4501-58-0,1.1802053
28175-97-5,0.78561866
59-53-0,0.9219615
40374-20-7,0.10580831
22791-34-0,-0.011690534
152-62-5,0.44843864
1164-92-7,0.7699175
119302-24-8,-0.120448254
34184-82-2,0.32696852
514-36-3,-0.9428787
77017-20-0,-0.33913133
51022-69-6,-1.0132641
82875-39-6,0.8268082
137521-50-7,0.6469695
137521-61-0,0.7489495
137521-60-9,0.78119254
82875-45-4,0.63654584
82875-42-1,0.57466775
13687-28-0,-0.34990337
500008-45-7,0.48692974
137521-58-5,0.7907394
137521-53-0,0.7269642
137521-52-9,0.68463
137521-57-4,0.661875
137521-56-3,0.5939131
137521-54-1,0.66743445
54903-57-0,0.8655619
17526-94-2,0.35540432
57614-25-2,0.22358222
102410-37-7,0.5306106
88149-59-1,0.5337791
365400-11-9,-0.0430661
86135-39-9,-0.033319283
80087-26-9,0.26786074
98124-05-1,0.4248344
2398-96-1,0.54807574
34552-84-6,0.5167859
116337-71-4,0.6580554
40373-39-5,-0.028875701
40374-17-2,-0.06493438
80086-85-7,0.20558898
5039-78-1,0.29155096
12225-18-2,0.7542181
10605-03-5,0.11063771
86135-92-4,0.04846161
82230-53-3,0.39332217
143390-89-0,0.5094839
10420-33-4,1.2119248
79277-27-3,0.6800282
104-20-1,1.2629117
52793-11-0,0.69284713
55232-81-0,0.32322326
25956-17-6,1.2527559
68779-00-0,0.9585871
943-88-4,1.1274723
17392-83-5,1.5967714
13515-40-7,0.6595649
82199-12-0,0.6907949
61320-65-8,0.8459401
75511-23-8,0.51162916
82875-41-0,0.5132832
67370-00-7,0.27822974
79510-48-8,1.1714743
82097-50-5,0.8471248
64485-93-4,0.9752588
66505-63-3,0.6035783
106904-09-0,1.0707113
763-32-6,1.2910727
62599-49-9,1.1135837
3683-12-3,1.387538
2144-53-8,0.14289546
70293-55-9,0.8533863
1637-39-4,0.55639
50370-12-2,0.96132505
119-17-5,0.97284466
33353-01-4,0.15247317
34580-66-0,0.34479994
77054-11-6,0.16386145
134308-13-7,0.39137203
58955-82-1,0.46629438
101-94-0,1.1612197
78-31-9,0.91221625
72051-45-7,0.61086786
78521-39-8,0.8278435
123199-94-0,0.8771939
1156-19-0,0.7959618
98519-19-8,0.4893462
88599-49-9,0.7979382
88599-68-2,0.6759901
122277-25-2,0.6747631
956317-36-5,0.83275306
122277-24-1,0.7549957
1435-71-8,0.77013767
125055-80-3,0.6352533
125055-79-0,0.6594432
898566-17-1,0.3002389
135-63-7,0.4024504
96-98-0,0.9087167
88599-47-7,0.78692216
88599-48-8,0.60142165
54935-04-5,0.94998115
74697-60-2,0.52347386
174063-87-7,0.53057665
1084-65-7,0.7109518
130-17-6,0.824031
88599-69-3,0.6442421
7585-41-3,1.3830688
125055-81-4,0.68767184
101708-02-5,0.23874763
101708-01-4,0.30197883
98967-40-9,0.7152904
121552-61-2,0.72884345
125055-64-3,0.69545835
125055-63-2,0.6753041
125055-61-0,0.6496409
125055-65-4,0.70305616
125055-67-6,0.7030576
125055-75-6,0.5938463
25046-79-1,0.64645314
14745-61-0,-0.25653222
17788-00-0,0.68854445
52603-48-2,0.60328496
75511-25-0,0.76795334
5496-04-8,0.55405855
73855-29-5,0.9887406
168152-87-2,0.54018766
968-81-0,0.9094153
91040-94-7,0.5699595
119851-28-4,0.77065104
78484-11-4,0.06468723
104617-50-7,0.6102816
41506-62-1,0.7354802
121-60-8,0.98820585
20262-58-2,0.744103
24733-81-1,0.5792212
5254-41-1,0.4677654
2519-30-4,1.0184076
106309-73-3,0.60975796
140-40-9,0.56881845
28911-01-5,0.5465189
19219-99-9,0.65047526
25953-19-9,0.8846263
24963-29-9,0.69807667
50816-18-7,1.2934232
957-68-6,0.86711925
10519-11-6,1.2002127
36175-10-7,0.7213784
55981-09-4,0.65417355
31570-04-4,0.87912625
27676-62-6,0.13608846
23288-49-5,0.83003473
85209-91-2,0.98669624
23128-74-7,0.57775223
118-82-1,0.7995866
78-63-7,0.84629947
2212-81-9,0.92965055
73936-91-1,0.35721457
508-02-1,0.59213215
53956-04-0,-0.96635354
127245-22-1,0.33527005
14078-41-2,0.7796565
15520-11-3,0.656744
84632-59-7,0.31364933
7128-64-5,0.5833628
53551-74-9,0.68316627
7078-98-0,0.8338606
110-05-4,0.9447138
515-03-7,0.59358877
22791-19-1,-0.55056673
81695-89-8,-0.08886551
53152-21-9,-0.55725384
1455-42-1,0.730005
1568-80-5,0.4845605
110-03-2,1.113601
83105-70-8,0.39514908
5321-32-4,0.7605801
10081-67-1,0.67065823
70321-86-7,0.25390342
1889-67-4,1.0088778
2778-41-8,0.97295696
474510-57-1,0.76405954
59118-21-7,0.11278007
6790-58-5,1.1941997
3093-35-4,-0.8344056
3385-03-3,-0.86422807
67-73-2,-1.1860492
113702-04-8,-0.32396522
88678-67-5,0.507712
95882-64-7,0.45780057
78628-80-5,0.10316315
101827-46-7,0.34376976
113702-05-9,-0.066607684
78327-32-9,0.15657248
84268-33-7,0.6122767
70356-09-1,0.5750959
5534-95-2,0.11584541
54423-67-5,1.1568066
100237-68-1,0.36933997
917-92-0,1.1845086
88426-33-9,0.47763523
49763-96-4,0.65439355
55179-31-2,0.46186373
62965-37-1,0.6135152
90729-43-4,0.05490934
67610-51-9,0.4106458
3101-60-8,1.1247534
83373-31-3,0.21982454
16143-18-3,0.57885504
2522-81-8,1.2125647
3741-80-8,0.79858685
56747-96-7,1.1685697
475-20-7,1.3565465
1139-30-6,1.0563283
521-11-9,0.9142351
72-63-9,1.0527246
117774-38-6,0.6175869
87767-48-4,-0.4371746
28789-80-2,-0.403601
123253-01-0,0.03554751
50673-06-8,-0.51943874
84-83-3,0.68914837
123172-61-2,0.38115388
116337-62-3,0.4377124
116337-68-9,0.318978
134605-64-4,-0.010583319
154825-97-5,0.7313672
6156-18-9,0.82170427
42057-22-7,0.70255035
84170-74-1,0.7788261
98519-15-4,0.49369064
98532-76-4,0.4655053
98532-77-5,0.33522597
23588-51-4,0.82683396
81-13-0,1.270367
81129-83-1,0.50438786
131983-72-7,0.4408886
80-04-6,0.93252516
89686-69-1,1.049846
101007-06-1,-0.5557234
79-92-5,1.3807143
132-98-9,1.0224268
4800-94-6,1.1415682
32887-01-7,0.60374105
39878-70-1,0.46464157
901-44-0,0.96976185
1745-89-7,0.3816228
19444-21-4,0.86664075
116337-60-1,0.45060787
116337-65-6,0.36001274
69047-39-8,0.87415665
72558-82-8,0.2385287
22791-26-0,-0.1780843
22791-25-9,-0.09783695
119302-20-4,-0.06579235
103335-54-2,0.15884508
159325-45-8,0.12507948
13647-35-3,-0.15668516
53-43-0,0.9822312
1099-87-2,0.2976187
905-30-6,0.18418682
434-03-7,0.61903924
17230-88-5,-0.28898534
7004-95-7,-0.9683706
976-70-5,0.59488016
32385-11-8,0.5338227
67814-76-0,0.94814515
37106-99-3,-0.3215231
7195-27-9,0.5986394
28861-00-9,0.65849763
72-33-3,0.5594752
18516-18-2,1.4309597
1123-25-7,0.9552528
2890-61-1,1.0073553
4767-03-7,1.3957924
75219-61-3,0.039794933
105426-99-1,-0.03333696
75219-46-4,-0.18943271
50-27-1,0.6216514
6615-00-5,0.38026008
89786-04-9,0.7850175
24645-14-5,0.16154265
21981-33-9,0.7259027
82203-23-4,0.18017255
27955-94-8,0.49034464
131807-57-3,0.2925577
1717-00-6,0.58389765
15208-16-9,0.9722831
66357-35-5,0.38519096
103628-48-4,0.3727632
140695-21-2,0.5572972
61791-42-2,0.90242034
40137-22-2,1.4312552
100-15-2,0.73775166
5621-86-3,0.7462721
54903-59-2,0.65704334
123172-46-3,0.56621855
54903-60-5,0.5590206
63365-44-6,0.4814795
27314-13-2,0.36485374
101155-02-6,0.40185317
96525-23-4,0.30613852
210880-92-5,0.38889217
3567-62-2,0.5723638
22791-23-7,-0.012514097
84597-71-7,0.63773495
112881-58-0,0.2886144
36104-80-0,0.24884263
80464-05-7,0.3942485
5415-44-1,0.12428362
4637-24-5,1.1890116
213464-77-8,0.8013224
120162-55-2,1.0143046
30558-43-1,-0.047475964
64037-21-4,0.2205561
34580-68-2,0.28509524
34580-72-8,0.2724984
85273-96-7,0.32928726
10175-31-2,0.23777306
102410-40-2,0.4133093
19986-35-7,-0.26848778
55314-16-4,0.47298926
3963-95-9,0.5495587
1356964-77-6,0.7895226
39900-95-3,0.7145292
655-05-0,0.5588733
116979-29-4,-0.02722197
6642-31-5,0.9023592
5521-31-3,0.54044384
7597-60-6,0.7375131
100706-81-8,0.71094483
120923-37-7,0.528819
64951-31-1,0.10956927
64951-34-4,0.4643887
64951-33-3,0.5637711
98389-04-9,1.1305927
80463-89-4,0.3876006
874195-61-6,0.0013452091
123253-03-2,-0.032799505
494799-38-1,0.45747405
88678-31-3,0.5483001
181274-17-9,0.09585254
123277-35-0,0.005420782
123253-07-6,0.30085257
75498-96-3,0.79036796
74356-00-6,0.5535627
35130-97-3,0.29156178
98565-18-5,0.09027962
26786-32-3,0.42621803
139886-24-1,0.07280462
116979-34-1,0.023474736
116979-31-8,-0.25382012
116979-33-0,0.013172649
116979-30-7,-0.3099106
6903-79-3,0.63231945
69-81-8,0.4877618
153719-38-1,0.7414049
13256-22-9,0.43600985
67584-55-8,-0.04424848
59756-60-4,0.3447191
63927-73-1,0.6631034
51460-26-5,0.9650123
346-18-9,0.07946036
135-07-9,0.57070935
1121-07-9,1.023222
78467-28-4,0.16027083
78467-30-8,0.10778429
78483-93-9,0.32315087
123172-56-5,0.5958174
123172-62-3,0.52627254
123172-59-8,0.51672804
37385-92-5,0.6952752
54903-63-8,0.45996207
123172-44-1,0.41622594
54903-65-0,0.379928
5790-90-9,0.63354456
80087-46-3,0.441829
80463-78-1,0.43003544
80087-19-0,0.43488067
30034-03-8,0.7714191
123253-06-5,0.3723574
123253-02-1,-0.31934106
123277-34-9,0.061657213
110528-94-4,0.80091554
106966-25-0,0.9101846
107-43-7,1.0443903
76144-81-5,1.0810586
46830-22-2,0.27665558
54110-25-7,0.68287975
73573-42-9,0.042189267
1185-55-3,1.1645882
208465-21-8,0.79438716
24050-58-6,0.4419566
144740-53-4,0.36490038
100596-38-1,0.83287555
757-86-8,0.28893057
2530-87-2,0.5864721
18171-19-2,0.4672447
406679-89-8,0.6887028
681-06-1,-0.14920202
4431-83-8,1.4370725
117428-22-5,0.40386868
131860-33-8,0.82679266
106-79-6,1.4458605
627-93-0,1.487071
106-65-0,1.5733299
674773-12-7,0.5560709
96719-64-1,0.44205883
93-02-7,1.1231695
74697-34-0,0.25869268
96719-51-6,0.43360412
30544-68-4,0.682784
98532-69-5,0.4955658
67990-05-0,0.39045995
100093-45-6,0.8578739
82697-77-6,0.55483615
81840-15-5,0.49508157
4273-92-1,0.65365666
92-72-8,0.71885544
6940-53-0,0.6870317
96719-69-6,0.37741524
77883-43-3,0.47311485
2675-77-6,0.6708227
72684-95-8,0.8768762
99283-01-9,1.007921
104040-78-0,0.7079643
199119-58-9,0.45737755
89392-03-0,0.52385044
122548-33-8,0.7336812
633-65-8,0.2006391
6289-46-9,0.83540845
172529-93-0,0.73502445
5292-45-5,0.7242624
3426-43-5,1.1171674
34391-94-1,1.050475
98518-96-8,0.5060948
126990-35-0,1.0350009
6161-78-0,0.054393996
18936-52-2,-0.27280086
53749-38-5,0.78882337
61718-80-7,0.36599872
81529-71-7,0.5543965
81529-69-3,0.58110625
73815-11-9,0.30890316
98519-47-2,0.45687085
98532-70-8,0.3993489
1917-64-2,0.800925
168152-85-0,0.37188426
42604-12-6,1.3259908
5614-37-9,1.4388111
51762-05-1,1.0269517
25601-41-6,1.1770557
105-34-0,0.5065574
689-09-8,0.78617495
69184-17-4,0.43519634
117337-19-6,0.47023454
96-32-2,0.20675832
68844-77-9,0.08576431
102-17-0,1.0049803
60027-80-7,0.81543845
42399-49-5,0.43923458
82697-79-8,0.51487476
92-79-5,0.87114966
30544-61-7,0.4889914
104-92-7,0.6600075
96719-46-9,0.5008927
96719-67-4,0.27950937
96733-88-9,0.18665366
96719-65-2,0.25391594
96719-62-9,0.33199933
96719-60-7,0.2496815
96719-59-4,0.09243383
96719-54-9,0.43557423
96719-68-5,0.32611787
96719-50-5,0.30284408
96719-49-2,0.18758577
